,4,5,6,7,8,9,10,11,12,13,14
Air Force,0.03538021978021978,0.025470604395604397,0.04263214285714287,0.04562688383045526,0.05065082417582418,0.03840363683935113,0.04926666666666667,0.057534706959706965,0.06703449050949051,0.06845177322677323,0.06665631868131867
Akron,-0.024095238095238093,-0.0294375,-0.017277380952380954,-0.02525382653061224,-0.02795918367346939,-0.037693948412698415,-0.046334226190476197,-0.03805576298701299,-0.047225919913419914,-0.056492288961038965,-0.056526671245421246
Alabama,0.026667307692307695,0.019914835164835165,0.038982417582417585,0.04174894034536891,0.04629947017268446,0.053331112637362635,0.045003663003663,0.03313496503496503,0.023806293706293703,0.015529945054945057,0.014622506339814033
Arizona,0.023834375,0.023077232142857153,0.010060267857142858,-0.001814647108843534,-0.009596109693877544,-0.0028215561224489774,0.0029990575396825377,0.002226934523809534,0.01020507305194806,0.0072119453463203535,-0.0043415636446886355
Arizona State,0.1119684065934066,0.11522692307692307,0.11716813186813187,0.1217574568288854,0.12067445054945056,0.1286375261643119,0.12081895604395607,0.1295733932733933,0.129366033966034,0.11803209290709292,0.12502768385460694
Arkansas,0.04075645604395605,0.04754711538461539,0.06449491758241757,0.04830276687598117,0.05074566326530613,0.060881684981684975,0.07200677655677656,0.06188422827172828,0.06976374875124874,0.07849509240759242,0.07725487109044801
Arkansas State,-0.03243452380952381,-0.025269642857142855,-0.03331279761904762,-0.0194827806122449,-0.026910873724489796,-0.03671341765873016,-0.02669905753968254,-0.03518955627705628,-0.023935714285714282,-0.03184598214285714,-0.03158402014652015
Army,-0.04154032738095238,-0.03361607142857143,-0.02635074404761905,-0.031416177721088435,-0.04029202806122449,-0.042193353174603175,-0.054797767857142854,-0.06293616071428572,-0.0702117288961039,-0.07055750811688312,-0.08209950778388278
Auburn,0.08256428571428573,0.08369368131868132,0.08913626373626375,0.09440317896389325,0.08768850078492937,0.09907664835164835,0.10874789377289376,0.09670002497502497,0.09234787712287712,0.10077032967032967,0.10079590025359256
BYU,0.058319368131868145,0.07042898351648352,0.06822046703296702,0.0774955847723705,0.08845319858712716,0.08653744767137624,0.09521160714285715,0.10358894855144855,0.11411913086913086,0.12513024475524476,0.13281540574809805
Ball State,0.005404532967032966,0.010743406593406595,-0.0004379120879120912,0.006978806907378333,0.01479724293563579,0.0034990842490842475,-0.0063110805860805905,-0.00470057442557443,0.006833416583416583,0.016246690809190813,0.015216134826711754
Baylor,-0.003164136904761909,-0.014039285714285718,-0.02614404761904762,-0.03428116496598639,-0.0462030931122449,-0.05627363591269842,-0.0682436507936508,-0.08118741883116884,-0.09181937229437229,-0.09338809523809524,-0.0931985347985348
Boise State,0.026634203296703296,0.04123406593406594,0.05162362637362637,0.061610949764521195,0.0710218112244898,0.0810095467032967,0.09224404761904763,0.10034939227439227,0.1112327922077922,0.10339981268731269,0.10333982459847846
Boston College,0.11184821428571429,0.12081721938775511,0.12556530612244898,0.13219806851311955,0.13040041909620992,0.1351201105442177,0.12289370748299322,0.11410269016697588,0.12427295918367348,0.13487836270871986,0.1252519623233909
Bowling Green,0.028814560439560447,0.034282967032967036,0.026879670329670334,0.016900706436420727,0.025992837519623238,0.018451350732600732,0.02775879120879121,0.036692707292707294,0.04670666833166833,0.05612843406593407,0.05511342983939138
Buffalo,-0.02871651785714286,-0.04051071428571428,-0.03192142857142857,-0.02361054421768708,-0.03194323979591837,-0.024544766865079365,-0.033950793650793655,-0.03395178571428571,-0.0446118777056277,-0.035506358225108225,-0.03599587912087912
California,0.042556318681318685,0.04299697802197803,0.041023076923076926,0.030376766091051804,0.02295682888540031,0.01075137362637363,0.019264468864468857,0.010025724275724285,0.001496603396603402,0.000683316683316686,-0.009502324598478443
Central Michigan,-0.0022869897959183656,0.010323469387755106,0.01521301020408164,0.021231413994169092,0.010246219023323616,0.01969111394557823,0.016969132653061225,0.025265862708719854,0.014327226345083488,0.023633522727272732,0.03285101059654631
Cincinnati,0.1084543956043956,0.10635879120879121,0.11348626373626372,0.1012679748822606,0.09410313971742543,0.09158698325484041,0.10084725274725276,0.10895164835164835,0.09967982017982019,0.10812934565434565,0.10699359678782758
Clemson,0.07634725274725276,0.07378681318681318,0.0707478021978022,0.07498245682888541,0.08058037676609106,0.0898709478021978,0.09325073260073259,0.09886228771228772,0.0889489010989011,0.10024423076923078,0.09930519864750635
Colorado,0.030914835164835168,0.03611648351648353,0.042567032967032965,0.028625981161695443,0.01337696232339089,0.020199633699633707,0.008265201465201467,-0.0027815684315684345,-0.005071878121878119,0.0003582667332667346,-0.0005097210481825852
Colorado State,-0.035561607142857145,-0.04749553571428571,-0.05589434523809524,-0.06724124149659864,-0.05877940051020408,-0.06818116850907029,-0.07852400793650795,-0.08917138347763348,-0.08039959415584416,-0.07090075757575758,-0.07123422619047619
Connecticut,0.09378653846153848,0.09440247252747254,0.09257912087912087,0.08352378335949764,0.09501318681318682,0.10057706043956044,0.10554368131868133,0.09518919413919413,0.10465479520479522,0.09419250749250749,0.09328379120879121
Duke,-0.08218750000000001,-0.09205714285714285,-0.09772023809523811,-0.10907610544217688,-0.10774362244897959,-0.11931522817460316,-0.12947142857142857,-0.140999512987013,-0.14981818181818182,-0.15895116341991344,-0.15867158882783883
East Carolina,-0.005103021978021975,0.001040659340659342,0.01106538461538462,0.021229199372056515,0.01676844583987441,0.02857898351648351,0.03918887362637363,0.03172893772893773,0.032550199800199804,0.0418464035964036,0.04165363482671175
