,PCT,Rank
Nebraska,0.9999999999999999,1
Ohio State,0.9447401156298149,2
Virginia Tech,0.9380963487553537,3
Virginia,0.9305691022433314,4
Florida State,0.867594673677961,5
Kansas State,0.8636508205758873,6
Tennessee,0.8582651287053136,7
Arkansas,0.8405601967685847,8
Oregon,0.8213975234298799,9
California,0.8123595267376276,10
Wisconsin,0.8114583775073151,11
Arizona,0.7960328230354945,12
Colorado,0.7707118548831685,13
Florida,0.7696954115601542,14
Marshall,0.7664539247699418,15
LSU,0.7612661323381817,16
Texas Tech,0.7543679233281031,17
Syracuse,0.7434481150078452,18
West Virginia,0.7269093761926975,19
Oklahoma State,0.7252484344740822,20
Georgia,0.7239408846104913,21
Miami (OH),0.700334308694853,22
Penn State,0.6977898873386765,23
UCLA,0.6963763199185784,24
Kentucky,0.6610724736016284,25
Boston College,0.6543933675416649,26
Air Force,0.6526440778592935,27
Tulane,0.6471841736991645,28
USC,0.6369004707179509,29
Minnesota,0.6288431364233916,30
Louisville,0.626298715067215,31
Washington,0.6039290106441626,32
Boise State,0.6001415334379372,33
Notre Dame,0.5962957465756329,34
TCU,0.5884151082085859,35
Missouri,0.5827254993426911,36
Utah,0.5720415800856621,37
Wake Forest,0.5694026264082664,38
Texas A&M,0.56700309571265,39
Tulsa,0.5640487398046449,40
Mississippi State,0.5564331453288663,41
Washington State,0.5486090496586233,42
East Carolina,0.5204613884059199,43
Wyoming,0.520217548025953,44
NC State,0.5165882136748512,45
Alabama,0.5113756838132394,46
Auburn,0.5042725075272464,47
UCF,0.5041452864594376,48
San José State,0.4920804885289003,49
Miami,0.48933463381535974,50
Duke,0.48862961706458585,51
Arizona State,0.4806305924261057,52
Colorado State,0.4780501251007166,53
Akron,0.47416352147915686,54
Iowa State,0.47395148636614215,55
Oklahoma,0.47349207695461026,56
Iowa,0.4620245112590644,57
Georgia Tech,0.4608053093592298,58
Texas,0.460116195241932,59
Ole Miss,0.45465629108180305,60
Central Michigan,0.45139095034137644,61
Indiana,0.44977948348246466,62
Toledo,0.44222573258131537,63
BYU,0.4408103982019422,64
Baylor,0.43882433597670434,65
Purdue,0.43761396887324533,66
Michigan,0.4334925363640218,67
Arkansas State,0.42839044145710525,68
Idaho,0.4207015181714091,69
Louisiana Monroe,0.4179026546796149,70
Rutgers,0.4149977736313133,71
Kansas,0.3987850388024256,72
New Mexico State,0.3979634027394936,73
Northwestern,0.3881170221788728,74
Maryland,0.3818911411729782,75
New Mexico,0.37872651711123356,76
Pittsburgh,0.3665875068911411,77
Oregon State,0.365749968194733,78
Michigan State,0.3109388914804291,79
Southern Mississippi,0.30665578219753187,80
Navy,0.30566628500346316,81
Nevada,0.2852826428056485,82
Utah State,0.27307472117382636,83
Stanford,0.2726771553369237,84
Ohio,0.26223442602094904,85
South Carolina,0.2617043382384122,86
Army,0.24346931851914674,87
Clemson,0.2426768372842542,88
UAB,0.24060684449344807,89
Eastern Michigan,0.2398938764259361,90
UTEP,0.2193185191467707,91
Fresno State,0.20945888639158639,92
San Diego State,0.20657520885458627,93
Louisiana Tech,0.18694075738942365,94
Northern Illinois,0.18038887239726897,95
Bowling Green,0.17720834570204824,96
Illinois,0.1706299563207667,97
Memphis,0.1679848182859081,98
Hawai'i,0.1553157202832789,99
Houston,0.15441457105296635,100
Western Michigan,0.15409651838344424,101
Vanderbilt,0.1302425681692888,102
Louisiana,0.11484881896442051,103
UNLV,0.1052436283448539,104
Kent State,0.10316568423730965,105
SMU,0.09454115601543611,106
Rice,0.09424960773504087,107
North Texas,0.05136550612781471,108
Cincinnati,0.04935117255417493,109
Temple,0.018394046054026558,110
North Carolina,0.007792290403290714,111
Ball State,0.0,112
