,PCT,Rank
UCLA,1.0,1
Ohio State,0.9464708764423608,2
Tennessee,0.9144062567745592,3
Kansas State,0.891331216295947,4
Florida State,0.8784120154974124,5
Wisconsin,0.8482065135824703,6
Nebraska,0.8448233565498061,7
Texas A&M,0.8349428111387189,8
Arkansas,0.7641113723659124,9
Florida,0.763148588866734,10
Arizona,0.7620635794131216,11
Tulane,0.757066386512582,12
Marshall,0.7426067670552137,13
Oregon,0.7364998368150102,14
Georgia,0.722277728941394,15
Georgia Tech,0.708295435505401,16
Virginia,0.707461961221529,17
Penn State,0.7071871010537276,18
Notre Dame,0.6646155385462005,19
Air Force,0.6580299058662158,20
Washington,0.6365748463242085,21
Wyoming,0.6346328258319854,22
Virginia Tech,0.6304964555902572,23
Miami (OH),0.6287643918440857,24
Michigan,0.624392781108975,25
Colorado State,0.6207342186350642,26
UCF,0.6159498517835603,27
Colorado,0.6059075547106465,28
Texas,0.6054007481892819,29
Texas Tech,0.5844570069093558,30
Miami,0.5745587480521694,31
Missouri,0.5745064229770819,32
Syracuse,0.5652720107170055,33
USC,0.5382527056547768,34
Kentucky,0.5307819300615338,35
Alabama,0.5285200511074741,36
NC State,0.5205083430807579,37
Southern Mississippi,0.5097468687143009,38
Toledo,0.5096036153217604,39
LSU,0.5072797975394404,40
Mississippi State,0.49918347154427,41
California,0.49774788832270445,42
West Virginia,0.4895296116567816,43
Ole Miss,0.48652393737190375,44
Purdue,0.4795448607845426,45
San Diego State,0.4657903116555375,46
BYU,0.4576313639168209,47
Minnesota,0.451095245242026,48
Boise State,0.44763590345060156,49
Idaho,0.4474414261176981,50
North Carolina,0.4374639384995081,51
Utah,0.4196666579317037,52
TCU,0.41622580249825236,53
Louisville,0.41530953135335547,54
Oklahoma State,0.40957431349146795,55
Michigan State,0.40360002234032955,56
East Carolina,0.4021616015792813,57
Duke,0.40213795365228655,58
Central Michigan,0.39370361635407414,59
Western Michigan,0.35981901156747326,60
Arizona State,0.3591719890384156,61
Navy,0.35803409335451963,62
Rutgers,0.35363802472312156,63
Nevada,0.3420678304284288,64
Oregon State,0.3386123479024575,65
New Mexico State,0.3315321522075237,66
Louisiana Tech,0.3313518731598676,67
Kansas,0.3281193545338825,68
Boston College,0.32448942156281196,69
Indiana,0.31433717115842286,70
SMU,0.3121238903619213,71
Washington State,0.30535794687077894,72
Wake Forest,0.3015705304584188,73
San José State,0.289699890495328,74
Auburn,0.28850942092224796,75
Northern Illinois,0.2821286628280475,76
Akron,0.28053826429933293,77
Ohio,0.2784018511768775,78
Iowa,0.27207519691385823,79
Fresno State,0.26614825455587876,80
UTEP,0.26460236728084047,81
Baylor,0.26143442385375454,82
Bowling Green,0.2592535418289583,83
New Mexico,0.25040160977426473,84
Iowa State,0.24153204897614325,85
Louisiana Monroe,0.2415088827955905,86
Arkansas State,0.24102345178737197,87
Houston,0.23090906347697585,88
Tulsa,0.22811366357316631,89
Pittsburgh,0.21862698558281132,90
Army,0.2085780512615272,91
North Texas,0.20692711149862586,92
UAB,0.20325385311127472,93
Rice,0.19803002762630562,94
Louisiana,0.18648302068783335,95
Temple,0.18602050175215418,96
Illinois,0.1802397985558724,97
Eastern Michigan,0.17095035602914938,98
Maryland,0.16225949669143427,99
Oklahoma,0.15769088871895415,100
Clemson,0.15471142461687265,101
Vanderbilt,0.14539790535588223,102
Memphis,0.1277081760047391,103
Northwestern,0.11587039538412797,104
Stanford,0.10904965985260151,105
Ball State,0.1047153712319554,106
Utah State,0.09884997859934075,107
South Carolina,0.03928938694059514,108
UNLV,0.035069176936203816,109
Hawai'i,0.02680188389328414,110
Kent State,0.014767344261566118,111
Cincinnati,0.0,112
