,4,5,6,7,8,9,10,11,12,13,14,15,16
Air Force,0.056375,0.0400625,0.05378071428571428,0.06227568027210885,0.06484077380952381,0.07818756073858114,0.09028651147959182,0.09959141414141415,0.11644909090909092,0.12990953364817,0.12990953364817,0.1306745867768595,0.17220404595404595
Akron,0.0,0.01,-0.0074303571428571405,0.0014714285714285732,-0.016256802721088436,-0.030089103498542276,-0.04406975446428572,-0.05603148148148149,-0.04094833333333333,-0.049036894923258564,-0.04919805194805195,-0.04919805194805195,-0.049689617200980835
Alabama,0.026267857142857145,0.016267857142857143,-0.004039285714285712,0.03438928571428572,0.053284013605442174,0.04103999635568512,0.058002232142857144,0.07700304232804234,0.0532697077922078,0.06709812573789847,0.06578903482880756,0.06578903482880756,0.04428496057513915
Arizona,0.057095238095238095,0.06421428571428571,0.08477214285714287,0.0753,0.10040597667638484,0.10802774234693877,0.1383025793650794,0.15404142857142858,0.169311038961039,0.16807792207792208,0.1859383116883117,0.18482142857142858,0.20594370053023897
Arizona State,-0.01761904761904762,0.011089285714285713,-0.006057142857142859,-0.02061130952380953,-0.020599234693877554,-0.007534438775510204,0.013071986607142858,0.04224338624338625,0.02441838744588745,0.02325087662337662,0.008104338842975208,0.008104338842975208,0.005028129338194272
Arkansas,0.02,0.0717142857142857,0.09345892857142857,0.09837214285714285,0.11431760204081633,0.10861511479591837,0.122296556122449,0.16123660714285715,0.13971179653679655,0.11062362012987012,0.1294789698937426,0.1294789698937426,0.10494187583250084
Arkansas State,-0.006946428571428571,0.0022901785714285715,0.008005428571428571,-0.0051973214285714305,-0.027512827988338193,-0.041423214285714285,-0.05773645833333334,-0.07130313852813853,-0.0532517168437623,-0.06781915584415585,-0.06913474025974026,-0.06913474025974026,-0.0685112012987013
Army,0.0,-0.028857142857142852,-0.04434419642857143,-0.025152857142857143,-0.03897619047619047,-0.05072959183673469,-0.049119533527696796,-0.05628348214285714,-0.06428756613756614,-0.0768788961038961,-0.07857954545454546,-0.06204515938606848,-0.06423563936063936
Auburn,0.012285714285714283,0.01507142857142857,-0.006505357142857143,-0.03072,-0.04681207482993198,-0.027802721088435376,-0.037166454081632654,-0.017523328523328524,-0.03648409090909091,-0.05830543093270366,-0.06066027154663518,-0.06066027154663518,-0.0641522681863591
BYU,0.002380952380952381,0.004382142857142857,-0.024054999999999997,-0.01090952380952381,0.001815306122448979,0.02070685586734694,0.03907460317460318,0.054904047619047616,0.06674572018890201,0.08375156926406926,0.08332949134199134,0.08332949134199134,0.05792728967461111
Ball State,-0.059000000000000004,-0.06986607142857143,-0.05574,-0.0679547619047619,-0.07454154518950437,-0.08052072704081632,-0.08200688244047619,-0.0963462962962963,-0.10524646103896104,-0.11818919716646989,-0.11818919716646989,-0.11818919716646989,-0.11842300880937244
Baylor,0.027499999999999997,0.004047619047619046,-0.005013392857142855,0.008557142857142859,-0.013093537414965991,-0.03556869533527696,-0.04921348852040817,-0.05652857142857143,-0.0824408658008658,-0.10242355371900827,-0.10588931523022432,-0.10588931523022432,-0.1106991206845103
Boise State,0.015405357142857143,0.031219196428571426,0.00796892857142857,-0.005815892857142859,0.008285714285714287,0.01783983843537415,0.007187103174603176,0.01893301948051948,0.019084746753246753,0.007308234946871309,0.007106788665879575,0.007106788665879575,0.0072081316410861854
Boston College,0.05483333333333333,0.04035714285714286,0.04011607142857143,0.025822857142857147,0.003979591836734696,-0.017482507288629736,-0.030643813775510204,-0.043409863945578234,-0.026165000000000008,-0.04149437229437229,-0.045301239669421484,-0.04511157024793387,-0.04842237308146399
Bowling Green,-0.026750000000000003,-0.04001785714285714,-0.023613392857142857,-0.03528,-0.047777210884353744,-0.036194241982507286,-0.0076279230442176885,0.008111243386243387,-0.0050033658008657965,0.005492325855962224,0.0056092089728453365,0.0056092089728453365,0.005586799564072294
California,0.03404761904761904,0.06696428571428571,0.058501785714285715,0.07585,0.046988945578231286,0.03221355685131195,0.05124107142857143,0.02616190476190476,0.009448636363636364,-0.020864817001180643,-0.020738783943329397,-0.022474321133412044,-0.025688992825356458
Central Michigan,-0.009075000000000001,0.006164285714285714,-0.019398214285714283,0.0038057142857142855,-0.018458673469387756,0.002370335276967929,0.02061871279761905,0.009580423280423281,-0.00423827922077922,0.007322845336481702,0.006895159386068479,0.006895159386068479,0.006361516892198715
Cincinnati,-0.04541071428571428,-0.06155357142857143,-0.07346107142857143,-0.08920892857142856,-0.10296632653061225,-0.11055644132653061,-0.10866948341836735,-0.12402281746031746,-0.10545083333333334,-0.08626452184179458,-0.0865270956316411,-0.08605460448642267,-0.08665975501770957
Clemson,-0.007701785714285715,-0.028990625000000003,-0.062403214285714284,-0.03299136904761905,-0.04688618804664722,-0.06618026147959183,-0.08693399470899471,-0.08701223544973546,-0.10055365259740259,-0.08323567001180637,-0.08381123081463991,-0.08381123081463991,-0.08525515053128689
Colorado,0.037392857142857144,0.05994933035714285,0.08177214285714286,0.0673422193877551,0.09697157434402333,0.06323720503826531,0.06149955357142858,0.04386691919191919,0.06074685064935065,0.06113879870129871,0.04205799881936246,0.04205799881936246,0.0696830149017649
Colorado State,0.0038214285714285715,0.010654642857142857,0.022525000000000003,0.04067642857142857,0.051512755102040814,0.06748996598639456,0.050333258928571434,0.03716655844155844,0.05125854707792208,0.05187002164502165,0.0514508658008658,0.0514508658008658,0.05207135989010989
Duke,0.031445238095238096,0.012436607142857145,-0.007201428571428569,0.014030952380952384,-0.007073032069970847,0.004789572704081634,-0.025116468253968252,-0.027184126984126984,-0.054858441558441565,-0.07160569657615112,-0.07161366587957496,-0.07161366587957496,-0.07249330896376352
East Carolina,0.013021428571428573,0.017798214285714285,0.030522767857142856,0.049469285714285716,0.023406972789115646,0.004796355685131195,-0.014414397321428568,-0.0022289682539682575,-0.015590119047619047,0.0011758559622195974,0.0008995867768595046,0.0014698347107438003,-0.000322963400236128
Eastern Michigan,-0.02624345238095238,-0.029459375,-0.014443214285714285,-0.029497916666666665,-0.04417430758017493,-0.061522417091836736,-0.061495312499999996,-0.07628458994708995,-0.09143030844155844,-0.06899762396694215,-0.06886258854781582,-0.06886258854781582,-0.06947801857233676
Florida,0.025918452380952382,0.059778125,0.07164535714285714,0.09939255952380951,0.10655178571428572,0.10833895772594754,0.14095379464285712,0.15334384920634922,0.15713934523809525,0.13689718122786304,0.1334473583234947,0.1334473583234947,0.1613020718864469
