,PCT,Rank
Tennessee,1.0,1
Michigan,0.9982344742140314,2
Texas A&M,0.9793061793402509,3
Louisville,0.9627071395384854,4
Clemson,0.9340065045686852,5
Wisconsin,0.8977234009601984,6
Arizona State,0.8915223788136908,7
Wake Forest,0.8881585875793714,8
Washington,0.8744246554127304,9
Stanford,0.8712714883072636,10
Nebraska,0.8506736874709618,11
Western Michigan,0.8441164627536009,12
Alabama,0.8426823602292086,13
Houston,0.8216013628620102,14
Baylor,0.8208270094471117,15
Ohio State,0.7803107738371794,16
Boise State,0.7756233544989934,17
Utah,0.7590428991791855,18
Memphis,0.7549904496412163,19
Minnesota,0.7187548397088432,20
Virginia Tech,0.7165370915285738,21
West Virginia,0.7015703887254143,22
Navy,0.6982623509369676,23
Miami,0.6977172061328791,24
San Diego State,0.6879789375871148,25
Georgia Tech,0.6788756388415673,26
North Carolina,0.6697785349233392,27
Florida,0.6697227814774664,28
Air Force,0.6676599039801766,29
Florida State,0.662251819730525,30
Colorado,0.6580238500851789,31
Arkansas,0.6560012389654639,32
Maryland,0.6556171596716742,33
Iowa,0.6515471581229675,34
Toledo,0.6448877187548397,35
Troy,0.6263280161065511,36
Cincinnati,0.617649063032368,37
TCU,0.6090258634040576,38
Georgia,0.6065169583397864,39
Georgia Southern,0.5915812296732229,40
Southern Mississippi,0.5871983893448971,41
South Florida,0.5818739352640545,42
Tulsa,0.5773486139073873,43
Ole Miss,0.574214031283878,44
Eastern Michigan,0.5723586805017811,45
Middle Tennessee,0.537680037168964,46
Ball State,0.528610809973672,47
Kansas State,0.5213256930463064,48
Purdue,0.5202230137834909,49
Indiana,0.5201486758556606,50
Michigan State,0.5160600898249962,51
Army,0.5121573486139075,52
California,0.5114449434722008,53
Texas Tech,0.49601362862010223,54
NC State,0.49579061483661147,55
Central Michigan,0.4935976459656188,56
Auburn,0.49072324608951534,57
Kentucky,0.4900727892210005,58
Appalachian State,0.4709307728047081,59
Oklahoma State,0.4650673687470962,60
Tulane,0.44886170048009916,61
Missouri,0.4324144339476537,62
Syracuse,0.42536162304475766,63
UCLA,0.42126374477311446,64
Vanderbilt,0.42098497754375097,65
Ohio,0.41777915440607094,66
Texas,0.4158277838005266,67
Colorado State,0.4029766145268701,68
UCF,0.3921139848226731,69
Louisiana,0.39094316245934646,70
LSU,0.3905435960972588,71
Arizona,0.3891590521914202,72
South Alabama,0.38832275050332976,73
Mississippi State,0.38609261266842193,74
Washington State,0.3858200402663776,75
Penn State,0.3853492333901193,76
Boston College,0.3823292550720149,77
SMU,0.3816323369986062,78
Rutgers,0.37787207681585877,79
Oregon,0.3773579061483661,80
East Carolina,0.3766145268700635,81
Wyoming,0.37615920706210315,82
Akron,0.3748923648753291,83
Buffalo,0.37408703732383464,84
Idaho,0.3645315161839864,85
Old Dominion,0.36327706365185075,86
Oklahoma,0.352144958959269,87
North Texas,0.3515161839863714,88
Temple,0.350336069382066,89
Duke,0.34100665943936814,90
Utah State,0.3403190336069382,91
Pittsburgh,0.3390367043518662,92
Connecticut,0.3364534613597646,93
Oregon State,0.33529502865107635,94
South Carolina,0.3299674771565743,95
Northwestern,0.326015177326932,96
Texas State,0.30952454700325227,97
Nevada,0.3082360229208611,98
Illinois,0.2947065200557535,99
Marshall,0.2925259408393991,100
Kansas,0.29136131330339166,101
USC,0.28635589282948737,102
Western Kentucky,0.2825770481647824,103
Virginia,0.24455939290692275,104
Louisiana Monroe,0.24214960507975838,105
Bowling Green,0.23765525785968716,106
Fresno State,0.23271178565897477,107
Iowa State,0.226328016106551,108
Kent State,0.2209106396159207,109
Charlotte,0.2065076660988075,110
BYU,0.2053275514945021,111
Florida Atlantic,0.20524701873935267,112
UTEP,0.20221465076660988,113
UT San Antonio,0.18663156264519126,114
New Mexico,0.1792721077899953,115
Louisiana Tech,0.17340250890506426,116
New Mexico State,0.17029580300449124,117
Georgia State,0.1633266222704042,118
Hawai'i,0.16290847142635898,119
San José State,0.15885705435960973,120
UNLV,0.14595013164008055,121
Notre Dame,0.10983428836921172,122
UMass,0.08787362552268851,123
Northern Illinois,0.0646120489391358,124
Rice,0.03427288214341023,125
Arkansas State,0.024608951525476208,126
Miami (OH),0.023456713644107174,127
Florida International,0.0,128
