,PCT,Rank
Nebraska,1.0,1
Florida State,0.9983463040153944,2
Michigan State,0.8854647050662193,3
Penn State,0.848880180606788,4
Alabama,0.829425665587892,5
Michigan,0.809787982570701,6
Wisconsin,0.7721666235609217,7
Illinois,0.7456577559676949,8
Mississippi State,0.7092211483068867,9
Colorado,0.7033445659615924,10
Oregon,0.6924630044628899,11
Virginia Tech,0.6900005008058134,12
Arkansas,0.677852418998901,13
Kansas State,0.6652456223162588,14
Ole Miss,0.6645447455227834,15
Georgia,0.653707213463671,16
Miami,0.6486318010309184,17
Tennessee,0.599763062925842,18
Texas A&M,0.5757220903496416,19
Texas,0.5742946636200725,20
Florida,0.5591982633034633,21
Marshall,0.5542838313492123,22
Oklahoma,0.5346237534522298,23
Purdue,0.5248456236232553,24
Minnesota,0.4964825774872894,25
Texas Tech,0.4928781266117527,26
Virginia,0.4719339185158151,27
Georgia Tech,0.46562602737453596,28
Utah,0.46270301172174644,29
Ohio State,0.4585858098400739,30
Southern Mississippi,0.45523597819125783,31
Stanford,0.44514784516516914,32
East Carolina,0.43727196683848635,33
Auburn,0.4336638400357111,34
BYU,0.4327459201606198,35
Syracuse,0.4318222004892188,36
Hawai'i,0.43067404817990707,37
Wake Forest,0.41868974621147,38
Colorado State,0.417384138543624,39
Houston,0.40991489945679216,40
Oregon State,0.4091672567001157,41
Washington,0.392568607254634,42
NC State,0.3783551853069481,43
Wyoming,0.37404765208159274,44
Clemson,0.3730249274365679,45
Boston College,0.37077088969755095,46
Kansas,0.37050536522002275,47
Kentucky,0.36718249037095574,48
LSU,0.3655038169320372,49
New Mexico State,0.36154361798708484,50
Boise State,0.3544269474496982,51
Oklahoma State,0.35341344718276935,52
Louisiana Tech,0.3489131319955723,53
TCU,0.34418654306502705,54
Air Force,0.33983604233461717,55
USC,0.33959400294777947,56
Missouri,0.3359846508359247,57
San Diego State,0.3337952685726695,58
Indiana,0.3264762523789847,59
Louisville,0.32474170484604087,60
Iowa State,0.31347915391088493,61
Miami (OH),0.30857693734561104,62
Idaho,0.3077202012372229,63
Maryland,0.3021445548018543,64
New Mexico,0.30012573556246586,65
West Virginia,0.2911481409987664,66
Notre Dame,0.28962058901298654,67
Akron,0.28558033654150666,68
Arizona State,0.2803833922989764,69
Northwestern,0.2791401120196411,70
UAB,0.2787431118778823,71
California,0.2736017149802895,72
Vanderbilt,0.26919844427218903,73
Fresno State,0.26904605352451677,74
Duke,0.2672693176574202,75
North Carolina,0.2666542124995099,76
Western Michigan,0.26636945066943346,77
Arizona,0.265754835635155,78
UNLV,0.26355320028110474,79
Memphis,0.26351497063782425,80
UCLA,0.262710187634407,81
Cincinnati,0.2578158130472419,82
Pittsburgh,0.25350664607644724,83
Toledo,0.25118542055623755,84
Utah State,0.24709876971428055,85
Louisiana Monroe,0.2457837680101584,86
Bowling Green,0.2149780273805682,87
Navy,0.2085884489673221,88
San José State,0.2013954762342821,89
Tulane,0.1927901305689355,90
Ohio,0.18743798050966826,91
Middle Tennessee,0.17707235582070827,92
UTEP,0.17530039551720358,93
Nevada,0.1726038986695783,94
SMU,0.16945652075560477,95
Central Michigan,0.16755954625108205,96
North Texas,0.163145492823082,97
UCF,0.1618427442097548,98
Army,0.1596871804770939,99
Iowa,0.15922646426320092,100
Temple,0.15832463678068703,101
Rice,0.15575148771373162,102
Arkansas State,0.15000086714181013,103
Northern Illinois,0.14674399560849227,104
Eastern Michigan,0.13636709807600084,105
Rutgers,0.12843689771346015,106
Tulsa,0.11664354288506376,107
Kent State,0.11662491818705531,108
Washington State,0.11510676023755165,109
Louisiana,0.1032984566383853,110
Buffalo,0.0995053898518771,111
Baylor,0.07547707880283158,112
South Carolina,0.07035724734503804,113
Ball State,0.0,114
