,4,5,6,7,8,9,10,11,12,13,14,15,16
Air Force,43,48,24,23,38,41,51,46,41,48,55,55,56
Akron,59,80,65,44,33,27,37,55,47,46,47,47,45
Alabama,35,11,9,11,6,13,13,12,6,5,5,5,9
Arizona,68,55,56,25,26,48,32,54,57,59,65,65,67
Arizona State,53,83,60,80,52,38,55,50,58,57,42,42,54
Arkansas,25,51,78,57,51,59,34,51,28,16,32,32,15
Arkansas State,109,112,106,106,107,99,92,93,86,78,82,83,82
Army,108,87,92,77,91,70,71,78,90,93,94,100,100
Auburn,5,28,53,61,76,73,85,68,53,66,64,64,64
BYU,17,38,33,20,17,14,14,13,17,26,28,28,35
Ball State,113,114,114,114,112,112,112,112,113,113,113,113,113
Baylor,98,107,99,105,102,107,107,108,110,110,110,110,110
Boise State,85,69,47,33,50,46,39,37,30,28,29,29,22
Boston College,34,31,20,53,29,55,31,32,27,20,25,25,36
Bowling Green,77,94,76,87,95,100,94,88,78,70,68,68,68
Buffalo,96,108,111,111,111,110,111,110,111,111,111,111,111
California,67,36,72,83,53,74,59,65,77,82,83,84,86
Central Michigan,81,90,100,92,100,97,102,105,97,89,88,89,88
Cincinnati,22,57,61,74,90,94,77,83,93,97,97,96,96
Clemson,21,47,38,69,42,58,44,33,48,45,46,46,53
Colorado,28,75,62,31,61,40,26,39,40,40,49,49,29
Colorado State,33,44,32,47,65,57,38,31,39,29,22,22,32
Duke,104,111,112,97,101,104,93,98,83,95,95,94,94
East Carolina,20,10,11,19,25,17,15,21,18,13,15,15,18
Eastern Michigan,95,65,84,95,77,65,73,64,74,80,85,86,84
Florida,10,6,13,9,8,9,5,4,5,12,11,11,21
Florida State,1,2,7,4,3,1,1,1,1,1,2,2,1
Fresno State,87,81,66,39,58,54,42,27,45,38,35,35,43
Georgia,45,33,14,29,18,10,18,20,43,30,38,38,27
Georgia Tech,50,50,15,14,14,18,12,19,15,27,19,20,25
Hawai'i,51,43,23,43,47,39,50,47,35,31,45,45,31
Houston,64,73,68,49,39,62,63,58,49,41,39,39,39
Idaho,54,60,71,56,49,45,52,52,46,51,51,51,48
Illinois,13,32,64,60,74,52,60,56,42,36,34,34,17
Indiana,100,106,77,54,64,63,70,67,76,88,87,88,90
Iowa,76,85,86,94,106,109,109,111,112,112,112,112,112
Iowa State,8,29,31,46,28,60,66,77,89,99,99,98,98
Kansas,92,100,87,93,97,78,82,69,84,73,71,71,71
Kansas State,26,7,3,3,5,3,4,2,7,4,4,4,5
Kent State,111,96,98,108,109,108,104,106,105,104,106,106,104
Kentucky,44,59,34,27,21,32,35,53,44,52,52,52,58
LSU,48,53,69,86,94,98,103,104,106,106,96,95,95
Louisiana,112,99,104,109,110,111,110,107,108,105,107,107,107
Louisiana Monroe,74,67,85,91,96,84,75,79,67,69,69,69,69
Louisiana Tech,46,40,36,38,32,30,24,17,16,17,27,27,26
Louisville,27,61,55,76,55,47,36,26,33,44,43,43,49
Marshall,11,15,10,12,11,12,8,10,9,9,6,6,4
Maryland,12,21,45,18,44,34,58,66,71,79,80,81,83
Memphis,86,97,103,90,98,96,80,85,75,72,70,70,70
Miami,38,54,59,70,67,44,28,22,34,35,20,18,13
Miami (OH),55,35,58,41,31,36,49,45,51,49,50,50,47
Michigan,6,5,1,7,9,20,17,16,10,8,9,9,6
Michigan State,9,3,5,2,10,19,19,14,11,7,8,8,7
Middle Tennessee,88,98,102,107,108,103,105,101,104,98,98,97,97
Minnesota,18,18,12,30,15,29,46,25,20,21,21,21,33
Mississippi State,4,9,8,5,7,5,7,9,13,19,13,13,10
Missouri,29,39,27,52,72,90,67,75,85,83,86,87,87
NC State,31,52,54,34,54,50,54,44,59,65,62,62,63
Navy,84,95,79,88,85,91,101,94,80,85,90,80,80
Nebraska,3,1,2,1,1,8,9,5,3,3,3,3,2
Nevada,103,109,94,84,87,89,79,84,92,94,93,93,93
New Mexico,79,89,88,75,80,79,64,70,81,84,77,77,76
New Mexico State,7,34,49,62,59,71,62,59,64,60,57,57,57
North Carolina,63,79,93,103,104,106,106,109,102,91,92,92,92
North Texas,69,77,97,104,93,95,99,97,101,103,105,104,103
Northern Illinois,114,113,107,99,86,68,74,72,82,74,72,72,72
Northwestern,61,64,82,98,79,80,91,95,99,102,102,101,102
Notre Dame,83,84,52,36,27,28,27,43,55,64,73,73,74
Ohio,105,91,81,89,99,85,76,73,62,62,66,66,65
Ohio State,30,23,50,24,37,22,21,36,50,58,56,56,55
Oklahoma,37,20,48,64,57,23,43,28,24,43,31,31,42
Oklahoma State,47,46,63,35,35,53,65,71,61,55,60,60,62
Ole Miss,66,27,25,21,36,43,30,18,19,37,44,44,28
Oregon,49,16,41,67,73,56,33,24,21,14,17,17,14
Oregon State,19,25,43,68,89,64,47,41,25,39,36,36,46
Penn State,2,4,4,6,4,2,2,7,12,15,18,19,11
Pittsburgh,52,45,39,50,66,66,68,76,60,61,75,75,75
Purdue,14,8,18,37,16,26,20,30,37,34,33,33,40
Rice,106,88,75,55,45,35,48,61,66,68,67,67,66
Rutgers,107,101,109,110,114,113,114,114,109,109,109,109,109
SMU,94,102,113,113,105,102,88,82,72,67,74,74,73
San Diego State,73,66,74,96,81,83,86,86,88,75,58,58,59
San José State,89,71,44,59,71,67,83,87,87,90,91,91,91
South Carolina,97,103,108,112,113,114,113,113,114,114,114,114,114
Southern Mississippi,42,56,67,40,30,25,41,40,32,25,26,26,19
Stanford,32,12,29,28,22,16,29,34,23,18,14,14,20
Syracuse,40,26,19,13,24,21,40,35,54,56,63,63,51
TCU,110,93,101,81,63,77,61,62,56,50,40,40,30
Temple,99,104,110,85,88,101,98,102,100,100,101,105,106
Tennessee,58,37,17,8,12,6,10,6,14,11,7,7,12
Texas,23,22,28,16,20,11,11,11,4,6,12,12,23
Texas A&M,16,14,46,32,23,31,22,29,22,24,16,16,24
Texas Tech,93,86,42,66,40,37,53,49,52,42,41,41,44
Toledo,75,58,73,58,69,81,89,74,63,53,53,53,52
Tulane,60,49,70,79,68,75,87,91,98,101,103,102,101
Tulsa,82,92,105,102,103,105,108,99,103,107,108,108,108
UAB,90,70,51,73,56,72,81,63,68,63,61,61,60
UCF,102,105,95,100,84,93,78,89,79,86,89,90,89
UCLA,56,68,91,65,83,88,97,92,73,81,84,85,85
UNLV,57,74,83,63,60,69,84,80,91,96,100,99,99
USC,15,42,16,48,70,82,96,100,94,76,59,59,61
UTEP,80,63,80,71,78,87,72,81,70,77,79,79,77
Utah,41,19,35,22,19,15,25,42,29,23,24,24,16
Utah State,70,78,89,78,82,86,95,96,96,87,81,82,81
Vanderbilt,36,30,40,26,46,42,45,57,65,71,76,76,78
Virginia,24,17,26,72,48,51,56,38,36,32,30,30,38
Virginia Tech,39,13,6,10,2,4,3,3,2,2,1,1,3
