,PCT,Rank
Alabama,1.0,1
Wisconsin,0.9715489508374622,2
Georgia,0.969482097669333,3
Ohio State,0.9682693302474097,4
UCF,0.9410574194775676,5
Clemson,0.9097080346714916,6
Oklahoma,0.9083510392160923,7
Penn State,0.8590843047158447,8
Michigan State,0.7924775851891606,9
Notre Dame,0.7892830016266362,10
Northwestern,0.7872518989282955,11
USC,0.7816782844749283,12
Auburn,0.7639641626335487,13
TCU,0.7606249750648226,14
Miami,0.7523550799452251,15
Florida Atlantic,0.7475558818528663,16
Troy,0.7386636805812833,17
Boise State,0.7334148909014682,18
Washington,0.7315239244174315,19
Oklahoma State,0.71865177424817,20
Toledo,0.6843060607903779,21
South Florida,0.682393548124728,22
Army,0.679683215254429,23
LSU,0.6602085422211236,24
NC State,0.6524429955262974,25
Stanford,0.6495221099308573,26
Mississippi State,0.6487301227685353,27
Fresno State,0.6401484211924272,28
South Carolina,0.6388109659928022,29
Memphis,0.6360703634510347,30
San Diego State,0.6344082016666553,31
Washington State,0.6146010294738927,32
Virginia Tech,0.6082896894591723,33
Iowa,0.6032326713048639,34
Appalachian State,0.5997998198276447,35
Ohio,0.5801337763246546,36
Kansas State,0.5735764391332814,37
Wake Forest,0.5647000843232558,38
North Texas,0.5544619841749845,39
Louisville,0.5461739788565239,40
Michigan,0.5356486994074336,41
Iowa State,0.5337478379099313,42
Florida International,0.5104741339625672,43
Wyoming,0.5093060421080279,44
Central Michigan,0.5067592602817326,45
Florida State,0.5057585842482117,46
Marshall,0.5030006077779757,47
Purdue,0.49615845851652063,48
Arizona State,0.4930861741480345,49
Texas,0.4898622976885837,50
Boston College,0.4860006318189524,51
Northern Illinois,0.48164107151911906,52
Missouri,0.48062590570425934,53
UAB,0.47318823245813363,54
Utah,0.4729571502020187,55
Oregon,0.47236705138607105,56
Duke,0.47234481867383055,57
Houston,0.4695023399755767,58
Temple,0.4669080127729724,59
Navy,0.46637757153626147,60
Georgia State,0.46577986741347827,61
Arkansas State,0.45800714937157316,62
Southern Mississippi,0.4563336965139335,63
Louisiana Tech,0.44903304847057157,64
Middle Tennessee,0.44595722629905626,65
West Virginia,0.44059964103981664,66
Texas A&M,0.4376722937391212,67
SMU,0.4327178701202315,68
New Mexico State,0.4307387413023153,69
Ole Miss,0.42114902254361275,70
Kentucky,0.41992126329623597,71
Akron,0.4187061463447742,72
Arizona,0.4184737151441616,73
Colorado State,0.40916260661042486,74
Buffalo,0.4063119665597137,75
UT San Antonio,0.40576518223150104,76
UCLA,0.40048459167896433,77
Georgia Tech,0.40006875927825053,78
Western Michigan,0.39223755334484156,79
Texas Tech,0.3608466063295073,80
Utah State,0.35435599356128583,81
Pittsburgh,0.35294208754206263,82
Air Force,0.35005831440982615,83
Virginia,0.34309140580732334,84
Tulane,0.33934814491391374,85
Western Kentucky,0.33071152512267094,86
Miami (OH),0.32746175103845643,87
Eastern Michigan,0.32654340798910575,88
Old Dominion,0.32251067926070537,89
UNLV,0.3201950850114891,90
Indiana,0.31449834843191826,91
Vanderbilt,0.31447468407306356,92
Louisiana,0.31171230369112796,93
Minnesota,0.30986743141389617,94
California,0.287594389159345,95
Colorado,0.2830759067974648,96
Florida,0.2823223227412105,97
Rutgers,0.27693178303134286,98
UMass,0.27639098987711125,99
South Alabama,0.27291955316224203,100
Cincinnati,0.2667886316973112,101
Nebraska,0.26649166971787774,102
Idaho,0.2599277369982843,103
Maryland,0.25936051418194034,104
Syracuse,0.25226389930745513,105
Louisiana Monroe,0.24524373331655175,106
Arkansas,0.24312230603350868,107
BYU,0.23378316819154876,108
Nevada,0.23027483391547468,109
East Carolina,0.2267420509810879,110
Tennessee,0.2115007804100635,111
North Carolina,0.1882214430470345,112
Coastal Carolina,0.18085705850063588,113
New Mexico,0.1804780593177871,114
Connecticut,0.17425265431677736,115
Hawai'i,0.16955994000409422,116
Georgia Southern,0.1473316084848328,117
Bowling Green,0.14401915487494288,118
Tulsa,0.1414763816416431,119
Texas State,0.1320243932338,120
Kent State,0.12936273360291167,121
Ball State,0.12728616323691783,122
San José State,0.12439365223239374,123
Charlotte,0.0911374773707802,124
Rice,0.05864710849959148,125
Illinois,0.05728627592217128,126
Baylor,0.023541228250054447,127
Kansas,0.015811570418482024,128
UTEP,0.013387158847208258,129
Oregon State,0.0,130
