,PCT,Rank
Alabama,0.9999999999999999,1
Penn State,0.9748172900846326,2
Miami,0.9286098442127327,3
TCU,0.9205966547858735,4
Georgia,0.9155623718319756,5
Wisconsin,0.9114558940220914,6
Notre Dame,0.8507251738705528,7
Michigan State,0.8312071617929083,8
UCF,0.8289989000471164,9
Ohio State,0.8102309828183341,10
Washington State,0.8041631575806205,11
Clemson,0.7996281200745421,12
NC State,0.7897504785680436,13
South Florida,0.7703494987760797,14
Memphis,0.7378932250184711,15
LSU,0.7344561303456919,16
Oklahoma State,0.7307554215424956,17
Stanford,0.7281043414970032,18
Oklahoma,0.7202749836056422,19
Washington,0.7122203057719871,20
Auburn,0.7036743255285818,21
Virginia Tech,0.7026025254925976,22
USC,0.6972064699470053,23
Mississippi State,0.6952411510001414,24
Toledo,0.6899969240767256,25
Marshall,0.6685865742689727,26
Texas A&M,0.6545620110431547,27
Arizona,0.6545252836010731,28
Iowa State,0.6503191170198246,29
San Diego State,0.6429080074495495,30
Colorado State,0.6209105651078077,31
Michigan,0.6136458916384512,32
South Carolina,0.6113897773391537,33
Fresno State,0.6096646806399523,34
Troy,0.6089242291737003,35
Arizona State,0.6069766545366516,36
Boise State,0.6068983172345926,37
Georgia Tech,0.6040251236107972,38
West Virginia,0.603940227836938,39
Army,0.5886590887411516,40
SMU,0.5793055875483477,41
Ohio,0.5707810498641339,42
Navy,0.5673255914703139,43
Southern Mississippi,0.5648180690853387,44
Northern Illinois,0.5621581715388704,45
Virginia,0.5587366168006622,46
Kentucky,0.5553117828265541,47
Northwestern,0.5515772432396547,48
Appalachian State,0.5426005900146975,49
UCLA,0.5392669916705222,50
Boston College,0.5380529456683808,51
Western Kentucky,0.5165315390714763,52
Arkansas State,0.5144453620637149,53
Western Michigan,0.5016255081267117,54
Florida Atlantic,0.5009053970320292,55
Syracuse,0.49729830130479336,56
Florida International,0.4967401844635778,57
North Texas,0.49019359078444347,58
Louisville,0.48179555873406626,59
Iowa,0.4709889279150348,60
UT San Antonio,0.4615864112545125,61
Houston,0.45829391266695224,62
California,0.45646408081669587,63
Florida,0.452381085979452,64
Wyoming,0.44853753001685015,65
Texas Tech,0.44349231627661856,66
Akron,0.4243478456039547,67
Georgia State,0.4188999416951857,68
UAB,0.4133681622192819,69
Wake Forest,0.40967508674854214,70
Texas,0.4041194781584307,71
Utah,0.39945217813771317,72
Minnesota,0.39867521784510623,73
Oregon,0.39506727498192956,74
Rutgers,0.3925962432053321,75
Central Michigan,0.39005799620177034,76
Nebraska,0.38931700730519025,77
Utah State,0.3873179759914751,78
Tulane,0.3774365542547029,79
South Alabama,0.3745735626981524,80
Maryland,0.37162137592511796,81
Florida State,0.3680380455491696,82
Purdue,0.3674095253349758,83
Colorado,0.3619410351119447,84
Ole Miss,0.3579439016013529,85
Indiana,0.35001820704643666,86
New Mexico,0.3464193549538943,87
Connecticut,0.34552346770597553,88
Louisiana Tech,0.3375645435606045,89
Air Force,0.33394448574257457,90
Louisiana,0.3309317424132509,91
Tennessee,0.330854060958372,92
Louisiana Monroe,0.3226566999271062,93
Vanderbilt,0.315794789498196,94
Middle Tennessee,0.31205452035746,95
Pittsburgh,0.30999874004469524,96
Hawai'i,0.3060073634149059,97
New Mexico State,0.29381691326399184,98
Duke,0.2904402294036841,99
Temple,0.2807761936801254,100
Buffalo,0.27980081228859405,101
Kansas State,0.2747304486308061,102
Miami (OH),0.2681258853481481,103
Arkansas,0.24280978340355394,104
Missouri,0.23830367604530564,105
Ball State,0.2308891050593582,106
Eastern Michigan,0.22679333942008098,107
East Carolina,0.22479719565575573,108
UNLV,0.22291881289620002,109
Cincinnati,0.2139756078774242,110
Tulsa,0.2091842069958636,111
Kent State,0.20721048956149987,112
Old Dominion,0.2060359947879096,113
Idaho,0.19153127855440208,114
Illinois,0.1344577080225195,115
Charlotte,0.13266462183232186,116
Kansas,0.13102573260133987,117
Rice,0.12077892200439433,118
Coastal Carolina,0.1190963096280771,119
Texas State,0.1154372653387899,120
Nevada,0.11131756127744169,121
UMass,0.10965211023566851,122
Bowling Green,0.10497002632643454,123
Oregon State,0.10468341199977349,124
San José State,0.08318816641816135,125
BYU,0.06802891469898553,126
North Carolina,0.057600616612944355,127
UTEP,0.04685984378157404,128
Georgia Southern,0.03799946983257224,129
Baylor,0.0,130
