,PCT,Rank
Alabama,0.9999999999999999,1
Miami,0.9887229499406238,2
Wisconsin,0.9509467928211932,3
Oklahoma,0.9032105643687723,4
Clemson,0.8755789401202336,5
Georgia,0.8633706066190145,6
Auburn,0.838463876642501,7
Notre Dame,0.8365003489241822,8
UCF,0.8233050757650133,9
Ohio State,0.8205297338338919,10
USC,0.8175356980247677,11
Washington State,0.7855309466772143,12
Penn State,0.7724632042472734,13
Oklahoma State,0.754319343312994,14
Michigan,0.7377840420230309,15
TCU,0.7296039541006231,16
Memphis,0.7256494181570463,17
Washington,0.7126840057891636,18
Northwestern,0.701844409002234,19
Stanford,0.6974450455468655,20
Boise State,0.6920171394939031,21
Michigan State,0.6870430658234831,22
Mississippi State,0.6817356445043875,23
LSU,0.6746345632177796,24
Toledo,0.6735670547172672,25
South Florida,0.6729560920718697,26
Army,0.6614833990020994,27
Ohio,0.6608931613906768,28
Arizona,0.6598367087894792,29
Troy,0.6582077243948729,30
San Diego State,0.6580814250769219,31
NC State,0.6446897336294806,32
Florida Atlantic,0.6393408404036218,33
West Virginia,0.6381700943721738,34
South Carolina,0.634609210320844,35
Virginia Tech,0.5943687341919065,36
Iowa,0.5923499269770134,37
Wyoming,0.5887182360327383,38
North Texas,0.583045216597188,39
Kentucky,0.5803976153457061,40
Fresno State,0.5773838754671362,41
Marshall,0.5726861501422573,42
Northern Illinois,0.5694852461726195,43
UAB,0.567724262529749,44
Iowa State,0.5579799368349446,45
Houston,0.5483885556304153,46
Georgia Tech,0.5409585363155499,47
Navy,0.5378858334605352,48
Florida International,0.5334760674503546,49
Georgia State,0.5319774516726076,50
Texas A&M,0.5198033104736645,51
Wake Forest,0.5175389312611006,52
Louisville,0.49982207372702614,53
Central Michigan,0.4926613888587786,54
SMU,0.49065798619693074,55
Boston College,0.4824554670832463,56
Arizona State,0.47930877796802657,57
Arkansas State,0.4772404403242028,58
Missouri,0.47429483754363266,59
Western Michigan,0.4742466338226199,60
Virginia,0.4730678784063348,61
UCLA,0.464415613498077,62
Southern Mississippi,0.4488881352314363,63
Appalachian State,0.44026194586645145,64
Ole Miss,0.4358180476107317,65
Texas,0.43524019260654173,66
Colorado State,0.43218467259613674,67
Oregon,0.43085439105433276,68
Temple,0.4238196124053938,69
California,0.41926736633638845,70
Utah State,0.4129538581796407,71
Akron,0.41022216657692545,72
Middle Tennessee,0.4063796764857138,73
UT San Antonio,0.4045859018644308,74
Utah,0.39536908178938107,75
Kansas State,0.38277449611387593,76
Minnesota,0.37920712593494826,77
Rutgers,0.36659917490560473,78
Louisiana Monroe,0.36429303624190035,79
Texas Tech,0.3639755362921933,80
South Alabama,0.3548657700807316,81
Western Kentucky,0.34733429491812884,82
Louisiana,0.34547245599489096,83
Colorado,0.34253709776862645,84
Air Force,0.34122377307280194,85
Arkansas,0.34074655132104237,86
New Mexico State,0.33465823954900575,87
Miami (OH),0.33441663129597843,88
Nebraska,0.3325324112287448,89
Florida State,0.3321899076575255,90
Maryland,0.3320248717441973,91
Syracuse,0.3316335420457816,92
Tulane,0.33055972758788216,93
UNLV,0.32429488176723,94
Old Dominion,0.3232945439972216,95
Buffalo,0.31634465827591063,96
Louisiana Tech,0.3121189461457808,97
Purdue,0.31009527433518913,98
Indiana,0.30827429401203643,99
Tennessee,0.30663402441057397,100
Vanderbilt,0.30379724443748224,101
Pittsburgh,0.2971053624584048,102
Idaho,0.28007427278543773,103
Florida,0.27387962055105286,104
Duke,0.26370108464760134,105
Cincinnati,0.2582293153378016,106
UMass,0.24959700018564085,107
Connecticut,0.24922765125297408,108
Eastern Michigan,0.24439512585200443,109
New Mexico,0.23042636559765783,110
Hawai'i,0.21961222194781752,111
BYU,0.21352364215397937,112
Tulsa,0.18668985031426108,113
Nevada,0.18644589984848997,114
East Carolina,0.1848645622851532,115
Bowling Green,0.18426331791174605,116
North Carolina,0.17802474418368794,117
Ball State,0.17335689435562437,118
Kent State,0.1712278229715643,119
Texas State,0.149674240793032,120
Charlotte,0.10970420015089094,121
Rice,0.08061932297996682,122
Illinois,0.05736943826433327,123
San José State,0.053195323309026155,124
Coastal Carolina,0.05300031064620209,125
Baylor,0.04748385912406028,126
Georgia Southern,0.04241314870407342,127
Oregon State,0.0391829916438039,128
UTEP,0.024819887934783957,129
Kansas,0.0,130
