,PCT,Rank
Oklahoma,1.0,1
Miami,0.8322821803965011,2
Virginia Tech,0.8129607572861283,3
Nebraska,0.741273942718031,4
Oregon State,0.7226154285126838,5
Florida State,0.6887618509535375,6
Michigan,0.6881838738050625,7
Washington,0.6875405984749279,8
Florida,0.6813591277811739,9
Oregon,0.6676623760047264,10
Kansas State,0.6579116115759429,11
Iowa State,0.6273175856234905,12
South Carolina,0.5805654111668901,13
Clemson,0.5533828370313629,14
LSU,0.532710226884956,15
Georgia,0.5302218367190028,16
Mississippi State,0.5284577563383522,17
East Carolina,0.5155650421599667,18
Texas,0.514746608869569,19
Wisconsin,0.5061645136531945,20
Notre Dame,0.4942692314622462,21
West Virginia,0.4903330305995599,22
Auburn,0.48999472900143903,23
Northwestern,0.48174014285627903,24
NC State,0.47897379421434183,25
Pittsburgh,0.47032766786349156,26
Boston College,0.4645861340526871,27
Southern Mississippi,0.45888357325571116,28
Georgia Tech,0.4576504082709879,29
Tennessee,0.4496855743222522,30
Ohio State,0.4441495680089017,31
TCU,0.4393610346871857,32
Texas A&M,0.4389235074564699,33
Purdue,0.4315649612417261,34
Colorado State,0.41992636923474513,35
Syracuse,0.41173551854543655,36
Toledo,0.4047600844100253,37
Texas Tech,0.40472833623910864,38
UNLV,0.3906980512608622,39
Louisville,0.3897755956592446,40
Ole Miss,0.38102872774434715,41
Virginia,0.37619533868973426,42
Boise State,0.37189602699254803,43
North Carolina,0.3716509382093588,44
Marshall,0.36855504417037566,45
Arkansas,0.3666416190876052,46
Stanford,0.36420822900248795,47
Arizona,0.34839788671339367,48
UCLA,0.34583094887806065,49
Air Force,0.34152296017024847,50
UAB,0.34144290839656133,51
Western Michigan,0.34044237821136303,52
UTEP,0.3402427334329776,53
Minnesota,0.3337750514871618,54
Michigan State,0.3279083761979922,55
UCF,0.32641349706380335,56
San José State,0.309992688973197,57
Arizona State,0.2932611329327079,58
South Florida,0.2920068102140624,59
USC,0.2917371410240383,60
Cincinnati,0.28970392624600627,61
Akron,0.2886773249194819,62
Fresno State,0.2868658819654223,63
Northern Illinois,0.2867745326971605,64
Maryland,0.28579505997226406,65
Tulane,0.2838493506403752,66
Washington State,0.28075137708077025,67
Penn State,0.28048938216516733,68
Ohio,0.27913448500517546,69
Tulsa,0.2764159668802095,70
Miami (OH),0.27563373236680677,71
Illinois,0.27397761325087827,72
Kansas,0.2687914615993995,73
Alabama,0.250658782259875,74
Temple,0.24740229616100756,75
Middle Tennessee,0.2463024950915292,76
Idaho,0.2421575847151656,77
New Mexico,0.23552279678081164,78
Oklahoma State,0.22678002337208408,79
BYU,0.22421382087663463,80
Memphis,0.22248109271465566,81
California,0.2076241520091317,82
Houston,0.20723468926716837,83
Colorado,0.2058424903203561,84
Ball State,0.1991281686926875,85
Missouri,0.19357702106264377,86
Connecticut,0.19299623625279524,87
Utah State,0.18939601218290558,88
Indiana,0.1881790915247009,89
Baylor,0.18481551319915557,90
Iowa,0.17951545071480599,91
Eastern Michigan,0.15941660622481368,92
SMU,0.15557572546576026,93
Utah,0.149158013207486,94
Rice,0.1457288559341436,95
Nevada,0.14565194606723164,96
New Mexico State,0.1444713044049184,97
Rutgers,0.14371335616239717,98
North Texas,0.1424040634450018,99
San Diego State,0.13582503098609144,100
Louisiana Tech,0.13559837917925546,101
Vanderbilt,0.13510546748549188,102
Kentucky,0.1345840446589704,103
Central Michigan,0.13131392134771702,104
Hawai'i,0.12555841607912502,105
Bowling Green,0.12531314680341898,106
Buffalo,0.11673132926783975,107
Arkansas State,0.11354820334971902,108
Wyoming,0.10943983268066013,109
Louisiana Monroe,0.10588011915344633,110
Army,0.09348950841736886,111
Wake Forest,0.09018769864204226,112
Louisiana,0.08154892569002756,113
Kent State,0.06965567211155518,114
Navy,0.02388437421053813,115
Duke,0.0,116
