,PCT,Rank
Miami,1.0,1
Nebraska,0.8410997102219502,2
Texas,0.8367013963979222,3
Florida,0.833675380393892,4
Illinois,0.8276101717915163,5
Colorado,0.8003584589628243,6
Tennessee,0.7822996723656502,7
Maryland,0.776118668186015,8
Oregon,0.7645306804975687,9
BYU,0.7596211690216099,10
Syracuse,0.7270117389694983,11
Stanford,0.7236545150900012,12
Oklahoma,0.7214311454909645,13
Marshall,0.7043211709800299,14
Washington State,0.6931687058720478,15
Washington,0.6788976411158001,16
Fresno State,0.6747045050270954,17
Georgia,0.6500206481958706,18
Louisville,0.6494738519636223,19
Michigan,0.6432869220230415,20
Virginia Tech,0.6418518824870733,21
LSU,0.6142066544219782,22
South Carolina,0.5976105636145055,23
Bowling Green,0.5964709549985528,24
Auburn,0.5872564013611756,25
Arkansas,0.5848879224323359,26
Hawai'i,0.5791910607982655,27
Toledo,0.5780404716870501,28
Ohio State,0.5622181339877005,29
Texas Tech,0.5609093353988526,30
Florida State,0.5573823377732943,31
South Florida,0.5560596745717569,32
Utah,0.5533205830787538,33
Boise State,0.5475106119189551,34
Iowa State,0.5355307352193533,35
Boston College,0.5339293203311112,36
Texas A&M,0.529662841947043,37
Kansas State,0.5265909441520475,38
Middle Tennessee,0.5229609870091985,39
NC State,0.5107541511171618,40
USC,0.5054937989181933,41
Penn State,0.5021492929540956,42
Rice,0.501578696382537,43
UCLA,0.49915442541827315,44
Georgia Tech,0.49715995049770345,45
Southern Mississippi,0.4873866610768996,46
Louisiana Tech,0.48591196203061493,47
Pittsburgh,0.4851175127738256,48
Purdue,0.48178058543636343,49
Troy,0.4763904201544739,50
Miami (OH),0.47073483267316696,51
North Carolina,0.4668467643948351,52
Colorado State,0.46646974422520815,53
UAB,0.45928899722545125,54
Alabama,0.45694969653038453,55
Cincinnati,0.45567640385944674,56
Ole Miss,0.4481464632109695,57
Kent State,0.4446898623745032,58
Oregon State,0.4393008785383065,59
New Mexico,0.4364174838784438,60
Iowa,0.42761929255226505,61
East Carolina,0.42506132363365495,62
UCF,0.42399103808114985,63
Northern Illinois,0.4224330934447236,64
Wake Forest,0.41972793029214667,65
Indiana,0.41328055875653985,66
North Texas,0.4120127702325946,67
TCU,0.4073723920854648,68
Clemson,0.4038154135380305,69
Ball State,0.3698260271179593,70
Michigan State,0.35953271626749117,71
Western Michigan,0.3588002546863329,72
Memphis,0.35866032286853683,73
SMU,0.35002850689463216,74
Notre Dame,0.34923078781314587,75
Arizona,0.34865507627670533,76
Utah State,0.34750045982561334,77
Air Force,0.3397095864713516,78
Missouri,0.33595639064337823,79
Oklahoma State,0.33193421437954795,80
New Mexico State,0.3271158386977107,81
Wisconsin,0.32634258249174675,82
Temple,0.30945540315631975,83
Akron,0.30456453072358564,84
Arizona State,0.3017943672088609,85
UNLV,0.3013305316298518,86
Minnesota,0.29131131618012257,87
Virginia,0.2894269450484451,88
Mississippi State,0.27445037652187754,89
Northwestern,0.25393482225420594,90
Nevada,0.25370298091118737,91
San José State,0.23989334019479933,92
San Diego State,0.22944623291384558,93
Kansas,0.22932280658734647,94
Tulane,0.2185943183238813,95
Buffalo,0.2121412503667868,96
Central Michigan,0.2082919613059023,97
Louisiana,0.19644518836296015,98
Louisiana Monroe,0.19304862929157202,99
Baylor,0.18248418360427754,100
West Virginia,0.17741849195740578,101
Kentucky,0.17440440160519277,102
Army,0.17160932696055045,103
Vanderbilt,0.15755437294540517,104
Arkansas State,0.151662315633836,105
Connecticut,0.1506091957922798,106
Eastern Michigan,0.1476319526463223,107
UTEP,0.14626800834234094,108
Wyoming,0.12293146754611078,109
Idaho,0.09990700215480414,110
Ohio,0.09766437499097419,111
Tulsa,0.09549937575884437,112
California,0.08559715818110913,113
Houston,0.08254622757232105,114
Rutgers,0.07146331486724455,115
Navy,0.02610729040068105,116
Duke,0.0,117
