,PCT,Rank
Florida,1.0,1
Ohio State,0.8852953377556569,2
Florida State,0.7998302202540748,3
Nebraska,0.7772785316034543,4
Penn State,0.7485408556602502,5
Alabama,0.7191321573666642,6
Colorado,0.6968854788753082,7
North Carolina,0.6882117524712235,8
Miami,0.6707593888770234,9
Iowa,0.6627027361514006,10
Arizona State,0.6505942140912984,11
BYU,0.6494463083569062,12
Tennessee,0.6463465663608408,13
Navy,0.6208714188774529,14
Virginia Tech,0.6116557910904082,15
Texas,0.5673857905055744,16
LSU,0.5453513482500401,17
Michigan,0.5407914463690353,18
Stanford,0.5386705137459413,19
Notre Dame,0.5219510612585869,20
Syracuse,0.5156665522185364,21
Wisconsin,0.4878219841479287,22
Kansas State,0.4804970698575165,23
Northwestern,0.4778243230212864,24
Washington,0.4755608934644109,25
Auburn,0.4715255455135581,26
Virginia,0.44412483076846354,27
East Carolina,0.4381173552929556,28
Missouri,0.4219666514369548,29
West Virginia,0.41558001020721114,30
Wyoming,0.409705006189511,31
UCLA,0.4084086032551931,32
Utah,0.407069845501032,33
USC,0.39268550284633397,34
Oregon,0.38640031793149865,35
Southern Mississippi,0.38406584642502783,36
Clemson,0.37410555481960295,37
Rice,0.35464726996151114,38
Army,0.3529044892804757,39
San Diego State,0.35265614284568514,40
Air Force,0.33343606630061284,41
Maryland,0.3321248692182291,42
Michigan State,0.3311454140093522,43
Texas A&M,0.3258234633085602,44
California,0.31973863771879935,45
New Mexico,0.31769764606329964,46
Georgia,0.3142997982288475,47
Arizona,0.3133670910259148,48
Mississippi State,0.30789250526957035,49
Louisiana Tech,0.3064844328013748,50
Toledo,0.30289148244572944,51
Arkansas,0.2920477473994591,52
South Carolina,0.2915138063195193,53
Miami (OH),0.28492177425241483,54
Ball State,0.2838484099970591,55
Texas Tech,0.2833238560669073,56
Colorado State,0.2827538683317818,57
Nevada,0.28174647696513594,58
Kentucky,0.27908672194421236,59
SMU,0.2766558256351195,60
Cincinnati,0.2765724677450023,61
Louisville,0.2750021853284706,62
Oklahoma State,0.274818347387023,63
Memphis,0.26275308131314357,64
Minnesota,0.2588622954690255,65
Washington State,0.2532683051673781,66
Georgia Tech,0.25161241194478007,67
Purdue,0.2501592811576022,68
Utah State,0.24228984574735074,69
Ohio,0.24228102182655006,70
Pittsburgh,0.2412332281672168,71
Idaho,0.23493835571380034,72
Ole Miss,0.2346803968376269,73
Louisiana,0.2332241119681203,74
Central Michigan,0.22733431380235436,75
Tulsa,0.21980349165925453,76
Oklahoma,0.21736583660231432,77
Kansas,0.21502280401523688,78
TCU,0.21173354672953199,79
UCF,0.2116479359234657,80
Boston College,0.21106386746365818,81
NC State,0.20363206097652187,82
Bowling Green,0.19247111536461642,83
Arkansas State,0.19035788020434846,84
Louisiana Monroe,0.19011005944994602,85
Indiana,0.19008302445855668,86
North Texas,0.17933548892331339,87
UAB,0.17488079821713237,88
Houston,0.1703493957228841,89
Wake Forest,0.16949227385004406,90
Illinois,0.16107898452967673,91
Baylor,0.1607140121459204,92
Boise State,0.14985833664511974,93
San José State,0.1467543816962294,94
Iowa State,0.145329299712618,95
Fresno State,0.14295472630225298,96
Oregon State,0.14053058874100743,97
UTEP,0.13599051252035504,98
Tulane,0.1341408685261333,99
Kent State,0.1332820569663315,100
Eastern Michigan,0.12906955472468012,101
Akron,0.1288893214487511,102
Hawai'i,0.12715258609217908,103
Western Michigan,0.12297361474957033,104
Rutgers,0.1156376698360688,105
New Mexico State,0.11166487785140305,106
Northern Illinois,0.07663518892502563,107
Vanderbilt,0.07511131657704567,108
UNLV,0.07315450888084443,109
Duke,0.012143216965718684,110
Temple,0.0,111
