,PCT,Rank
Florida,1.0,1
Ohio State,0.8423651250595199,2
Florida State,0.8082262050993783,3
Nebraska,0.8055201714389396,4
Colorado,0.7607049809603927,5
BYU,0.7481175030170277,6
Arizona State,0.7382658366028019,7
Tennessee,0.7211621412565039,8
Penn State,0.7006061934270972,9
North Carolina,0.6975450400459262,10
Alabama,0.694783091249054,11
Virginia Tech,0.663106664900037,12
Miami,0.6374087535526802,13
LSU,0.6344757879103484,14
Iowa,0.6166985999217148,15
Syracuse,0.5991728043274911,16
Kansas State,0.5741204369661113,17
Washington,0.569391214747912,18
Army,0.5631462902293252,19
Navy,0.5624962056873044,20
Northwestern,0.5515504719503302,21
Auburn,0.5506249548133149,22
Notre Dame,0.546049438619673,23
Texas,0.5449077945226791,24
Wyoming,0.5446921098760407,25
Michigan,0.5370784343209691,26
Stanford,0.5300270499560722,27
Southern Mississippi,0.5067021876918915,28
East Carolina,0.4882698758846524,29
West Virginia,0.48271969722143265,30
Nevada,0.4766295288294645,31
San Diego State,0.46976587268370684,32
Utah,0.4674075640406407,33
Ball State,0.4585707132924587,34
Wisconsin,0.44881486717629837,35
Virginia,0.43640211897235287,36
Clemson,0.43370455229003785,37
Rice,0.4294013481281284,38
Colorado State,0.419769494035061,39
Toledo,0.4124228787375524,40
South Carolina,0.40806246874290547,41
Air Force,0.3910424131874166,42
Houston,0.3850950220237252,43
Texas Tech,0.3820308557215749,44
Texas A&M,0.3733164359370925,45
Miami (OH),0.37248534794089305,46
UCLA,0.3703814701886285,47
Michigan State,0.3650026861623558,48
Ohio,0.3639761998121512,49
USC,0.36372962509692397,50
Idaho,0.35626144753123457,51
Oregon,0.3546880951922147,52
Georgia,0.34682418679537436,53
Louisiana Tech,0.3458226710178125,54
Cincinnati,0.34270380975843,55
Utah State,0.34253492726085183,56
California,0.34026406482845467,57
Missouri,0.3367378684487235,58
New Mexico,0.33552162933855256,59
Louisiana,0.3338851768444177,60
Georgia Tech,0.3279425917323646,61
Louisville,0.3263583742115273,62
Maryland,0.32567081224060507,63
Arizona,0.31207105444694133,64
Mississippi State,0.30717588863511097,65
Arkansas,0.3067250230222266,66
Washington State,0.3027810712202845,67
SMU,0.29792773423516083,68
Memphis,0.29784557299614267,69
Central Michigan,0.2963012349189351,70
Kentucky,0.2934683991159072,71
Pittsburgh,0.2902671541775289,72
Ole Miss,0.2835297809144173,73
UCF,0.2821312451649249,74
Fresno State,0.2794379085495182,75
TCU,0.2730751019647747,76
Arkansas State,0.2652910535642746,77
Tulsa,0.2644511444748402,78
Louisiana Monroe,0.2628156140955218,79
North Texas,0.262242699711263,80
UAB,0.262183995778979,81
Kansas,0.2616356812340669,82
Boston College,0.2590239485781283,83
Purdue,0.24658516990615706,84
Oklahoma,0.24466506801906523,85
Oklahoma State,0.24388732685902126,86
Akron,0.24237973991048506,87
Bowling Green,0.23797203108786286,88
Minnesota,0.22836978257621499,89
NC State,0.2239381109014548,90
Eastern Michigan,0.188431089025127,91
Baylor,0.18395280606414063,92
Indiana,0.17742016857864149,93
Tulane,0.17564038587381575,94
San José State,0.16944810177594027,95
Wake Forest,0.16705164467670677,96
Rutgers,0.15447299760045444,97
UTEP,0.15323318794137888,98
Kent State,0.14880667687410024,99
Hawai'i,0.1432147023288827,100
Western Michigan,0.14241788323342214,101
Vanderbilt,0.137671750184437,102
Boise State,0.13598220733418145,103
New Mexico State,0.1346258007053656,104
Illinois,0.13312460385073283,105
Iowa State,0.1311466069040031,106
Oregon State,0.1230566873567786,107
Northern Illinois,0.07993056643428775,108
UNLV,0.07423316241729883,109
Temple,0.05473606818442989,110
Duke,0.0,111
