,PCT,Rank
Florida,1.0,1
Ohio State,0.847673233944477,2
Florida State,0.8061644234486924,3
Nebraska,0.7956123632581946,4
Colorado,0.7530379037161778,5
BYU,0.7439338434405793,6
Tennessee,0.7369562817080522,7
Arizona State,0.732710020449753,8
Alabama,0.7049922338903651,9
Penn State,0.7043317377291236,10
North Carolina,0.6808559553056266,11
Miami,0.6589444937278244,12
Iowa,0.6583237338226982,13
Virginia Tech,0.656670028585419,14
LSU,0.6557846533774255,15
Syracuse,0.5839806921332829,16
Wyoming,0.564643526253587,17
Navy,0.561255386329806,18
Kansas State,0.5593296963908443,19
Michigan,0.5554173576959467,20
Northwestern,0.5539363134504712,21
Washington,0.5467526295571934,22
Army,0.5433128583047422,23
Auburn,0.5368096332775366,24
Notre Dame,0.5336413161521316,25
Texas,0.5309670620395279,26
Southern Mississippi,0.530420908878638,27
Stanford,0.508163391206158,28
East Carolina,0.4989177907836898,29
West Virginia,0.45997883130225864,30
San Diego State,0.4541340238702197,31
Nevada,0.4521355262580333,32
Rice,0.4495457524075763,33
Virginia,0.446373600517766,34
Utah,0.44412256869748346,35
Ball State,0.43578220339530627,36
Clemson,0.4247992642698945,37
Wisconsin,0.4246548665542875,38
Air Force,0.4098612148203987,39
South Carolina,0.40361415591921485,40
Texas Tech,0.4016742091844968,41
Colorado State,0.39967671807722494,42
Toledo,0.38979401825869,43
USC,0.37911384889307564,44
Ohio,0.37865898774046997,45
Houston,0.36193252436229534,46
Utah State,0.3612158470502539,47
Louisiana Tech,0.3603443523370981,48
Missouri,0.3593624097855088,49
UCLA,0.35859440817433336,50
Georgia,0.35203799597215807,51
California,0.3514511293679765,52
New Mexico,0.35067354291564956,53
Miami (OH),0.3502812626619034,54
Texas A&M,0.3501848526278226,55
Cincinnati,0.3428379559729976,56
Louisville,0.3400567568654121,57
Michigan State,0.33926099012483724,58
Oregon,0.3361203760329704,59
Idaho,0.3311728162616025,60
Arizona,0.331037506896239,61
Mississippi State,0.3230357514290474,62
Georgia Tech,0.3199768265124357,63
Maryland,0.3191883746643088,64
Washington State,0.314824277540003,65
Central Michigan,0.3094693043395449,66
Louisiana,0.3073952446197223,67
Ole Miss,0.30181787716228076,68
Arkansas,0.2984924533683456,69
Fresno State,0.29287181751482816,70
Pittsburgh,0.28579098506629824,71
Memphis,0.28260712327697585,72
Tulsa,0.27893777948598786,73
Kentucky,0.2786475599896906,74
UAB,0.27397574889512866,75
SMU,0.27237597736306146,76
Louisiana Monroe,0.27228140950619595,77
Boston College,0.2720662956439598,78
Kansas,0.27182980700639464,79
UCF,0.2595770102795005,80
Oklahoma State,0.25769240420421824,81
Akron,0.2527094481360834,82
Bowling Green,0.2467753109780472,83
TCU,0.24580599458489955,84
Arkansas State,0.24209238886405665,85
Minnesota,0.24195892415974285,86
North Texas,0.23337650118718756,87
Oklahoma,0.2192640874154429,88
Purdue,0.21670018242477523,89
Baylor,0.19473869780110778,90
NC State,0.19459129050609514,91
Tulane,0.18899351420894311,92
Indiana,0.1832903902134233,93
Wake Forest,0.17000401201677579,94
UTEP,0.16258272038052327,95
Rutgers,0.16186354267513797,96
Kent State,0.15857742970105904,97
Eastern Michigan,0.15521168499459237,98
Vanderbilt,0.15427754797666987,99
Hawai'i,0.14976846598589172,100
Illinois,0.14648917044741724,101
Iowa State,0.14528206002371147,102
Boise State,0.1449673292211412,103
New Mexico State,0.14364860107297728,104
San José State,0.13898485733471008,105
Oregon State,0.13179624647982388,106
Western Michigan,0.11166952896530422,107
Northern Illinois,0.08695465590041537,108
UNLV,0.055798529477786796,109
Temple,0.03981864808844776,110
Duke,0.0,111
