,PCT,Rank
Florida,0.9999999999999999,1
Ohio State,0.8141775854721981,2
Florida State,0.7571182866098802,3
Nebraska,0.7362901118473728,4
Tennessee,0.6970474579147173,5
Alabama,0.6964013675308329,6
Colorado,0.6901360498835071,7
BYU,0.6895111069141677,8
Arizona State,0.683704138229006,9
North Carolina,0.6674380273012419,10
Penn State,0.6608355089317223,11
Iowa,0.6563172147072545,12
Miami,0.6204034943171415,13
LSU,0.6059955040334457,14
Virginia Tech,0.6054673073021369,15
Navy,0.5636611327427608,16
Northwestern,0.5420619480033075,17
Syracuse,0.5351054969563805,18
Michigan,0.5245298203474758,19
Kansas State,0.518544272466777,20
Wyoming,0.5181064264427415,21
Auburn,0.5104613851053357,22
Stanford,0.5040464367660483,23
Texas,0.5021970282141471,24
Washington,0.484698993767943,25
Notre Dame,0.48335145688108916,26
Southern Mississippi,0.47198838495937057,27
Army,0.4696022688251282,28
West Virginia,0.46141743314232414,29
East Carolina,0.45648041063335654,30
San Diego State,0.4289908366336745,31
Wisconsin,0.4253502673965665,32
Utah,0.4171798019460941,33
Virginia,0.4053350287447991,34
Rice,0.38936109369578853,35
Nevada,0.3819171841229096,36
Clemson,0.3811579013216532,37
Air Force,0.37560265729724557,38
Texas Tech,0.3684224698565952,39
Ball State,0.36746530577261827,40
South Carolina,0.36252697957108226,41
Toledo,0.35469868193168036,42
Georgia,0.3490976511743191,43
USC,0.34850979957099104,44
UCLA,0.337671214544011,45
Missouri,0.3338294337862743,46
California,0.3319062510083931,47
Oregon,0.33074267476750674,48
Texas A&M,0.3296696920356975,49
Colorado State,0.32777158127831674,50
New Mexico,0.3274182587182627,51
Cincinnati,0.32608549993038805,52
Houston,0.31828824592341864,53
Miami (OH),0.3151489192204194,54
Michigan State,0.31350269017937393,55
Arizona,0.3134004837443819,56
Louisville,0.310211774216848,57
Ohio,0.3078979386484243,58
Washington State,0.304677205531628,59
Maryland,0.30000622380274544,60
Idaho,0.2988622073251913,61
Georgia Tech,0.2982643505376224,62
Mississippi State,0.29666947079698225,63
Tulsa,0.2950470297705016,64
Louisiana Tech,0.2948887492432459,65
Utah State,0.28754991379152856,66
Memphis,0.28682510447160925,67
Arkansas,0.2784381789414848,68
Louisiana,0.27777009337270975,69
UAB,0.2774538473043221,70
Oklahoma State,0.27302655983995733,71
Central Michigan,0.27264769715502435,72
Boston College,0.2717082335412872,73
Minnesota,0.26126650040676014,74
Louisiana Monroe,0.2587321220539247,75
Ole Miss,0.25631208366406205,76
Bowling Green,0.25162435517292586,77
Pittsburgh,0.2473640628519112,78
Arkansas State,0.24448401347694787,79
SMU,0.239582330661158,80
Kansas,0.23727883713713538,81
UCF,0.23704732233607473,82
North Texas,0.23683477232455674,83
Oklahoma,0.23096494028371917,84
Kentucky,0.2220421183614797,85
Fresno State,0.21778886073056528,86
Purdue,0.21508438987082812,87
TCU,0.21421476568044945,88
Tulane,0.18879543798004797,89
NC State,0.1837353958904714,90
Akron,0.17578506737690497,91
Indiana,0.1716205045887098,92
UTEP,0.16796587808625224,93
Baylor,0.1668195910837217,94
Illinois,0.16441677193529852,95
Wake Forest,0.1562801553782936,96
Kent State,0.15617203639126767,97
Iowa State,0.1481756674059257,98
Oregon State,0.13913609062709686,99
Hawai'i,0.1295077457228156,100
Boise State,0.12236965486518123,101
San José State,0.11842165378677644,102
Western Michigan,0.11796206715798152,103
Vanderbilt,0.11473075575719122,104
Eastern Michigan,0.1085999183394436,105
Rutgers,0.10492418776668525,106
New Mexico State,0.10214015666182166,107
Northern Illinois,0.08498183878851884,108
UNLV,0.0514541426616954,109
Temple,0.03761627288743691,110
Duke,0.0,111
