,PCT,Rank
Florida,1.0,1
Louisville,0.9616685491540582,2
Ohio State,0.9409585183243812,3
USC,0.896779691029587,4
LSU,0.8930908158141599,5
Wisconsin,0.8904914689066223,6
Boise State,0.8902868347789921,7
Oklahoma,0.8677778232957003,8
West Virginia,0.8454546762707416,9
Michigan,0.8440144468015323,10
Wake Forest,0.8169084498635335,11
Rutgers,0.8123931008398733,12
Auburn,0.8019315599472838,13
Virginia Tech,0.7894406366845506,14
BYU,0.7730002171433636,15
California,0.7662817347956253,16
Arkansas,0.743208865627305,17
Hawai'i,0.7426496529433724,18
TCU,0.7412446778873338,19
Notre Dame,0.7391590580809639,20
Oregon State,0.7362959910572803,21
Texas,0.7284340153658085,22
Tennessee,0.6957342382830076,23
Boston College,0.6924703126747687,24
Penn State,0.6765396623216432,25
Georgia,0.673500135356483,26
Texas A&M,0.6710215298487712,27
Maryland,0.6691060502058075,28
Houston,0.6560292573922979,29
South Florida,0.653687523748541,30
Nebraska,0.6531973490932225,31
Central Michigan,0.6439709794800936,32
Cincinnati,0.631204573297977,33
Georgia Tech,0.6213978236808215,34
Kentucky,0.6044100025698135,35
Navy,0.5960632397801494,36
South Carolina,0.5933855111630567,37
San José State,0.593201242752866,38
Ohio,0.5879714152632652,39
Southern Mississippi,0.5821035550037252,40
Missouri,0.57216844160436,41
Texas Tech,0.5711377559413235,42
UCLA,0.5703332725273386,43
Clemson,0.5671401384535203,44
Tulsa,0.563585957534123,45
Nevada,0.5586423988139079,46
Purdue,0.5440340135107903,47
Utah,0.5404075165804956,48
Troy,0.5399340449626306,49
Arizona State,0.5393892557586031,50
Rice,0.5371169877841622,51
Western Michigan,0.5302695476093898,52
East Carolina,0.5261536937300557,53
Kansas State,0.5220950542401827,54
Oregon,0.5126436829926926,55
Middle Tennessee,0.5072388019448439,56
Oklahoma State,0.5045464440793076,57
Arizona,0.5018222600833815,58
Florida State,0.49630138462642637,59
Northern Illinois,0.492312534667656,60
Minnesota,0.4787545029212749,61
Miami,0.46980506018588253,62
SMU,0.46117935011000594,63
Kansas,0.4608016219966883,64
Washington State,0.45380571415527665,65
Wyoming,0.4532907783876064,66
New Mexico,0.44898651239686005,67
Arkansas State,0.4373747176202933,68
Louisiana,0.43256688651202974,69
Kent State,0.4271503592631157,70
Pittsburgh,0.4138384216191563,71
Virginia,0.4091858175249151,72
Iowa,0.40872732168164133,73
Ball State,0.40449128585433397,74
Indiana,0.39545530969489273,75
Toledo,0.39223282944889687,76
Marshall,0.39154605846220747,77
Florida Atlantic,0.3867213206354586,78
Akron,0.376845680308034,79
Alabama,0.37522619244522426,80
UTEP,0.3652107100297233,81
Washington,0.36103993384351823,82
Northwestern,0.3387058873485382,83
Tulane,0.3369893805144576,84
Fresno State,0.33292661193591144,85
Baylor,0.3310456241696649,86
Ole Miss,0.3278343788858727,87
Idaho,0.3243627755649249,88
Syracuse,0.32137671800182455,89
New Mexico State,0.3165297273513872,90
UCF,0.31154398220397495,91
Louisiana Monroe,0.31140018011528536,92
Air Force,0.3100797464052706,93
Connecticut,0.30788336556962403,94
Vanderbilt,0.30249723242135773,95
Colorado State,0.29465300352079604,96
Iowa State,0.29397486228768344,97
San Diego State,0.29122671997492117,98
Bowling Green,0.28679677980551443,99
Michigan State,0.26990919332106855,100
Army,0.2512557638641692,101
North Carolina,0.24856775845054568,102
North Texas,0.24330282177861218,103
Mississippi State,0.23766951946186407,104
UAB,0.230879097450903,105
Louisiana Tech,0.2256103135037295,106
NC State,0.21515169720832475,107
Buffalo,0.2107318793599373,108
Colorado,0.20223851930982767,109
UNLV,0.19810980638791184,110
Memphis,0.19217272589022566,111
Miami (OH),0.18970187547069423,112
Utah State,0.15838373988809307,113
Temple,0.1583614870644045,114
Illinois,0.15492722506710965,115
Stanford,0.14841610313102926,116
Eastern Michigan,0.13998879597464875,117
Florida International,0.05275039996639902,118
Duke,0.0,119
