,4,5,6,7,8,9,10,11,12,13,14,15
Air Force,0.3953309608540926,0.5125407918676177,0.4387021500445117,0.5350662888972654,0.42215241400765546,0.37866775451993734,0.44620537842593416,0.4080174074462701,0.35626431208303144,0.3457938781604589,0.32210979030459297,0.30228170070720073
Akron,0.4197580071174378,0.3464276431686256,0.2793007634411503,0.282230824505596,0.34883485477355025,0.3072154530339455,0.3805226765595206,0.42684200528942695,0.3807715062392215,0.39167296267987695,0.39146601630202205,0.36983870501583077
Alabama,0.5608256227758008,0.4905962110491813,0.5265154171949609,0.590448227353887,0.5029199326006335,0.5390397250242623,0.4617662537998505,0.42092201718207367,0.3743673929489718,0.4209339886126431,0.42112489256977065,0.34728608718525134
Arizona,0.4179302491103204,0.34831201085857855,0.2810272734630015,0.325749169743373,0.2562958880313415,0.2707648851524145,0.3881774340460423,0.4907053343813197,0.5456996184279486,0.5189591597163554,0.5212912640684726,0.4893317224200419
Arizona State,0.5400085409252671,0.47580284171311404,0.45336750384418256,0.42620894609806426,0.44960009965690556,0.522232167639018,0.47871045208803775,0.5648091065106853,0.4753586510617288,0.5697217465864862,0.5708576627371172,0.5054699320271512
Arkansas,0.7049679715302493,0.6445367776590523,0.7859451293533681,0.7943610508672363,0.7738272286794502,0.7750262886287711,0.8416525250209739,0.8825016827150007,0.8606561688734082,0.8277038998837449,0.7876184823171553,0.7059990849161735
Arkansas State,0.3047117437722421,0.39062545123747366,0.4528819229005369,0.5071312375879874,0.5354496129823745,0.47842367874848785,0.4508494705756587,0.41427037455830346,0.4473515474205517,0.4524759635136273,0.4543433752460286,0.43131299240072096
Army,0.45406405693950186,0.3608528027261963,0.4413647522188352,0.35426896702463334,0.3121162450004784,0.2732042035815121,0.25086526600767145,0.2646156665094276,0.23998362275784865,0.2884359129144518,0.26100363648172875,0.24314023218883715
Auburn,0.9064341637010677,0.8961052791174517,0.7431222854676416,0.8573063705627215,0.8213143334801942,0.832134664023298,0.8773236740533565,0.7719730531737712,0.7817221591449621,0.7982999662988914,0.7970863661661991,0.8065014162877234
