,PCT,Rank
Penn State,1.0,1
Auburn,0.9321164440491814,2
Florida State,0.9222391220444521,3
Miami,0.9173575688946138,4
Alabama,0.8917983529673972,5
Utah,0.8586206126372857,6
Nebraska,0.8383188964685666,7
Florida,0.7985117531529905,8
Colorado,0.7729824574001847,9
Virginia,0.7683593772791427,10
Colorado State,0.7596481870098286,11
Syracuse,0.7585561838067623,12
Oregon,0.7535826709361899,13
Bowling Green,0.7400169201216119,14
Texas A&M,0.7382106130525724,15
Duke,0.7375170526909505,16
North Carolina,0.7370374797904178,17
Virginia Tech,0.7182226387937025,18
Washington,0.7095491557998896,19
Boston College,0.6919464463463263,20
USC,0.6917047194276764,21
Washington State,0.6889485150968307,22
Arizona,0.6622466352212224,23
Mississippi State,0.6517556315098588,24
Ohio State,0.6517257318695049,25
Nevada,0.6463382873183157,26
BYU,0.6432367720184353,27
Central Michigan,0.6281612587719547,28
Wisconsin,0.6252500531120717,29
Michigan,0.6154808481974752,30
Kansas State,0.6016616639983686,31
Illinois,0.5816488928123018,32
Toledo,0.5794033827987325,33
Louisville,0.5713698991323413,34
NC State,0.5655631860991286,35
Baylor,0.5586609585391076,36
Texas Tech,0.5586384860671598,37
Western Michigan,0.5565660103914589,38
Purdue,0.5558802488646741,39
Tennessee,0.554152123164142,40
Notre Dame,0.5531328228431832,41
East Carolina,0.5492795146495199,42
Air Force,0.5450647249169578,43
TCU,0.5208431517293415,44
Kansas,0.4955366719087474,45
Texas,0.4924919384099031,46
Memphis,0.4872172278848844,47
Pacific,0.48532093749809413,48
Southern Mississippi,0.4788122328194676,49
Georgia,0.4746240901326355,50
UNLV,0.4658408988059466,51
Northwestern,0.45037698284517697,52
South Carolina,0.44335938673947617,53
Indiana,0.4430484805828945,54
Oklahoma,0.44050121849534074,55
Maryland,0.42219750097769243,56
Rice,0.41778598471233,57
Rutgers,0.41013425585928387,58
Oklahoma State,0.4022403657922828,59
Louisiana,0.39871251110786143,60
Arkansas,0.38769079853389293,61
Vanderbilt,0.38078350727542315,62
San Diego State,0.37009908712124273,63
Wyoming,0.36513378787345835,64
Fresno State,0.363956972854889,65
Michigan State,0.3616968015246431,66
West Virginia,0.35611752986664647,67
Clemson,0.3552137151354923,68
Miami (OH),0.3409115678630474,69
Ole Miss,0.3388424084375472,70
Arizona State,0.3351287770062047,71
Ball State,0.3333977868047252,72
Minnesota,0.33241406173746685,73
California,0.31521998720452504,74
Missouri,0.30724855232478276,75
UTEP,0.3013440663793078,76
Eastern Michigan,0.26509795682407683,77
New Mexico,0.2627472015549139,78
Northern Illinois,0.2555058335099776,79
Utah State,0.25512744217516414,80
LSU,0.2526255659270437,81
Iowa,0.24650878716686678,82
Hawai'i,0.2422371694316405,83
New Mexico State,0.24029752343696392,84
Army,0.22957675902864957,85
UCLA,0.22822181311927178,86
Kent State,0.2138835628678623,87
Tulsa,0.2040930590026737,88
Temple,0.1740857945226676,89
Louisiana Monroe,0.1731786809952612,90
Arkansas State,0.16790571689178788,91
Pittsburgh,0.1655430005344399,92
Oregon State,0.1590372774008854,93
SMU,0.1558121573450746,94
Houston,0.148716036952115,95
Navy,0.1467865275946617,96
Wake Forest,0.14549295592816125,97
Georgia Tech,0.13191434492704668,98
San José State,0.13152872633753915,99
Louisiana Tech,0.12788950724854703,100
Tulane,0.11476355075933958,101
Stanford,0.11109648132887917,102
Akron,0.06257515255843626,103
Kentucky,0.05755484667884081,104
Iowa State,0.05403254543012698,105
Ohio,0.02196490086067826,106
Cincinnati,0.0,107
