,PCT,Rank
Penn State,0.9999999999999999,1
Florida State,0.9520722124218194,2
Colorado,0.8993638647697159,3
Washington State,0.8351668995853283,4
Nebraska,0.8210589016930513,5
Kansas State,0.8082827403453305,6
Duke,0.7981167953446814,7
Utah,0.7803122637402917,8
Texas,0.7563441697786126,9
USC,0.7515177896400833,10
Virginia Tech,0.7498717038191023,11
Colorado State,0.7403147838438451,12
Washington,0.7375884899997708,13
Notre Dame,0.7363971683200072,14
Alabama,0.7358542005544227,15
Auburn,0.7355998991958578,16
Wisconsin,0.730073999404339,17
Arizona,0.7167678526426722,18
Florida,0.7080895324062406,19
Texas A&M,0.7019588077619189,20
NC State,0.6973126532108409,21
Oklahoma,0.6574033769387614,22
Western Michigan,0.6444156796261082,23
Michigan,0.6232216087424682,24
Syracuse,0.6192306811152603,25
Georgia,0.6001512062132006,26
South Carolina,0.5874361382849549,27
North Carolina,0.5702077939929895,28
BYU,0.5569887053540745,29
Ohio State,0.5539141790189923,30
Indiana,0.553758390799331,31
Fresno State,0.5448821278838003,32
Central Michigan,0.5433389081078603,33
Virginia,0.5368355136047408,34
Purdue,0.5352470846983893,35
Kansas,0.5226648949575018,36
Nevada,0.5221081811725354,37
Bowling Green,0.5191184219569749,38
Northwestern,0.5176827265993111,39
Oregon,0.5127585969896217,40
Maryland,0.5022566381818598,41
Hawai'i,0.4976173566404728,42
Baylor,0.49705606084904574,43
LSU,0.4922373173879508,44
Illinois,0.48815322229604335,45
Mississippi State,0.4822485433037793,46
Minnesota,0.4734037434992783,47
Southern Mississippi,0.4719810304932529,48
UCLA,0.4717404751540699,49
Texas Tech,0.4669293683704093,50
Miami,0.4642626406103232,51
Toledo,0.46135764851428435,52
Oklahoma State,0.4608032257325482,53
East Carolina,0.44928864349698727,54
Temple,0.44873880272171174,55
New Mexico State,0.44107310591307924,56
Ole Miss,0.4387408646246191,57
Rutgers,0.42589750051547565,58
Memphis,0.4235606772205548,59
TCU,0.41029576851703353,60
San Diego State,0.40461408050585346,61
UNLV,0.4003848885426928,62
Pacific,0.3970514788425851,63
Iowa,0.3957593530206877,64
Boston College,0.39302160416046183,65
Wyoming,0.3870306307131892,66
Georgia Tech,0.37934889688194456,67
Michigan State,0.34996907145639067,68
California,0.34793466058787137,69
Louisville,0.33483012211047214,70
Stanford,0.32109173940601915,71
Tennessee,0.3174184975600815,72
Clemson,0.31670675922319713,73
Louisiana Tech,0.31457765355449147,74
Arkansas State,0.31308162844509607,75
Tulane,0.3082773946711264,76
Kent State,0.3071548030882723,77
Vanderbilt,0.3058718412792961,78
Rice,0.3057802011500836,79
Army,0.30387408646246183,80
Utah State,0.3004834016815963,81
Oregon State,0.29973195262205315,82
Missouri,0.2926909360275531,83
Louisiana,0.2918234094710073,84
Northern Illinois,0.28285642282755613,85
Air Force,0.2823203280716625,86
Arkansas,0.2761804394144195,87
Kentucky,0.2627093404201699,88
Tulsa,0.25585007674860816,89
UTEP,0.25266787326170126,90
Ball State,0.23496070929460006,91
San José State,0.22549199294371,92
Miami (OH),0.22064652111159475,93
Wake Forest,0.21696258791724893,94
Navy,0.19669790067737325,95
Louisiana Monroe,0.1933927466837728,96
Pittsburgh,0.1799583037412082,97
West Virginia,0.17862035785470454,98
Houston,0.16752273820706085,99
Arizona State,0.16437948177506922,100
SMU,0.15384086691562232,101
Eastern Michigan,0.15185456711493955,102
Akron,0.14041558798597903,103
Cincinnati,0.13148067538775227,104
Ohio,0.07812321015372631,105
Iowa State,0.05571261655478932,106
New Mexico,0.0,107
