,4,5,6,7,8,9,10,11,12,13,14,15,16
Air Force,40,26,24,22,35,26,39,31,38,40,38,38,46
Akron,48,43,36,51,39,53,44,34,29,27,26,26,26
Alabama,3,3,9,6,4,1,4,2,1,3,3,3,1
Arizona,88,94,51,58,36,28,25,13,23,41,40,40,54
Arizona State,43,68,87,79,56,35,53,64,50,39,39,39,38
Arkansas,74,90,99,69,81,74,84,90,88,96,90,90,90
Arkansas State,96,86,93,98,99,101,99,99,100,95,95,95,95
Army,57,77,71,66,79,86,73,82,74,78,77,73,73
Auburn,35,31,16,27,50,39,32,33,44,48,50,50,48
BYU,72,84,70,61,48,58,45,36,28,24,24,24,27
Ball State,82,61,67,54,71,57,50,60,68,62,60,60,60
Baylor,76,95,59,41,32,45,47,32,48,34,33,33,25
Boston College,11,13,19,23,13,16,12,22,27,23,23,23,28
Bowling Green,83,45,37,33,25,18,16,14,13,15,15,16,13
Cal State Fullerton,75,82,94,99,87,79,86,89,90,90,93,92,92
California,73,55,27,38,62,76,54,70,81,82,83,83,83
Central Michigan,45,33,47,62,45,63,70,62,73,68,68,67,65
Cincinnati,98,102,79,91,96,100,100,88,78,81,81,81,81
Clemson,50,75,62,26,20,38,56,35,51,64,62,62,63
Colorado,17,9,14,9,9,10,15,11,14,13,14,15,19
Colorado State,94,76,88,83,63,72,80,84,80,72,72,72,72
Duke,81,74,80,67,84,96,98,102,103,105,105,104,104
East Carolina,30,58,56,82,61,46,55,67,58,67,67,69,67
Eastern Michigan,99,106,106,107,107,105,105,105,105,103,103,103,103
Florida,21,23,57,42,27,22,11,9,10,7,12,13,11
Florida State,1,1,12,3,3,4,3,3,4,4,4,4,3
Fresno State,61,65,48,57,68,62,49,37,40,32,28,28,22
Georgia,41,20,17,15,10,6,13,16,11,14,10,10,7
Georgia Tech,56,34,13,11,19,33,28,46,55,59,64,64,62
Hawai'i,13,10,15,24,17,19,18,15,20,17,16,12,10
Houston,22,49,41,37,67,80,67,78,83,88,75,76,76
Illinois,55,63,90,49,80,93,75,61,71,53,53,53,56
Indiana,68,46,82,65,70,44,41,58,64,77,76,77,77
Iowa,71,79,92,68,41,67,78,63,52,65,65,65,69
Iowa State,52,66,69,75,82,82,76,81,75,76,74,75,75
Kansas,6,32,33,25,26,24,20,26,32,44,43,43,30
Kansas State,37,18,21,28,44,55,63,57,67,57,58,59,59
Kent State,107,99,102,88,95,94,94,95,98,97,96,96,96
Kentucky,25,24,50,44,33,47,57,75,82,84,87,87,87
LSU,59,80,83,103,104,102,103,103,99,94,98,98,98
Louisiana,70,56,68,87,94,97,97,101,97,101,101,101,100
Louisiana Tech,44,62,66,50,46,49,43,59,72,75,73,74,74
Louisville,89,100,105,86,65,73,66,72,54,60,59,58,58
Maryland,100,103,78,95,102,90,95,97,87,83,84,85,84
Memphis,103,89,85,71,57,50,42,51,62,52,52,52,49
Miami,18,15,2,2,2,2,2,1,3,1,2,2,5
Miami (OH),86,91,77,52,52,66,72,56,49,51,51,51,47
Michigan,54,25,20,13,7,8,6,8,7,10,9,9,6
Michigan State,90,93,65,85,69,78,65,50,43,54,55,55,53
Minnesota,87,105,73,97,106,106,107,107,107,98,97,97,97
Mississippi State,67,48,28,10,31,23,14,10,18,19,29,29,36
Missouri,93,104,98,94,97,99,96,98,91,85,85,86,85
NC State,28,14,30,20,37,25,26,21,17,12,13,14,20
Navy,84,96,104,105,103,103,102,94,101,104,104,107,107
Nebraska,36,19,25,19,15,17,17,17,19,22,19,19,23
Nevada,49,70,53,48,43,34,48,53,47,45,42,42,44
New Mexico,69,85,95,100,86,88,90,91,85,89,89,89,89
New Mexico State,20,38,49,35,49,59,71,69,60,55,56,56,52
North Carolina,8,36,31,40,16,12,10,23,21,18,20,20,16
Northern Illinois,51,71,76,60,59,52,61,52,63,71,71,71,71
Northwestern,101,98,75,89,98,77,91,92,94,86,86,84,86
Notre Dame,15,6,18,8,11,9,9,5,6,5,5,5,2
Ohio,78,87,97,102,100,107,106,106,106,106,106,105,105
Ohio State,4,7,22,43,34,27,19,18,12,8,7,7,12
Oklahoma,62,40,44,64,66,69,60,54,57,61,66,66,66
Oklahoma State,77,42,72,84,72,61,64,71,59,66,69,68,68
Ole Miss,27,41,26,29,22,32,33,27,22,21,17,17,14
Oregon,66,39,32,46,60,56,37,29,46,38,37,37,50
Oregon State,23,44,61,76,91,92,92,96,96,100,99,99,99
Pacific,95,83,89,101,92,87,85,80,84,87,88,88,88
Penn State,14,17,5,17,24,13,23,28,37,28,27,27,34
Pittsburgh,85,64,84,93,83,84,89,87,89,92,92,94,94
Purdue,38,47,91,78,93,71,79,86,92,80,80,80,82
Rice,105,92,103,74,77,65,62,44,31,30,44,44,40
Rutgers,26,27,40,53,40,48,35,48,35,31,30,30,29
SMU,46,29,45,73,73,81,82,68,79,69,63,63,64
San Diego State,16,37,34,32,30,42,36,45,30,46,48,48,45
San José State,47,60,39,30,38,31,46,38,33,43,41,41,37
South Carolina,104,107,107,106,88,68,51,40,53,47,45,45,41
Southern Mississippi,32,57,46,55,47,37,30,41,34,35,35,35,35
Stanford,33,28,7,5,14,15,22,12,9,9,8,8,8
Syracuse,39,35,29,16,6,7,7,7,5,6,6,6,9
TCU,64,78,63,90,90,98,101,85,93,93,94,93,93
Temple,79,88,96,92,101,104,104,104,104,107,107,106,106
Tennessee,2,2,4,21,28,30,52,49,42,29,21,21,15
Texas,102,81,54,36,42,29,21,39,26,42,47,47,42
Texas A&M,7,11,8,12,8,5,5,4,2,2,1,1,4
Texas Tech,91,54,60,77,75,54,68,79,70,56,57,57,55
Toledo,31,51,58,39,55,41,38,30,24,20,22,22,24
Tulane,65,50,52,70,78,83,87,93,95,102,100,100,101
Tulsa,60,73,86,80,89,89,81,76,77,73,79,79,78
UCLA,24,12,35,45,58,75,83,77,56,49,46,46,43
UNLV,29,53,42,47,64,70,58,65,69,58,54,54,51
USC,53,59,64,31,18,11,8,20,15,25,31,31,39
UTEP,97,101,101,104,105,95,93,100,102,99,102,102,102
Utah,63,22,23,18,29,51,40,47,41,50,49,49,57
Utah State,106,97,100,96,85,85,77,66,76,63,61,61,61
Vanderbilt,10,21,38,72,76,91,88,73,66,74,82,82,80
Virginia,9,4,3,14,21,21,31,42,45,36,34,34,32
Virginia Tech,34,52,55,81,51,64,74,83,86,91,91,91,91
Wake Forest,58,72,81,59,53,40,27,24,16,26,25,25,21
Washington,5,8,6,1,1,3,1,6,8,11,11,11,18
Washington State,19,16,10,7,5,14,24,19,25,16,18,18,17
West Virginia,12,5,1,4,12,20,29,25,39,33,32,32,31
Western Michigan,80,67,43,56,54,43,34,43,36,37,36,36,33
Wisconsin,42,30,11,34,23,36,59,74,65,79,78,78,79
Wyoming,92,69,74,63,74,60,69,55,61,70,70,70,70
