,PCT,Rank
Texas A&M,1.0,1
Miami,0.9966046754429205,2
Alabama,0.9956249670218978,3
Florida State,0.9551316262894372,4
Notre Dame,0.90047774056391,5
Syracuse,0.8057887305715847,6
Ohio State,0.7941953019222903,7
Stanford,0.785227678695132,8
Michigan,0.7847061018062287,9
Georgia,0.7732173112821792,10
Washington,0.7487847337052078,11
Hawai'i,0.7402354648007616,12
Florida,0.7391171731483879,13
NC State,0.7297177371708148,14
Colorado,0.7259489067407401,15
Bowling Green,0.7033626994597909,16
Ole Miss,0.6875276896621758,17
Washington State,0.6775405241822254,18
Nebraska,0.6638907695180734,19
North Carolina,0.6332189738562876,20
Tennessee,0.622739533559844,21
Toledo,0.6177734692878716,22
Boston College,0.6029185925789955,23
BYU,0.5995958685068793,24
Wake Forest,0.5848688557084206,25
Akron,0.5763683669689629,26
Penn State,0.5714974282653948,27
Fresno State,0.5661991393613288,28
Mississippi State,0.5602301444220585,29
Rutgers,0.5503696148550467,30
USC,0.543123679482466,31
West Virginia,0.5378382650879927,32
Baylor,0.5200573428817039,33
Virginia,0.512964627621089,34
Southern Mississippi,0.5110434308734916,35
Western Michigan,0.5107962742627264,36
Oregon,0.5022661437166855,37
Air Force,0.49718482462656577,38
Arizona State,0.49531900454914674,39
Arizona,0.49223107571835995,40
San José State,0.490633390836881,41
Nevada,0.4858748616777624,42
Kansas,0.4843584157303717,43
Rice,0.48015454507524,44
South Carolina,0.47199948105605094,45
UCLA,0.46556627475852597,46
Texas,0.4619447084756988,47
San Diego State,0.45223183587357174,48
Utah,0.4466982456658148,49
Auburn,0.44230416634064573,50
Miami (OH),0.44107347929941293,51
Memphis,0.43629341948708844,52
Illinois,0.42907033123763355,53
UNLV,0.4287974822300448,54
Michigan State,0.4209527229110038,55
New Mexico State,0.41505655140724795,56
Texas Tech,0.4124050111215166,57
Louisville,0.38341167214081046,58
Kansas State,0.3681418526065414,59
Ball State,0.3632266210601851,60
Utah State,0.3587755937942882,61
Clemson,0.35311345666887034,62
SMU,0.351668354897783,63
Georgia Tech,0.3509138902333751,64
Iowa,0.3482084171477002,65
Oklahoma,0.3478957767751137,66
Central Michigan,0.3455240925142866,67
Oklahoma State,0.3445749601688224,68
East Carolina,0.34453546607122587,69
Wyoming,0.3389630470786276,70
Northern Illinois,0.3342188433771318,71
Colorado State,0.3298297114308552,72
Army,0.32901632412083964,73
Louisiana Tech,0.30893930850718787,74
Iowa State,0.29764926247426915,75
Houston,0.29648856067264817,76
Indiana,0.29219177272123564,77
Wisconsin,0.29053811663477586,78
Tulsa,0.2887072042436195,79
Purdue,0.2636498555227346,80
Cincinnati,0.2634341243229602,81
Vanderbilt,0.2619146632347853,82
California,0.23897343374318367,83
Northwestern,0.22944159698842637,84
Maryland,0.22909336946123146,85
Missouri,0.22908508844076766,86
Kentucky,0.2247621834248156,87
Pacific,0.2217184200365023,88
New Mexico,0.19651923229844287,89
Arkansas,0.1932394810602976,90
Virginia Tech,0.18685392248051808,91
Cal State Fullerton,0.16394207999486995,92
TCU,0.16148074837917598,93
Pittsburgh,0.1435661407758615,94
Arkansas State,0.14352172053275836,95
Kent State,0.13259357632749263,96
Minnesota,0.09876080898775241,97
LSU,0.08461206975719299,98
Oregon State,0.0829301308008415,99
Tulane,0.0755047308514406,100
Louisiana,0.07525884824382378,101
UTEP,0.062269876545909875,102
Eastern Michigan,0.05632113117890192,103
Duke,0.03954930439958931,104
Ohio,0.03755536207222554,105
Temple,0.019194258832212596,106
Navy,0.0,107
