,PCT,Rank
Texas,1.0,1
USC,0.9875957518976344,2
Penn State,0.8765656773138785,3
Virginia Tech,0.8550970386380669,4
Oregon,0.846314089565247,5
LSU,0.8373949791713007,6
Ohio State,0.8332371150653861,7
Auburn,0.8134870172564295,8
West Virginia,0.780586704809417,9
UCLA,0.7755320960179312,10
Texas Tech,0.7613055156302222,11
Miami,0.757922247428437,12
TCU,0.7507857879738009,13
Louisville,0.742935312670036,14
Alabama,0.698477644623908,15
Notre Dame,0.6875328718487659,16
Georgia,0.668193956858133,17
Boston College,0.6589537317958758,18
Fresno State,0.65185346971089,19
Colorado,0.6503563249113193,20
Iowa State,0.6439182064411069,21
Georgia Tech,0.6338584645335321,22
Michigan,0.6157542238838226,23
Wisconsin,0.6120098488904574,24
Florida,0.6092824515102866,25
UTEP,0.6085875863238976,26
South Florida,0.6037774871265482,27
Oklahoma,0.6007520907252313,28
UCF,0.6004536791518478,29
Iowa,0.5982136295478753,30
South Carolina,0.5971468457934314,31
Northwestern,0.5917496266052401,32
Boise State,0.5913124529959654,33
Clemson,0.5865055060975393,34
Minnesota,0.5558435697221124,35
Western Michigan,0.5531271067936411,36
Nevada,0.5450961241351581,37
California,0.5343258445997033,38
Florida State,0.5331485631811511,39
Toledo,0.5260829609363319,40
Tulsa,0.5213867979442053,41
Miami (OH),0.5207447158178531,42
Louisiana Tech,0.5051561296581603,43
Virginia,0.5050085922545251,44
Northern Illinois,0.5012142720879891,45
Nebraska,0.48814668633199587,46
Rutgers,0.4860832917777825,47
Missouri,0.48323095922260806,48
Bowling Green,0.47750375185818206,49
Pittsburgh,0.46953902608858766,50
Stanford,0.46381614915959535,51
North Carolina,0.45907965873191864,52
Colorado State,0.45645758212137166,53
Central Michigan,0.4543905045842995,54
BYU,0.4511267302297712,55
Kansas,0.4478395576207085,56
Arizona State,0.4378747554326273,57
NC State,0.43342524324738724,58
Navy,0.43181726547142724,59
New Mexico,0.43060721341116964,60
Utah,0.42659818706627256,61
Maryland,0.4253023495844039,62
Texas A&M,0.417024886501291,63
Louisiana,0.4084075776061055,64
Purdue,0.40334395324575667,65
UAB,0.4021062910815815,66
Houston,0.40103012267244414,67
San Diego State,0.39928463005871123,68
Akron,0.39753479065284797,69
Louisiana Monroe,0.3954147501320763,70
Memphis,0.3879494474699699,71
Arkansas State,0.38729439039401303,72
Southern Mississippi,0.38439613504998177,73
Baylor,0.35722322109842447,74
Army,0.3514669560624289,75
Kansas State,0.35072764973128645,76
Arkansas,0.34525860010982873,77
Michigan State,0.3403750057309776,78
Oregon State,0.3335693386568275,79
SMU,0.3306321557378662,80
Hawai'i,0.330010519482306,81
Oklahoma State,0.32910001578584797,82
Ball State,0.3286277079922042,83
East Carolina,0.3183401909056581,84
Cincinnati,0.31774392388657663,85
Vanderbilt,0.31695360647086623,86
Wake Forest,0.30781683751481653,87
Troy,0.30630386761125283,88
Marshall,0.30619564352797657,89
Tennessee,0.30456067720257113,90
Arizona,0.29750159719053454,91
Connecticut,0.2938127139564586,92
Air Force,0.2924009780715746,93
Ohio,0.29000930188980856,94
Middle Tennessee,0.2785209851810673,95
Florida International,0.2762972786431479,96
Wyoming,0.2722096174791848,97
Eastern Michigan,0.27084841318533603,98
Kentucky,0.2471432279647477,99
Washington State,0.2436066620759962,100
Indiana,0.22107931985387783,101
Ole Miss,0.20777425121946128,102
Florida Atlantic,0.17615473657466468,103
Idaho,0.17342259575247018,104
Utah State,0.16875915433195912,105
San José State,0.16029959350828235,106
UNLV,0.1443929922742906,107
North Texas,0.1435817164779603,108
Tulane,0.13190071243064289,109
Mississippi State,0.12130554768934759,110
Rice,0.11617250550848562,111
Washington,0.11140954994565572,112
Illinois,0.10027996285525054,113
Kent State,0.07855707977614035,114
Buffalo,0.059978888847833645,115
Syracuse,0.03143583711994957,116
Duke,0.03142710264394721,117
Temple,0.013249169623671175,118
New Mexico State,0.0,119
