,PCT,Rank
Texas,1.0,1
Virginia Tech,0.9447771038271648,2
USC,0.898509907568952,3
UCLA,0.8872925646831731,4
Alabama,0.8549410742789264,5
Penn State,0.8132494895875867,6
Texas Tech,0.789258066000965,7
LSU,0.7803359505337455,8
Wisconsin,0.7709908162886521,9
Ohio State,0.7415847061880544,10
Miami,0.7353302455812867,11
Oregon,0.7246538683692787,12
West Virginia,0.723910963287427,13
Florida State,0.7214331875719217,14
Georgia,0.7204911837855896,15
TCU,0.7157188017372582,16
Colorado,0.7067844834626378,17
Florida,0.6758826682504918,18
Michigan,0.6699422943192646,19
Oklahoma,0.65089626192509,20
Auburn,0.6488183228776123,21
Fresno State,0.641700084741718,22
Boston College,0.6407148594973829,23
Rutgers,0.6255372448865956,24
UTEP,0.6215420447253848,25
Louisville,0.6115877713140268,26
Boise State,0.5979125936374772,27
Georgia Tech,0.5761233686688974,28
Northwestern,0.5746660826311295,29
South Carolina,0.5744842496009502,30
Missouri,0.5664792308548944,31
Notre Dame,0.5658506106388507,32
California,0.5564066609747949,33
Toledo,0.5460344274100746,34
Texas A&M,0.5313187274954526,35
Stanford,0.5268866647929449,36
Colorado State,0.5268576264894762,37
Central Michigan,0.5214965366197706,38
Iowa State,0.5207097991759159,39
Michigan State,0.5136532165262259,40
Miami (OH),0.5135602063922193,41
Nebraska,0.5052377237462414,42
UCF,0.5033322988975091,43
Minnesota,0.5014954378410482,44
Iowa,0.5013537488399717,45
Tulsa,0.48656481680834474,46
Memphis,0.47213549341634264,47
Houston,0.46309765745891507,48
Western Michigan,0.4599475615278963,49
Pittsburgh,0.4557586844352054,50
Nevada,0.44516988540247004,51
New Mexico,0.4384535728868926,52
Virginia,0.4321854263335684,53
Louisiana Tech,0.4314144654855148,54
Southern Mississippi,0.42837747843010393,55
Maryland,0.42486150191172645,56
North Carolina,0.4237712419063174,57
South Florida,0.4210849341103975,58
Arizona State,0.42008769442072824,59
BYU,0.41898707450165185,60
Arkansas State,0.4109422782688932,61
Cincinnati,0.40275017780912425,62
Marshall,0.4027137221129217,63
Navy,0.4016793241874499,64
Kansas,0.4008086179887894,65
Ohio,0.3944273209844463,66
Wyoming,0.3938420876795723,67
Wake Forest,0.38337779427595675,68
Northern Illinois,0.3831581810757637,69
Oregon State,0.38294105052154864,70
Clemson,0.38193429600207873,71
Tennessee,0.3759462149936629,72
Bowling Green,0.3742453691673781,73
Connecticut,0.3731569495102692,74
Akron,0.36827249712313,75
Kansas State,0.3679015256691042,76
Indiana,0.3661301637031812,77
Vanderbilt,0.3631107910464382,78
Baylor,0.3568013541705334,79
Utah,0.3555796428969152,80
Louisiana Monroe,0.3542159320793538,81
NC State,0.33324439193309746,82
Middle Tennessee,0.30530570548275726,83
Hawai'i,0.30520922083225055,84
Louisiana,0.30137784476038454,85
Eastern Michigan,0.2961230929136196,86
Ole Miss,0.2905288540777311,87
UAB,0.28611327051062446,88
San Diego State,0.27343047131172893,89
Troy,0.26967662348268306,90
Washington State,0.2675630483685363,91
East Carolina,0.26711631463677193,92
Arkansas,0.2660937020676342,93
Oklahoma State,0.2654513976019896,94
Utah State,0.2622481224777672,95
Ball State,0.2548549240877538,96
Air Force,0.2518184639370429,97
North Texas,0.23803127701208543,98
Arizona,0.21915009762797424,99
Kentucky,0.2149745993328843,100
Tulane,0.20826907266681863,101
SMU,0.204040387542225,102
Illinois,0.20162800400905745,103
UNLV,0.1994535803110731,104
Idaho,0.1991362411373844,105
Purdue,0.17854536545528782,106
Florida International,0.1739869423512379,107
Army,0.16663849013379428,108
Mississippi State,0.157643778907903,109
Washington,0.13152001187868884,110
Florida Atlantic,0.11221185641634801,111
Kent State,0.11131265154608555,112
Rice,0.0843828119614154,113
San José State,0.08166535060692676,114
Duke,0.0721311526040313,115
Syracuse,0.046462778870782095,116
New Mexico State,0.03308072311518612,117
Buffalo,0.020892475593006388,118
Temple,0.0,119
