,4,5,6,7,8,9,10,11,12,13,14,15
Air Force,0.41855607293615904,0.28206459653131166,0.21341563273431,0.3358868614908658,0.28042187959373166,0.2518184639370429,0.20580937356165876,0.19866155673858715,0.2924009780715746,0.31350648746147536,0.29397744000231923,0.27745641538085275
Akron,0.4868648186024921,0.3255110763159367,0.397874239687779,0.38019466034725324,0.28310209551630605,0.36827249712313,0.3231626588811095,0.3140976655676103,0.39753479065284797,0.4402161648565143,0.45481160379432506,0.3923764589185924
Alabama,0.85235795001233,0.9308019843901036,0.8838166808522417,0.9184071716184661,0.8634742221014511,0.8549410742789264,0.8408925487549641,0.7426828343939169,0.698477644623908,0.6980925394310813,0.6514407824489752,0.6817038049980713
Arizona,0.2965190439580099,0.1963015370235746,0.1562333492488565,0.1061165901500627,0.10319787483458931,0.21915009762797424,0.3724477707952605,0.2676145309716829,0.29750159719053454,0.2591499999387544,0.2374050591413418,0.2235981004934506
Arizona State,0.6985363447785659,0.5557250932679326,0.4585089230726648,0.5082863301720906,0.3778569454377554,0.42008769442072824,0.4699901845718007,0.4100582603213103,0.4378747554326273,0.4895367582300631,0.45492247102344524,0.48376670076254624
Arkansas,0.30048014854142185,0.24827044904415352,0.3394988686138964,0.31470104102227736,0.2519024316004128,0.2660937020676342,0.21269099854501428,0.2646611855491128,0.34525860010982873,0.3348864332657339,0.31057877653178556,0.28642525393501095
Arkansas State,0.416229310820024,0.2653302923060946,0.26702960979289064,0.3756191623675681,0.39956563937102024,0.4109422782688932,0.36515797827600016,0.40410888581872806,0.38729439039401303,0.43454520116864104,0.4080864499285895,0.3498728558961558
Army,0.20614474085034157,0.035097302220056414,0.006310850926906197,0.014135620587658937,0.1298445527932256,0.16663849013379428,0.22620392013163984,0.25383373544366344,0.3514669560624289,0.3711145536360982,0.31225511383397186,0.292133067521938
Auburn,0.6248603797670336,0.6669376163352693,0.6475559292243606,0.7425583936055659,0.5746658577476,0.6488183228776123,0.669954960094802,0.7217270343739342,0.8134870172564295,0.7908045134410961,0.7411175658769946,0.6433170021057472
BYU,0.31998781496148654,0.20064538613323535,0.3189453543971823,0.4547315558629728,0.35554659648798087,0.41898707450165185,0.45129263494288385,0.4724410451339743,0.4511267302297712,0.46040515740537724,0.4323795956946259,0.36232403754449843
Ball State,0.14220230065131928,0.08398807288878946,0.22577553576494852,0.22361696814303741,0.16624292012361738,0.2548549240877538,0.31648807505529414,0.3416325293110398,0.3286277079922042,0.3483063383237801,0.32715099325435426,0.3078137705940065
Baylor,0.6452239000826842,0.4570348386684455,0.5787437808363263,0.5194154527916949,0.3884141201513973,0.3568013541705334,0.3285934996044847,0.26186756888051294,0.35722322109842447,0.3699374475349173,0.347392022241581,0.3277344918723999
Boise State,0.34389370004496855,0.41273257067991725,0.4646831080940816,0.5618929482201195,0.5451688781930212,0.5979125936374772,0.6034131261642267,0.5346259590902983,0.5913124529959654,0.6335293820010174,0.5963404072362484,0.5205870421970997
Boston College,0.6562368539391037,0.5969267517195651,0.7126210098745442,0.7949478633028182,0.6948114399188599,0.6407148594973829,0.5330882077246994,0.5720537131284456,0.6589537317958758,0.6458740691025384,0.6044792486097905,0.6148298520741369
Bowling Green,0.3023485211134804,0.3458223156011088,0.4451295039200626,0.516234551388721,0.41351894498035,0.3742453691673781,0.40786823208187806,0.39030402004882536,0.47750375185818206,0.4464982651954285,0.42061352870684826,0.39653332717950535
Buffalo,0.0854161529125626,0.03219141695359373,0.0,0.013352204088556363,0.024950689360374367,0.020892475593006388,0.01863958529967863,0.06008840685066957,0.059978888847833645,0.09940807561586434,0.09386874849275334,0.08797271670003226
California,0.8140447074865457,0.77523826262013,0.6413586782273337,0.5607767717227461,0.5636598176874977,0.5564066609747949,0.4962772105538046,0.43666093595499034,0.5343258445997033,0.5317178885426577,0.49733763072878845,0.5018921051691155
Central Michigan,0.26408169778203283,0.33801337306374174,0.38757239833094603,0.4788672850756085,0.4396403959870946,0.5214965366197706,0.4510520627092973,0.38683027331704845,0.4543905045842995,0.46365577120385537,0.434382202366067,0.4100344295411938
Cincinnati,0.5298954117527597,0.37080693737667464,0.23579885546629023,0.4512950840285515,0.340440157531533,0.40275017780912425,0.3939642919464645,0.33705266857077887,0.31774392388657663,0.29548513612206756,0.27393557349000563,0.2525982530653285
Clemson,0.43403397304785524,0.2682361775725573,0.27875000864974087,0.43994322534547686,0.43079035840027086,0.38193429600207873,0.4248910990097625,0.4923627017429235,0.5865055060975393,0.5778268768401352,0.545395089563333,0.5608757420071917
Colorado,0.4436176025453191,0.6522384303825783,0.7290001591552319,0.662067148668971,0.6586603007627105,0.7067844834626378,0.7476129742004014,0.6381575819382668,0.6503563249113193,0.5814224634272027,0.5151597319123828,0.43959314784696835
Colorado State,0.3787080957976123,0.44110239900301174,0.5139606817379752,0.45041796477171314,0.47033091607425914,0.5268576264894762,0.4744359067536348,0.3964623478461597,0.45645758212137166,0.4645463007623379,0.43525420242298407,0.3773510542839207
