,PCT,Rank
Oregon,1.0,1
Alabama,0.9791324015272151,2
Notre Dame,0.9685359145733662,3
Ohio State,0.9567357180557479,4
Kansas State,0.9542484890190935,5
Stanford,0.9222728142782011,6
Clemson,0.8925518702908442,7
Georgia,0.8802145927075306,8
Florida,0.8707911833750086,9
Texas A&M,0.8702868330090503,10
Florida State,0.863992850600918,11
Louisville,0.8275514849529555,12
South Carolina,0.8213573430674985,13
Oklahoma,0.8021202193988786,14
Nebraska,0.7826401255052158,15
LSU,0.7647390330907853,16
Kent State,0.7498285824436025,17
Cincinnati,0.7373141732733216,18
Texas,0.736068482682426,19
Northern Illinois,0.7314044726537738,20
San José State,0.71360229572928,21
Utah State,0.705019705869096,22
Boise State,0.7014894179817008,23
Louisiana Tech,0.6812668361839711,24
Northwestern,0.6807305390016051,25
Tulsa,0.679791477019552,26
Michigan,0.6676196290649972,27
Arkansas State,0.6643505381603546,28
UCLA,0.6630903125409544,29
Oregon State,0.6587578456723168,30
Oklahoma State,0.6579342388663934,31
Vanderbilt,0.6516786381754387,32
Rutgers,0.6472577445622896,33
UCF,0.6470772732794663,34
Penn State,0.6382178659018503,35
Toledo,0.6310911498661387,36
Wisconsin,0.6224952062635818,37
Ball State,0.6176785683535307,38
Fresno State,0.6147282163410177,39
Syracuse,0.6101205820587621,40
San Diego State,0.6054186599707896,41
Baylor,0.6040450880146555,42
Ohio,0.6024512288796962,43
Texas Tech,0.5924203990256174,44
Arizona,0.5627416654331777,45
North Carolina,0.5608730589721294,46
Bowling Green,0.5551223497198702,47
Middle Tennessee,0.5536394869520074,48
Georgia Tech,0.550728252650023,49
USC,0.5492430298304222,50
Mississippi State,0.5386112563643093,51
BYU,0.5293478558510712,52
Louisiana,0.5066733794189293,53
Washington,0.5041169989339456,54
Navy,0.49910191335552895,55
TCU,0.49294335288378127,56
Miami,0.49155490142736874,57
Michigan State,0.49133248524494644,58
Arizona State,0.4874827056685697,59
Ole Miss,0.48677702919449706,60
NC State,0.4837555849292705,61
Louisiana Monroe,0.4827800072588437,62
East Carolina,0.4769868355591498,63
UT San Antonio,0.47432754539200345,64
Virginia Tech,0.4586637013685,65
SMU,0.44990106367372207,66
West Virginia,0.445884022046785,67
Western Kentucky,0.4293843382685127,68
Duke,0.4290212784617199,69
Nevada,0.42122627878307,70
Pittsburgh,0.4076301207006243,71
Minnesota,0.4059978924511132,72
Iowa State,0.39818784859787354,73
Missouri,0.3893513662368918,74
Rice,0.388413957719353,75
Air Force,0.3794524287437787,76
Wake Forest,0.3767083842372997,77
Central Michigan,0.37126557477874594,78
Purdue,0.3613156705862603,79
Troy,0.35610014696476544,80
Connecticut,0.3451352197230517,81
Houston,0.3422637643493667,82
North Texas,0.3229368137845008,83
Utah,0.31682137151682077,84
Miami (OH),0.31583422351561086,85
Marshall,0.3155206012895849,86
Arkansas,0.3144441017911829,87
Tennessee,0.3032460094474123,88
Virginia,0.29705835455357876,89
Indiana,0.28388300991141746,90
Wyoming,0.28180379088733765,91
Texas State,0.2798913222472078,92
Colorado State,0.27796836640197387,93
Temple,0.2779429193198443,94
Western Michigan,0.2710646762357184,95
Buffalo,0.25891036231453796,96
Iowa,0.25361655370165737,97
Maryland,0.2504703157145308,98
UAB,0.24150971891318343,99
New Mexico,0.23854393750581654,100
Florida Atlantic,0.2366061795964388,101
California,0.22771006062963114,102
Memphis,0.2180878651782242,103
South Florida,0.21539325237128654,104
Florida International,0.19269639199524763,105
Auburn,0.17633566392965416,106
UTEP,0.16928711526082013,107
Hawai'i,0.16672423602176226,108
Washington State,0.16512041997218985,109
Tulane,0.14976911406882903,110
Eastern Michigan,0.1396894573012214,111
Army,0.1359716259574517,112
UNLV,0.1313660736289899,113
South Alabama,0.1279246275325851,114
Boston College,0.1248768853679535,115
Idaho,0.12260488271566194,116
Illinois,0.10099660187500997,117
UMass,0.09178175087750234,118
Kentucky,0.0859816128663145,119
New Mexico State,0.07996953901637871,120
Akron,0.06676231225128887,121
Colorado,0.062236197634392365,122
Kansas,0.0528227651006265,123
Southern Mississippi,0.0,124
