,PCT,Rank
Texas,1.0,1
Alabama,0.9722722966448432,2
Florida,0.9626672849809363,3
Cincinnati,0.9302621268130489,4
TCU,0.9008669534804236,5
Georgia Tech,0.8693053421689225,6
Ohio State,0.8624926651225402,7
Pittsburgh,0.8451447369730917,8
Boise State,0.8391816848455487,9
Penn State,0.8178486361967146,10
Oregon,0.8149248233822344,11
Oklahoma State,0.8123006931977688,12
Iowa,0.7959731384481971,13
North Carolina,0.7137503027970149,14
Clemson,0.7117040586414121,15
Virginia Tech,0.7109350371818143,16
Houston,0.7077471238431495,17
Ole Miss,0.7023506173740779,18
Oregon State,0.6987747920240777,19
Temple,0.6972541703029962,20
California,0.6963193985870579,21
Utah,0.6928553592582885,22
Nebraska,0.6927622388064654,23
BYU,0.6925322375123193,24
Miami,0.6767076092475037,25
Central Michigan,0.664428568110248,26
Wisconsin,0.6554087013077512,27
Arkansas,0.6454829322033335,28
LSU,0.6444223960286305,29
Nevada,0.6431255122661826,30
Navy,0.6379563939115401,31
USC,0.6359022023712739,32
South Florida,0.631852445770299,33
Northwestern,0.6314933160669903,34
Texas Tech,0.6273726012669358,35
Stanford,0.6214984221371994,36
West Virginia,0.6185361299057265,37
Rutgers,0.6161880759365138,38
Troy,0.612590880583494,39
Ohio,0.5863024585458443,40
Middle Tennessee,0.585794589141782,41
Missouri,0.5687032323788729,42
Kentucky,0.5637829468039568,43
UCF,0.5599219530324498,44
Boston College,0.5576347985943582,45
Fresno State,0.5539442422110653,46
Oklahoma,0.5466207023563415,47
Auburn,0.538025249123133,48
East Carolina,0.5337336614049117,49
Arizona,0.5176051701138517,50
Idaho,0.517288299259682,51
Florida State,0.5171656872081949,52
Southern Mississippi,0.5132615137527915,53
Air Force,0.5112108728186171,54
Tennessee,0.5103822044950009,55
Northern Illinois,0.5049012881731634,56
Georgia,0.49440746357310433,57
Texas A&M,0.48473986003311686,58
South Carolina,0.4691105565823923,59
UCLA,0.4686237585322392,60
Bowling Green,0.4628613239446902,61
Michigan State,0.46189050002709964,62
Marshall,0.4548114860447907,63
Connecticut,0.45414835228649075,64
Notre Dame,0.45133006699695044,65
SMU,0.4452594431189586,66
Kansas State,0.442260798654088,67
Louisiana,0.43631913312118187,68
Louisiana Monroe,0.42129484299352593,69
Minnesota,0.4201731355999695,70
Iowa State,0.41646765713091116,71
UAB,0.385970211410387,72
Wyoming,0.38547395613840063,73
Duke,0.38503083552066153,74
Purdue,0.3817696563654846,75
Hawai'i,0.37919460971538743,76
Toledo,0.3662387965104511,77
Western Michigan,0.35656380970078677,78
Kent State,0.3560214297328418,79
Mississippi State,0.35335598642142046,80
Army,0.3494131544978215,81
Syracuse,0.34581663110530036,82
Kansas,0.325960903513109,83
UNLV,0.3198760108442811,84
Louisville,0.31159571538076103,85
San Diego State,0.30850378454789507,86
Baylor,0.30287976552726503,87
Buffalo,0.29732335734693405,88
Wake Forest,0.2856490806584881,89
Tulsa,0.27842413648928016,90
Florida Atlantic,0.2766476637343749,91
Michigan,0.27472822930942375,92
NC State,0.26830105157670137,93
Illinois,0.25744045268568505,94
Arizona State,0.25061977986242234,95
Florida International,0.250140033249601,96
Washington,0.24925561709202043,97
Colorado,0.24141699047973003,98
Virginia,0.2387415921979579,99
Tulane,0.23375763629183993,100
Utah State,0.23277271641275962,101
Louisiana Tech,0.23020371187661146,102
New Mexico State,0.22282629074486407,103
Indiana,0.20820064187436604,104
Colorado State,0.20492750292842044,105
UTEP,0.20212074051706116,106
Rice,0.17269052983670533,107
Memphis,0.1550898104241813,108
Arkansas State,0.15298941952567885,109
Akron,0.14812859001118278,110
North Texas,0.12918000909220623,111
San José State,0.1187176504942643,112
Ball State,0.09701819602663952,113
New Mexico,0.09230497383501962,114
Miami (OH),0.07633906794930928,115
Vanderbilt,0.07499421367348358,116
Maryland,0.07327277116509656,117
Washington State,0.04914885003500835,118
Western Kentucky,0.04787433177261524,119
Eastern Michigan,0.0,120
