,PCT,Rank
Alabama,1.0,1
Kentucky,0.9010650562723032,2
Georgia,0.8956080153719463,3
Notre Dame,0.8864397474608839,4
LSU,0.8718281636014276,5
Penn State,0.8707109525116664,6
Stanford,0.8707109525116664,7
Duke,0.8214658248696131,8
Ohio State,0.8056135053527314,9
Clemson,0.804551194070821,10
West Virginia,0.7950590172934395,11
Syracuse,0.7791216030743894,12
South Florida,0.7736206423277521,13
Buffalo,0.757463628877299,14
Oklahoma,0.7547351084271207,15
North Texas,0.7345429590996433,16
Texas Tech,0.7233845731539941,17
Maryland,0.7220010979961571,18
Washington,0.7003678287125996,19
Texas,0.6976255833104585,20
Cincinnati,0.6947049135328027,21
NC State,0.687905572330497,22
Wisconsin,0.6866318967883613,23
California,0.6731155640955258,24
UCF,0.67183090859182,25
BYU,0.6623799066703268,26
San Diego State,0.6418830634092781,27
Florida,0.6401043096349164,28
Baylor,0.6365879769420808,29
Auburn,0.6336480922316773,30
South Carolina,0.6300850947021686,31
Virginia,0.6298160856437003,32
Miami,0.6289020038429867,33
Mississippi State,0.6113807301674445,34
Michigan State,0.6099917650288225,35
Ole Miss,0.608564370024705,36
Colorado,0.6011858358495746,37
Hawai'i,0.5938753774361791,38
Missouri,0.5841229755695856,39
Arkansas State,0.5819818830634094,40
Indiana,0.5817183639857262,41
Coastal Carolina,0.5799396102113643,42
Houston,0.5786714246500139,43
Michigan,0.5698600054899808,44
Oklahoma State,0.5583255558605545,45
Troy,0.5574361789733737,46
Utah State,0.5540159209442768,47
Minnesota,0.5500466648366732,48
Memphis,0.5429892945374692,49
Oregon,0.5326544057095801,50
Iowa,0.5322920669777657,51
Temple,0.5258742794400221,52
USC,0.5220697227559704,53
Appalachian State,0.521218775734285,54
Boston College,0.5077353829261598,55
Toledo,0.49248421630524297,56
Georgia Southern,0.4914081800713698,57
Boise State,0.48575349986275057,58
Louisiana Tech,0.473543782596761,59
Marshall,0.4717979687071096,60
UAB,0.47128191051331325,61
Army,0.46984353554762565,62
Washington State,0.46362887729892954,63
Southern Mississippi,0.45723853966511124,64
New Mexico,0.4547790282734011,65
Virginia Tech,0.44523744166895424,66
Texas A&M,0.44286576996980515,67
Utah,0.43300576447982436,68
Arizona,0.43220148229481203,69
Fresno State,0.4285588800439199,70
Arizona State,0.4194619818830635,71
Florida Atlantic,0.41832555586055453,72
Western Michigan,0.4148586329947846,73
North Carolina,0.4144386494647269,74
Kansas,0.41252813615152356,75
Illinois,0.40538018116936597,76
Florida State,0.40181169365907227,77
Eastern Michigan,0.3982075212736756,78
Akron,0.39594839418062044,79
Kansas State,0.3917760087839693,80
Vanderbilt,0.38833379083173214,81
Florida International,0.3868350260774088,82
Iowa State,0.38501235245676646,83
Louisville,0.3833598682404612,84
East Carolina,0.37567938512215215,85
TCU,0.37497666758166354,86
Nevada,0.3747296184463355,87
Navy,0.37453197913807307,88
Wyoming,0.3727861652484217,89
Wake Forest,0.37136151523469674,90
Tennessee,0.3638265166071919,91
Louisiana Monroe,0.36311830908591824,92
Charlotte,0.35863848476530336,93
UNLV,0.3550068624759814,94
UMass,0.3378512215207247,95
Old Dominion,0.3293988471040352,96
Pittsburgh,0.32420532528136153,97
Northwestern,0.31671699149052984,98
Liberty,0.31627779302772446,99
Purdue,0.3112819105133132,100
Middle Tennessee,0.30624210815262154,101
Ohio,0.2944935492725776,102
Louisiana,0.2806148778479276,103
Air Force,0.27903376338182817,104
Connecticut,0.2672852045017843,105
Miami (OH),0.2501372495196267,106
SMU,0.24460609387867147,107
South Alabama,0.2398435355476256,108
Rutgers,0.2356299752950865,109
Rice,0.23013450452923417,110
Georgia State,0.2209223167718913,111
Tulane,0.21846006038978866,112
Kent State,0.21108976118583586,113
Georgia Tech,0.20800988196541315,114
Arkansas,0.20512764205325285,115
Western Kentucky,0.20217128740049414,116
UT San Antonio,0.19445511940708207,117
Tulsa,0.19409278067526767,118
Colorado State,0.19382047762832832,119
Central Michigan,0.19025528410650563,120
Bowling Green,0.18563546527587158,121
Ball State,0.18363436727971455,122
UCLA,0.17646628236801173,123
Northern Illinois,0.17024430414493552,124
Oregon State,0.1674197090310184,125
New Mexico State,0.16030743892396376,126
Nebraska,0.14894317869887458,127
San José State,0.13385671150150974,128
Texas State,0.13313752401866596,129
UTEP,0.0,130
