,PCT,Rank
Florida State,1.0,1
Ohio State,0.9439321154318174,2
Notre Dame,0.9385555828278225,3
Oklahoma,0.9345816239466087,4
Penn State,0.9325556841248135,5
Alabama,0.9313089519267856,6
California,0.8650763039065574,7
Florida,0.8465311624608934,8
Miami,0.8354664142033966,9
Auburn,0.8219393698547947,10
Virginia,0.8099863249062029,11
Louisville,0.7882464322030927,12
NC State,0.7736362892574541,13
Indiana,0.7575534439028953,14
Kansas State,0.7189125378402703,15
BYU,0.7107152736382374,16
Nebraska,0.7003673963946064,17
Rutgers,0.664843320827051,18
Colorado,0.6532876717665805,19
Wisconsin,0.6326308776605071,20
Arizona,0.629288076954545,21
Texas,0.6285634138644414,22
Oklahoma State,0.6269972065406688,23
Ole Miss,0.6069559864573715,24
Arkansas,0.6068468973900442,25
Virginia Tech,0.6015093251672374,26
Oregon,0.598080811622661,27
Michigan,0.5951587830335332,28
West Virginia,0.5872108652711059,29
Washington,0.5811330458057202,30
Texas A&M,0.563191790268476,31
North Carolina,0.5624320628353028,32
Washington State,0.559081470053103,33
Tennessee,0.556977609468931,34
Rice,0.5328026929415478,35
Baylor,0.5263391657023972,36
San Diego State,0.5235067459900028,37
New Mexico State,0.5179393075181848,38
Nevada,0.5156912935236159,39
Cincinnati,0.5115653891557675,40
Arizona State,0.5067966384983111,41
Iowa,0.5040382435101746,42
Fresno State,0.5029006003794741,43
Hawai'i,0.4822399102352818,44
Purdue,0.46144675479504893,45
Bowling Green,0.46074546793365834,46
Syracuse,0.45770655820096545,47
South Carolina,0.45443388618114244,48
Temple,0.4511612141613194,49
Ball State,0.4499924027256683,50
Utah,0.44640999567539774,51
Navy,0.4374569000783104,52
Toledo,0.4374569000783104,53
Stanford,0.43690171464637617,54
Georgia Tech,0.43330177542457077,55
Akron,0.42949924222058594,56
Michigan State,0.41636569772198656,57
Clemson,0.41562934651752637,58
Duke,0.41410989165117995,59
Northwestern,0.40300618301249463,60
TCU,0.40300618301249463,61
Wyoming,0.3917388407728181,62
Colorado State,0.37277292721031985,63
Missouri,0.3714482742499153,64
Miami (OH),0.36422501957759157,65
Minnesota,0.35536542889535633,66
East Carolina,0.3531563752819758,67
Vanderbilt,0.3461240264774751,68
Western Michigan,0.3458824721141072,69
Georgia,0.34207214683388465,70
UTEP,0.33972673188634483,71
Kentucky,0.3375527426160338,72
Pittsburgh,0.33163076467540165,73
Northern Illinois,0.3296983297684585,74
Louisiana,0.32242053056247105,75
Oregon State,0.3210335409921651,76
Tulane,0.3174491859228351,77
USC,0.31698166134857464,78
Memphis,0.3146440384772725,79
LSU,0.3020208749722407,80
Central Michigan,0.2938391949226832,81
Tulsa,0.29126780976425076,82
Southern Mississippi,0.2851023294411913,83
Iowa State,0.28165238768696116,84
UCLA,0.27209930221957296,85
Wake Forest,0.27098893135570445,86
UNLV,0.27061880773441493,87
Eastern Michigan,0.2571385158432391,88
Illinois,0.2569515060135349,89
Air Force,0.2529463788273705,90
Army,0.24778802435803032,91
Utah State,0.23289736666783548,92
Texas Tech,0.20508744657557734,93
Kansas,0.20112614981824986,94
Pacific,0.19916546863494514,95
SMU,0.19776289491216384,96
Arkansas State,0.17700480381500056,97
Maryland,0.16784132215949607,98
Louisiana Tech,0.1563869700901154,99
San José State,0.1076085728422767,100
Ohio,0.10756961246108837,101
Houston,0.10098530804025385,102
Kent State,0.09911520974321214,103
Boston College,0.09853080402538666,104
New Mexico,0.07784284161436239,105
Mississippi State,0.0,106
