,PCT,Rank
Florida State,0.9999999999999999,1
Ohio State,0.8439556231015979,2
Auburn,0.8411404882510207,3
Notre Dame,0.8255674254737078,4
Alabama,0.7860812928611152,5
Arizona,0.7760081134228076,6
Wisconsin,0.7489857295976763,7
West Virginia,0.7348870424480354,8
North Carolina,0.7333616247429038,9
Nebraska,0.6956293127200465,10
Texas A&M,0.6905413477385212,11
Florida,0.685479459103912,12
Indiana,0.6590033828449195,13
Oklahoma,0.6554351344044795,14
UCLA,0.6492816024269188,15
Louisville,0.6492080703679128,16
Penn State,0.6421195150937854,17
Washington State,0.6238272932307654,18
Michigan,0.6127714774464819,19
USC,0.5954477130604134,20
Miami,0.5900191035271231,21
Virginia,0.5896752844635597,22
Tennessee,0.573617992947771,23
Kentucky,0.5710493223805579,24
Ole Miss,0.5532001438988612,25
Kansas State,0.5526005498846762,26
San Diego State,0.5351277778019439,27
California,0.5318674246129802,28
Boston College,0.5261365885992821,29
Wyoming,0.523494973674227,30
Michigan State,0.5149275817966643,31
Washington,0.5097286060811244,32
Bowling Green,0.49561579559327773,33
Virginia Tech,0.49320899736237855,34
Clemson,0.46095854892788024,35
NC State,0.45916543565639406,36
Rutgers,0.45684269720219994,37
Colorado,0.4564230461782255,38
Louisiana,0.45618333814446166,39
BYU,0.45323768273225684,40
Navy,0.4469503677574739,41
Ball State,0.442031332153797,42
Nevada,0.4406688835186473,43
Texas,0.4396076895745792,44
Oregon,0.4374056149617054,45
Fresno State,0.4338692736041379,46
Eastern Michigan,0.4188995068955856,47
Syracuse,0.4168373699456658,48
Memphis,0.409948124034747,49
Army,0.407222810283308,50
Missouri,0.3958507696247532,51
Northern Illinois,0.39286559477995486,52
Baylor,0.38231099090951237,53
Cincinnati,0.381803716881304,54
New Mexico,0.3623737610958673,55
Rice,0.34961402841752615,56
Oklahoma State,0.3447433971774239,57
New Mexico State,0.3430424419270267,58
Minnesota,0.3416356380504943,59
Akron,0.3408048970037513,60
Hawai'i,0.3246568357373395,61
Illinois,0.3205570185355393,62
Oregon State,0.3161429663138022,63
Arkansas,0.30878652111545485,64
Western Michigan,0.305931589178191,65
Houston,0.30233013793577684,66
Kansas,0.3018337849685662,67
Georgia,0.2948982633754537,68
Mississippi State,0.29358403400114996,69
Utah,0.2768145134607166,70
Northwestern,0.2764092773117456,71
Tulsa,0.27566197131999803,72
Vanderbilt,0.26290788427488454,73
Wake Forest,0.2621766128070171,74
Georgia Tech,0.2548595250763756,75
South Carolina,0.24517680133414635,76
Stanford,0.242359722904917,77
Colorado State,0.23589288142106318,78
Miami (OH),0.23153787696980532,79
Texas Tech,0.2172681225057985,80
Toledo,0.2062630942827227,81
LSU,0.1966499460286718,82
Central Michigan,0.19306987415143118,83
TCU,0.19106528101231937,84
East Carolina,0.18606176452322945,85
Iowa,0.17782643305838475,86
Arizona State,0.1771662641762081,87
UNLV,0.16433767328276258,88
Louisiana Tech,0.1517255970511654,89
Tulane,0.1495041421825888,90
Temple,0.1432987583031299,91
Pittsburgh,0.1388298231223109,92
Arkansas State,0.13060761544093638,93
San José State,0.13027532364980743,94
Iowa State,0.12753001880366066,95
Pacific,0.11575986845119268,96
Southern Mississippi,0.11114338325769879,97
Maryland,0.10446642703884404,98
UTEP,0.10286061459103724,99
Ohio,0.09427305114360623,100
Air Force,0.09318506357954803,101
Utah State,0.08442646521072877,102
Purdue,0.0837164111431472,103
SMU,0.06130856893285769,104
Duke,0.030016258498181903,105
Kent State,0.0,106
