,PCT,Rank
Washington,1.0,1
Florida State,0.9204001226232061,2
Penn State,0.8873458273211916,3
California,0.8459283414139385,4
East Carolina,0.8396092147190568,5
Michigan,0.8346373962058782,6
Syracuse,0.8274004752781456,7
Miami,0.8114170981742943,8
Texas A&M,0.787953073097398,9
Notre Dame,0.7845767051839447,10
Alabama,0.7699533843901456,11
Florida,0.7659013056619566,12
Clemson,0.7264241871711463,13
Iowa,0.7107995378999801,14
Georgia,0.6850624149887821,15
UCLA,0.6804926328319225,16
BYU,0.677830650081733,17
Tennessee,0.6767774277891079,18
Bowling Green,0.6766260478418826,19
Oklahoma,0.6614675315420135,20
Air Force,0.6243418734539705,21
Tulsa,0.619660680993688,22
Virginia,0.6194284140500141,23
Indiana,0.616734490622986,24
NC State,0.5890917926718938,25
Georgia Tech,0.5854023677324967,26
San Diego State,0.5644861349700505,27
Fresno State,0.5642372574952572,28
Stanford,0.5552481136783933,29
Ohio State,0.551459883801882,30
Nebraska,0.5395165922965981,31
Colorado,0.4999788055298834,32
Baylor,0.498555390643599,33
Mississippi State,0.4693018821273151,34
TCU,0.46449340805724876,35
West Virginia,0.46193696179798355,36
Louisiana Tech,0.45488020432856824,37
North Carolina,0.4532331478605198,38
Central Michigan,0.44172861107103306,39
San José State,0.4399790387846909,40
Texas Tech,0.43363472211241366,41
Pittsburgh,0.4262683767041353,42
Virginia Tech,0.4165491444587,43
Western Michigan,0.41627322979176656,44
Ball State,0.41353501658504455,45
Utah,0.4134462189687545,46
Arizona State,0.40700028733952703,47
South Carolina,0.3972348270308226,48
Kansas State,0.39595367004468746,49
Illinois,0.3914945881085179,50
Vanderbilt,0.389943294963358,51
Kansas,0.3882787939431325,52
Texas,0.3820864140340894,53
Arkansas,0.3784094174062513,54
Memphis,0.36772707628083073,55
Auburn,0.36160927183234437,56
Boston College,0.35654366462266956,57
Missouri,0.35074480473648667,58
LSU,0.34968155928129635,59
Rutgers,0.34479068833592813,60
Toledo,0.34459356489632764,61
Miami (OH),0.34037750737767447,62
Wyoming,0.3345178030079892,63
Iowa State,0.3152888978079301,64
Washington State,0.3130479997095218,65
Akron,0.30478451534326007,66
Ole Miss,0.2988164433009599,67
Pacific,0.29452435176335956,68
Hawai'i,0.29158385928272695,69
Eastern Michigan,0.2847561342462693,70
Houston,0.28216503676290694,71
Duke,0.2812189605498391,72
Utah State,0.278197215221733,73
Southern Mississippi,0.2701051817291179,74
Cincinnati,0.25691840862469234,75
UTEP,0.2525813295253109,76
Rice,0.25094437636039835,77
Arizona,0.248461173432251,78
UNLV,0.24419982879890062,79
Purdue,0.23062307215810157,80
Northwestern,0.21713029253423716,81
Wisconsin,0.206690309541354,82
USC,0.20402013008812242,83
Colorado State,0.18859948956843864,84
Ohio,0.1831628420201862,85
Michigan State,0.17824289682118963,86
Army,0.17802951823069688,87
New Mexico State,0.16365317732529358,88
Louisiana,0.16269031205231227,89
Kentucky,0.156424704670835,90
New Mexico,0.15568163943372734,91
Long Beach State,0.155563060090304,92
Wake Forest,0.14554395599294542,93
Cal State Fullerton,0.13317963537515978,94
Maryland,0.129378525604291,95
Oregon,0.1288102693171241,96
Louisville,0.11980510074080208,97
Temple,0.10865861338474894,98
Northern Illinois,0.09739888181081324,99
Minnesota,0.08959433453807569,100
Oklahoma State,0.07134239033777973,101
Arkansas State,0.06172869763301547,102
Kent State,0.056211567264491724,103
Oregon State,0.04502641115111283,104
Tulane,0.025448971727898395,105
SMU,0.021629777771272785,106
Navy,0.0,107
