,PCT,Rank
Michigan,1.0,1
Washington,0.9902688721300141,2
Texas A&M,0.9890753584648004,3
Florida,0.9786664031336472,4
Miami,0.9783147833467667,5
Clemson,0.9386895563917881,6
Alabama,0.9232677409915344,7
Iowa,0.8982545215592257,8
Penn State,0.8891296051967343,9
Tennessee,0.8686561698384748,10
East Carolina,0.8487658440671701,11
Syracuse,0.8307621751399379,12
Florida State,0.8146042320151549,13
Bowling Green,0.7811555067277927,14
Stanford,0.7733934325518039,15
California,0.7627479820044596,16
Virginia,0.7516359582248826,17
NC State,0.7411383171876578,18
Notre Dame,0.7266126744836721,19
Georgia,0.7232039968033788,20
Fresno State,0.7222483045757204,21
Tulsa,0.7162766720228897,22
UCLA,0.7026941117482678,23
Nebraska,0.6809027546045551,24
Ohio State,0.6780071427715801,25
San Diego State,0.6693561259448257,26
Colorado,0.6550655666729983,27
Baylor,0.6443491846733302,28
Air Force,0.627486454716528,29
BYU,0.6202929836900442,30
Mississippi State,0.6147030889834642,31
Louisiana Tech,0.5833778687023736,32
Oklahoma,0.5822422381825121,33
North Carolina,0.5687653905850262,34
Georgia Tech,0.5686803555528176,35
Texas Tech,0.5476503635557792,36
Central Michigan,0.5431518206880266,37
TCU,0.5330248371314602,38
Indiana,0.5294968743957137,39
Kansas State,0.522479067093111,40
San José State,0.5071151134475423,41
West Virginia,0.5011653635472229,42
Arkansas,0.4954472104003135,43
Utah,0.47939340773863004,44
Illinois,0.47551179310262215,45
Arizona State,0.4740977844402576,46
Toledo,0.4689608585015923,47
Pittsburgh,0.46600252923248575,48
Western Michigan,0.4614026801650333,49
Kansas,0.4585108330894797,50
Ball State,0.4578208557293619,51
Miami (OH),0.43377021631953894,52
Rutgers,0.42852248672495197,53
Virginia Tech,0.4235310173230179,54
Vanderbilt,0.417669033330082,55
Texas,0.4150241201162968,56
Memphis,0.4122503495235015,57
South Carolina,0.4091095150821316,58
LSU,0.40845136703475726,59
Wyoming,0.40054071328463103,60
Utah State,0.39624228010821966,61
Auburn,0.3806841419861149,62
Akron,0.36147617849741687,63
Boston College,0.3577725983842346,64
Pacific,0.35525225728580384,65
Missouri,0.35265261385396507,66
Washington State,0.3265872302850777,67
Eastern Michigan,0.3222281545672497,68
Iowa State,0.3218360636380905,69
Ole Miss,0.3065128592134737,70
Houston,0.3060901796302666,71
Wisconsin,0.30569864485845366,72
UNLV,0.3041621960172289,73
Arizona,0.30305715415141515,74
Southern Mississippi,0.29727910713643996,75
Purdue,0.28639964269029566,76
Cincinnati,0.2809796754436852,77
Duke,0.2630949386258978,78
Hawai'i,0.2591361767661989,79
UTEP,0.2482229489344881,80
Rice,0.24677368845263337,81
Louisiana,0.24556220662699982,82
New Mexico,0.23133722757559322,83
Army,0.23129514500305456,84
Michigan State,0.2235799591694945,85
Northwestern,0.22109906959154094,86
Colorado State,0.20869282488573104,87
Ohio,0.2055709853568049,88
USC,0.19806046542669248,89
Wake Forest,0.19010690199823055,90
Cal State Fullerton,0.18559188831675985,91
Long Beach State,0.1793888301358564,92
New Mexico State,0.15735381190245168,93
Kentucky,0.1540521624253252,94
Northern Illinois,0.15004367974235366,95
Oregon,0.12934684025620885,96
Louisville,0.12703617760756508,97
Maryland,0.12112935877624847,98
Temple,0.09760604209341045,99
Minnesota,0.083262059630335,100
Oregon State,0.08077740529496019,101
Arkansas State,0.07990363932254901,102
Kent State,0.07149531031013051,103
Oklahoma State,0.056466056433713774,104
Navy,0.03982963617042029,105
Tulane,0.038825344346960056,106
SMU,0.0,107
