,PCT,Rank
Oklahoma State,1.0,1
LSU,0.9649362867241045,2
Oregon,0.9004992079062553,3
Arkansas,0.8447660171568888,4
Alabama,0.8380326551152552,5
Stanford,0.8221004794055626,6
Oklahoma,0.8196552202293684,7
Clemson,0.8113336366412246,8
Virginia Tech,0.8007034752647582,9
Houston,0.7797242952546722,10
Georgia,0.7600037742814767,11
Michigan State,0.7479091172171071,12
USC,0.7447157399506763,13
Southern Mississippi,0.7389709324470111,14
Nebraska,0.7286640719257294,15
Kansas State,0.7195542291635191,16
South Carolina,0.7080349904352952,17
Penn State,0.7026500562817448,18
Michigan,0.7023823456188545,19
Boise State,0.6918225659770764,20
Wisconsin,0.6717574526765214,21
TCU,0.6669073912613281,22
Arkansas State,0.6452753423451507,23
Cincinnati,0.6389407701130103,24
Notre Dame,0.6344072436414395,25
Florida State,0.6257713804135272,26
West Virginia,0.5967516542736888,27
Tulsa,0.5862594210746941,28
Georgia Tech,0.5853159836963807,29
Virginia,0.5825895041993203,30
Rutgers,0.5735184282817364,31
Texas,0.5585426417854304,32
Louisiana,0.5581940209423415,33
Baylor,0.5495189882029395,34
Northern Illinois,0.545860429119047,35
BYU,0.5311819252878455,36
Ohio,0.5164237266654182,37
Nevada,0.512715680193436,38
Auburn,0.5109845821000645,39
Utah,0.508383180535666,40
Wyoming,0.5061531523392329,41
San Diego State,0.4945098922170893,42
California,0.49384331970797324,43
Washington,0.49071607216192115,44
Ohio State,0.48363301057330776,45
Toledo,0.4796489027187593,46
Iowa,0.4774933198675623,47
North Carolina,0.47731448036735274,48
Missouri,0.4749475084954581,49
Louisiana Tech,0.47005337722387364,50
Ball State,0.462811524511817,51
Miami,0.4467899789236036,52
Temple,0.4467592580278621,53
SMU,0.44524515673774406,54
Arizona State,0.445183814689429,55
Eastern Michigan,0.44026193819328147,56
Purdue,0.4370840044940281,57
Louisville,0.43678849873499065,58
UCLA,0.43477262281442763,59
Texas A&M,0.42874913289939287,60
Iowa State,0.4206594595652131,61
Illinois,0.4185163316803452,62
Western Kentucky,0.4180972940077496,63
Pittsburgh,0.4122234853401481,64
Florida International,0.40467808092016927,65
South Florida,0.4026548203109835,66
Northwestern,0.39521343508555035,67
Florida,0.3940498811593401,68
Mississippi State,0.39242386803473506,69
Wake Forest,0.39077810576286764,70
NC State,0.38910508035841573,71
Western Michigan,0.383821269153348,72
Vanderbilt,0.3823891068757354,73
Texas Tech,0.3738589381581719,74
UTEP,0.371258467530008,75
Air Force,0.3627030471670812,76
Connecticut,0.35071375028873797,77
Utah State,0.3451862240410647,78
Hawai'i,0.3444300489193692,79
Syracuse,0.337095784162168,80
Marshall,0.32968521588145294,81
North Texas,0.31247562941928725,82
Kent State,0.3092397615632919,83
Tennessee,0.30252867549584317,84
East Carolina,0.29622956195992395,85
Navy,0.2876337954855444,86
New Mexico State,0.2831595164557608,87
UCF,0.2821950997644465,88
Bowling Green,0.2812937706268871,89
Washington State,0.2776289572769423,90
Miami (OH),0.2738796115921244,91
Kentucky,0.24918619549235352,92
Boston College,0.2320465289909502,93
Rice,0.21667840089625218,94
Louisiana Monroe,0.2065752491717327,95
Army,0.1918354697876614,96
Colorado State,0.19093064409793517,97
San José State,0.1908607795500439,98
Fresno State,0.1802148920007575,99
UNLV,0.17511396358839446,100
Duke,0.17008657175018138,101
Minnesota,0.1674958925763421,102
Central Michigan,0.14942756730934953,103
Troy,0.1390523199167394,104
UAB,0.12939933866289896,105
Oregon State,0.1293685180239894,106
Buffalo,0.11562530587904851,107
Idaho,0.114253837319159,108
Middle Tennessee,0.11321333506162379,109
Memphis,0.09768819274954943,110
Ole Miss,0.09291488370212592,111
Colorado,0.08774539479143834,112
Kansas,0.08393011887257762,113
Arizona,0.07987895036141601,114
New Mexico,0.07854683048129935,115
Maryland,0.06650039923865375,116
Tulane,0.055941288245520304,117
Akron,0.033255286520894434,118
Indiana,0.00459450279493645,119
Florida Atlantic,0.0,120
