,PCT,Rank
Oklahoma State,1.0,1
Baylor,0.8467536595055466,2
Michigan,0.8199225315527304,3
Alabama,0.8047465085719524,4
Oklahoma,0.7976514989456956,5
South Carolina,0.7886197781377013,6
LSU,0.782992608955693,7
Arkansas,0.7321984536870091,8
Oregon,0.7076064454446633,9
Kansas State,0.7047003636585888,10
Wisconsin,0.6934284426419164,11
West Virginia,0.6840346239647953,12
Missouri,0.6500323931179904,13
Virginia Tech,0.6481685664517312,14
Texas,0.6478211044219663,15
USC,0.6436485805091221,16
Stanford,0.6300858723222199,17
Michigan State,0.6288193319683404,18
Clemson,0.6269081598351531,19
Nebraska,0.6159875317055282,20
Cincinnati,0.6009760718760505,21
Boise State,0.5859517770375577,22
Houston,0.5663887021361123,23
Georgia,0.5595757352844875,24
Penn State,0.5576102435595759,25
Texas A&M,0.5542218011795984,26
Rutgers,0.546119243345659,27
Iowa State,0.5096788191791706,28
Florida,0.4725058827124653,29
TCU,0.4706406808666687,30
Florida State,0.46502032209760724,31
Auburn,0.459606240259145,32
NC State,0.4545570393912539,33
Southern Mississippi,0.4498672187757846,34
Georgia Tech,0.44221159429147694,35
Iowa,0.43455642820034845,36
Louisville,0.43285808147174776,37
California,0.43120099012926694,38
Utah,0.42668581731503835,39
Illinois,0.4071147205329585,40
SMU,0.40672829508296915,41
Purdue,0.4017253919261682,42
Northern Illinois,0.39785864900615997,43
Temple,0.38970907312899183,44
Ohio State,0.38838202487546986,45
San Diego State,0.3814896250343795,46
Notre Dame,0.38039910766127805,47
Wyoming,0.376999663845002,48
Texas Tech,0.37603978852794673,49
Washington,0.37268160009779056,50
North Carolina,0.3691116340188858,51
Virginia,0.36572410842526665,52
Vanderbilt,0.36380206582526053,53
Pittsburgh,0.3560937261253553,54
Ohio,0.35151974801472097,55
Mississippi State,0.34734987623384167,56
Connecticut,0.33685664517311986,57
Miami,0.32900948873880753,58
UCLA,0.32651957338874793,59
BYU,0.3193058399291019,60
Northwestern,0.31519130275341506,61
Arkansas State,0.31167221831739145,62
Ball State,0.2956439278183541,63
Louisiana,0.29387601992482354,64
Tennessee,0.29303830639000095,65
Toledo,0.29080295205207346,66
South Florida,0.28773966323381106,67
Air Force,0.27863169636035817,68
Minnesota,0.2712885432264768,69
Wake Forest,0.26703297374935064,70
Bowling Green,0.2654908244965315,71
Syracuse,0.2637125263576078,72
Arizona State,0.25911835711884607,73
Florida International,0.25702487546985303,74
Tulsa,0.24970204443357882,75
Marshall,0.2482856095101305,76
Western Michigan,0.24694572624759345,77
Kentucky,0.2458351923723375,78
Navy,0.23962530177550959,79
Utah State,0.23398328392873516,80
Kansas,0.22888648656907987,81
Louisiana Tech,0.22822494881276167,82
UTEP,0.22767579378418848,83
Washington State,0.21161499556886595,84
East Carolina,0.21146403141521256,85
Western Kentucky,0.2100477492894906,86
Eastern Michigan,0.20910273355132478,87
Nevada,0.20866210310790578,88
Colorado State,0.2085232099746356,89
Rice,0.20055885768419768,90
Kent State,0.1987636753965101,91
UCF,0.19194347248112947,92
Oregon State,0.1876961158817957,93
Hawai'i,0.18412202426427896,94
Arizona,0.18008831708584178,95
Colorado,0.1725865599119885,96
Boston College,0.17171179292852123,97
San José State,0.15949313174219967,98
Duke,0.1500633346575803,99
Fresno State,0.14517235583534516,100
North Texas,0.13464363750267397,101
UNLV,0.12937727286617975,102
Tulane,0.12253323350548545,103
Army,0.12058758365675519,104
Buffalo,0.11044517617577851,105
Louisiana Monroe,0.0955647785960945,106
Troy,0.09049407144821686,107
Miami (OH),0.0852947468141674,108
UAB,0.08412030528985731,109
New Mexico State,0.08380038505027046,110
Central Michigan,0.08194274669192922,111
New Mexico,0.06541366164471471,112
Indiana,0.06350277327873363,113
Memphis,0.05510241267609936,114
Ole Miss,0.05416136967881918,115
Akron,0.053763598997646905,116
Idaho,0.05157114262139778,117
Maryland,0.025626661675274276,118
Middle Tennessee,0.023752024569874436,119
Florida Atlantic,0.0,120
