,PCT,Rank
Florida State,1.0,1
Oklahoma,0.9939253440176361,2
Virginia Tech,0.990132183254455,3
Ohio State,0.9589820752158584,4
Nebraska,0.9294486094951492,5
Arkansas,0.9194583198467339,6
Minnesota,0.9141161684643939,7
Miami,0.8963459334622215,8
Northern Illinois,0.8928816999238918,9
LSU,0.8918704236687633,10
Michigan State,0.8788847967387214,11
Iowa,0.8637448131267624,12
Oregon State,0.8361648735217333,13
Texas,0.829398745527552,14
Washington State,0.8268950494703047,15
Georgia,0.8079554898478711,16
TCU,0.8053660627586146,17
UNLV,0.8006910970947676,18
Miami (OH),0.7870651118440044,19
Kansas,0.7854659656550987,20
Utah,0.7834114202232756,21
Purdue,0.7818477661817322,22
Texas Tech,0.7721234176938352,23
Louisville,0.764418122490399,24
Virginia,0.758665395281294,25
Tennessee,0.7542773661327431,26
Wisconsin,0.75340255968367,27
Bowling Green,0.7373918520527333,28
Air Force,0.7252585782062384,29
Maryland,0.7127867542639523,30
USC,0.7064919386585717,31
Pittsburgh,0.6896860319654277,32
Oregon,0.6640964853192897,33
UCLA,0.6625906518182851,34
Syracuse,0.6605943435015003,35
Boise State,0.6593573671825108,36
Auburn,0.6583933304756322,37
Missouri,0.6325095572604561,38
Houston,0.6287111476585805,39
Oklahoma State,0.6279850583058497,40
South Florida,0.6199420878130713,41
Michigan,0.616956081800235,42
Toledo,0.6145287855062067,43
Washington,0.6122437910612277,44
Tulsa,0.6078207696547139,45
Boston College,0.5996745720009448,46
Southern Mississippi,0.5915763637295248,47
South Carolina,0.5883580757757346,48
Georgia Tech,0.5717723287056071,49
Baylor,0.5659035438409252,50
Navy,0.5610413695969766,51
Ole Miss,0.5580617788314335,52
Memphis,0.5568020575447682,53
Rutgers,0.5530228936847722,54
Kansas State,0.5499806917719454,55
Wake Forest,0.5480469946024442,56
Connecticut,0.546178408027224,57
Clemson,0.542077315393969,58
Fresno State,0.5258362420647764,59
Western Michigan,0.5255679680870606,60
Tulane,0.5216978243563611,61
Cincinnati,0.5074209831074874,62
Troy,0.5062697378205072,63
Stanford,0.4927452301178364,64
BYU,0.49159923366955055,65
NC State,0.49133241770258324,66
Colorado State,0.4898071301724493,67
California,0.4870914810098265,68
Nevada,0.4828161769208562,69
North Texas,0.476008433134169,70
Ball State,0.46408657084620025,71
Louisiana Tech,0.45158733630184317,72
Florida,0.44861124476209635,73
New Mexico,0.4472028063790886,74
Akron,0.4455698343408187,75
Northwestern,0.4415982130620266,76
Marshall,0.43505699364015704,77
UAB,0.42828599172433096,78
Arkansas State,0.4181942245278232,79
Kent State,0.4131772095423887,80
San Diego State,0.4127470963715944,81
Iowa State,0.41023873467995203,82
Colorado,0.4076335610746122,83
Texas A&M,0.4067972461092983,84
Alabama,0.40414920698795387,85
Hawai'i,0.3784167752884674,86
Notre Dame,0.37252932788620513,87
Central Michigan,0.3712993500188083,88
Arizona State,0.3649535040372317,89
UCF,0.3646910621025098,90
Penn State,0.35642705718026546,91
Duke,0.3430133582944773,92
UTEP,0.31700973659577814,93
Kentucky,0.2949549912081951,94
Mississippi State,0.2908818923813106,95
Wyoming,0.2601779356317415,96
Ohio,0.2503678561118352,97
West Virginia,0.24692461792828335,98
Temple,0.23073719939463389,99
Arizona,0.22572514164574417,100
Utah State,0.2186858657522023,101
Idaho,0.21821784430194816,102
Rice,0.21230327789976466,103
San José State,0.19217223189369348,104
New Mexico State,0.1919132891847678,105
Eastern Michigan,0.1693832322931884,106
Indiana,0.13313562707584276,107
Illinois,0.12624048595914816,108
Army,0.12308351777169296,109
East Carolina,0.10134982635091982,110
North Carolina,0.07924171776994338,111
Louisiana,0.07679225971253861,112
SMU,0.06070281950118539,113
Vanderbilt,0.05758151009089235,114
Louisiana Monroe,0.05672419977080073,115
Buffalo,0.05387670477906764,116
Middle Tennessee,0.0,117
