,PCT,Rank
Florida,1.0,1
Ohio State,0.9631124689832371,2
Nebraska,0.9125465862812163,3
Auburn,0.9068828683128511,4
North Carolina,0.8600014998907688,5
Georgia,0.8388318459416542,6
Florida State,0.8289276759192536,7
Washington State,0.7950457955779306,8
Michigan,0.7749071535007777,9
Oklahoma State,0.7668452406183462,10
Air Force,0.7475390379178908,11
Michigan State,0.7345323764464979,12
Tennessee,0.7157918934164577,13
Penn State,0.6992523370580621,14
Stanford,0.6987828060347778,15
Toledo,0.6978453743042625,16
Cincinnati,0.6946352819957677,17
Texas A&M,0.69408423516983,18
LSU,0.666619930939812,19
Washington,0.6602796318094225,20
Georgia Tech,0.6558044142437452,21
Miami (OH),0.6530524407461631,22
Kansas,0.6515753744020816,23
New Mexico,0.6381960226809569,24
Ohio,0.6290590793931311,25
Wisconsin,0.6201515759178408,26
Virginia Tech,0.6168105148864158,27
Louisiana Tech,0.6017170488670933,28
Kansas State,0.5843028279462257,29
Purdue,0.5692020255046644,30
UCLA,0.5619210340116535,31
BYU,0.5553590118980465,32
Marshall,0.5385455624427351,33
Kentucky,0.528721277906935,34
Arkansas,0.528160449184679,35
Mississippi State,0.5238498935403617,36
West Virginia,0.5161548017698712,37
Iowa,0.5108138863800136,38
USC,0.5062066132140377,39
Virginia,0.46770873751585484,40
Clemson,0.4651682975261584,41
Ole Miss,0.462458712245956,42
Colorado,0.4620902608179622,43
Arizona State,0.45378021383225353,44
Oregon,0.4504661073595727,45
Colorado State,0.43713925181535696,46
Wyoming,0.4316033506255523,47
Maryland,0.43081101702376023,48
Idaho,0.4114607957898718,49
Texas Tech,0.4108901851712973,50
Rice,0.4060562980739446,51
Alabama,0.4049802894789184,52
Missouri,0.40136098784110286,53
Texas,0.39550000163031607,54
Western Michigan,0.3903291825486622,55
Utah,0.3894120754249419,56
Syracuse,0.387910880403275,57
Bowling Green,0.38760112035319166,58
Southern Mississippi,0.38320839677979973,59
NC State,0.3562273182279117,60
Pittsburgh,0.35358620622193815,61
Tulane,0.35087009967752353,62
California,0.3395720094297481,63
UAB,0.3268147863144749,64
Boston College,0.3162454473424218,65
Utah State,0.3076178147895751,66
South Carolina,0.3071613262947155,67
Wake Forest,0.29961133265294815,68
Hawai'i,0.29773809950797064,69
Temple,0.2893582749951906,70
Arizona,0.2891300307477608,71
UNLV,0.2858599428085129,72
North Texas,0.2761877667604642,73
Fresno State,0.27325401302296465,74
Oklahoma,0.2701303274652824,75
Oregon State,0.2655230542993065,76
Louisiana Monroe,0.2580154488749189,77
Minnesota,0.25567594533876337,78
Navy,0.25549661057292566,79
Notre Dame,0.24606686252196852,80
UCF,0.24206932755984079,81
SMU,0.2334726710120024,82
Northwestern,0.22135235803479533,83
Akron,0.21506151182468236,84
Vanderbilt,0.20407644225909638,85
Duke,0.19629005278963385,86
Boise State,0.19543250654571898,87
East Carolina,0.19134367388461931,88
Central Michigan,0.18948511358411943,89
Indiana,0.1832344818366489,90
Nevada,0.1772903495071555,91
Kent State,0.172973272598626,92
UTEP,0.17032172656991287,93
Houston,0.16805623938256672,94
Eastern Michigan,0.16660199746322824,95
Baylor,0.15876995914427972,96
New Mexico State,0.15623970862991501,97
Arkansas State,0.1424586470333139,98
Memphis,0.1389061883536743,99
Louisiana,0.13725793882402043,100
Miami,0.13488582896680354,101
San Diego State,0.12889930841993036,102
Army,0.12563704599773715,103
Louisville,0.07506953297966346,104
Ball State,0.07492280453488714,105
TCU,0.07236320833156723,106
Tulsa,0.0709448333653962,107
Illinois,0.06515069011278529,108
San José State,0.047778042251270914,109
Iowa State,0.0203365624459958,110
Northern Illinois,0.020121360726990556,111
Rutgers,0.0,112
