New Mexico State,78,76,89,97,99,101,92,97,96,95,93,92,92,92
North Carolina,4,6,3,5,3,3,5,6,8,7,7,6,6,6
North Texas,83,62,71,73,69,83,88,88,76,85,78,78,78,78
Northern Illinois,100,111,110,111,112,111,111,111,110,110,110,110,110,110
Northwestern,57,68,73,83,85,60,70,76,72,63,63,63,63,64
Notre Dame,92,69,69,80,58,81,66,57,56,44,33,27,27,34
Ohio,54,36,23,25,28,21,18,18,30,35,35,36,36,31
Ohio State,16,7,5,2,10,12,10,7,6,6,12,12,12,15
Oklahoma,56,66,59,75,90,79,90,91,92,94,85,84,84,84
Oklahoma State,20,25,21,10,7,11,20,35,31,39,32,34,34,42
Ole Miss,38,45,24,42,41,25,47,48,41,36,42,30,30,22
Oregon,14,15,44,45,60,52,62,61,50,57,48,50,51,38
Oregon State,42,83,88,76,61,69,77,94,98,100,101,101,101,101
Penn State,2,4,8,14,5,7,13,10,13,8,6,11,11,14
Pittsburgh,55,28,38,61,78,75,64,74,78,84,66,53,53,57
Purdue,24,31,20,30,26,14,14,21,16,25,19,18,18,16
Rice,46,22,53,51,36,28,33,43,44,48,44,43,43,45
Rutgers,106,112,111,112,111,112,112,112,112,112,112,112,112,112
SMU,29,55,70,82,67,68,56,50,47,40,49,51,52,51
San Diego State,48,78,85,102,101,89,75,83,70,65,73,70,70,70
San José State,109,106,102,109,106,98,82,89,93,81,76,76,76,76
South Carolina,68,42,56,67,49,37,27,41,46,51,58,59,59,59
Southern Mississippi,69,50,66,59,48,50,42,34,42,37,28,29,29,20
Stanford,70,29,13,15,35,46,49,56,67,71,62,61,61,60
Syracuse,94,75,68,57,52,41,45,22,21,17,15,14,14,18
TCU,98,108,109,106,108,110,110,109,109,109,107,107,107,107
Temple,61,72,101,70,73,85,97,85,87,93,90,90,90,90
Tennessee,8,32,34,13,4,4,4,5,5,5,4,4,4,5
Texas,84,79,46,54,38,55,69,96,99,79,83,86,85,87
Texas A&M,32,38,32,18,24,29,44,28,24,20,17,15,15,23
Texas Tech,71,82,79,50,33,44,32,40,36,24,39,38,38,39
Toledo,15,10,9,16,15,17,15,12,18,16,21,22,22,28
Tulane,72,90,87,62,51,43,50,44,43,47,46,46,46,46
Tulsa,96,104,105,107,109,104,100,95,94,96,98,96,96,96
UAB,112,100,86,64,70,70,71,78,82,75,72,72,72,71
UCF,110,94,98,81,65,63,79,87,81,73,61,62,62,61
UCLA,37,53,37,31,23,16,16,11,10,9,9,9,9,9
UNLV,91,65,48,72,63,74,84,93,88,88,92,91,91,91
USC,86,84,42,39,55,48,38,45,39,34,41,41,41,40
UTEP,87,98,83,93,81,91,93,69,79,74,79,79,79,79
Utah,47,44,41,56,68,80,60,68,69,61,53,54,54,52
Utah State,45,60,55,66,84,73,67,58,57,56,60,60,60,68
Vanderbilt,64,63,72,85,72,82,91,92,90,99,97,98,98,97
Virginia,59,58,65,40,32,24,36,32,26,38,38,25,25,25
Virginia Tech,21,12,10,27,21,22,35,29,23,22,34,44,44,49
Wake Forest,33,92,47,68,75,59,52,60,58,66,69,67,67,66
Washington,19,34,40,20,16,13,12,9,14,21,27,28,28,19
Washington State,25,23,16,8,14,10,9,14,11,11,10,10,10,12
West Virginia,51,47,39,37,29,30,17,24,32,23,36,47,48,54
Western Michigan,36,57,67,55,47,42,46,39,37,33,29,31,31,30
Wisconsin,62,41,29,26,27,33,24,31,20,30,31,35,35,41
Wyoming,28,33,50,47,46,51,55,51,48,49,56,56,56,55
