,PCT,Rank
Purdue,1.0,1
Auburn,0.9897840071571594,2
Miami,0.9856856814212074,3
Arizona State,0.9694755676734973,4
Georgia,0.9623130831167725,5
Texas,0.9509542879052529,6
Minnesota,0.9240915093937716,7
Utah,0.918084607847314,8
Oklahoma State,0.913491032249819,9
Virginia,0.9100562348229881,10
Oklahoma,0.9080432837728454,11
Wisconsin,0.907502236612278,12
USC,0.8892876922421507,13
Southern Mississippi,0.8394538405827974,14
Boise State,0.829054658543859,15
South Carolina,0.826328121671708,16
Navy,0.8203638222638776,17
Michigan,0.7966898138286542,18
Florida State,0.7788443104843863,19
Texas A&M,0.7731808886806119,20
Louisville,0.7719614024624035,21
NC State,0.7588825459038044,22
Tennessee,0.741628679759724,23
Missouri,0.7306373279938654,24
Boston College,0.7266135560005114,25
Florida,0.7253653133387297,26
California,0.7208281855749159,27
Nebraska,0.7168102713756231,28
Connecticut,0.6966046095513996,29
UAB,0.6963372811315129,30
UCLA,0.6515411323648448,31
Florida Atlantic,0.6460081796106165,32
Memphis,0.6411238444169898,33
Virginia Tech,0.6378221786733694,34
West Virginia,0.6342095173177693,35
Syracuse,0.608017722489669,36
Maryland,0.6037255570229626,37
Colorado,0.6022877348442892,38
Iowa,0.5956971839986368,39
Wyoming,0.5942039790397479,40
Stanford,0.5878136582456439,41
Notre Dame,0.586111702807481,42
Washington State,0.5751288714693478,43
Fresno State,0.568866357091126,44
Ohio State,0.5632748263962851,45
Louisiana Tech,0.5614003322966814,46
Texas Tech,0.553751118306139,47
Arkansas,0.5483193456311507,48
LSU,0.5399735866740512,49
Northwestern,0.5364802113066076,50
Troy,0.5317045115664807,51
Wake Forest,0.5145976228006647,52
Toledo,0.5087888211988242,53
Ohio,0.4662676266348571,54
Louisiana,0.46436970135900824,55
Alabama,0.46373705960039197,56
Northern Illinois,0.4614365441145146,57
Bowling Green,0.44890938525113966,58
UTEP,0.4458420312699698,59
South Florida,0.4454905636262941,60
TCU,0.43259063604992976,61
Baylor,0.4273260767690538,62
Iowa State,0.41565575341882166,63
Kansas State,0.4058386230988796,64
San José State,0.40501586929663874,65
North Carolina,0.393701273803945,66
BYU,0.390934264900098,67
Rice,0.3888776466578623,68
Pittsburgh,0.3835364035274571,69
San Diego State,0.3813397307544839,70
Rutgers,0.37050014910748524,71
Georgia Tech,0.364485259660035,72
Air Force,0.3629957823882759,73
Illinois,0.355308226472969,74
Ole Miss,0.3365398543006859,75
Central Michigan,0.33472234056149625,76
Hawai'i,0.33221147701614623,77
Penn State,0.331683210497167,78
Florida International,0.3275252417671367,79
Utah State,0.31982277510331025,80
New Mexico,0.31560516337920164,81
Tulane,0.301452732927193,82
Miami (OH),0.29700932986835943,83
Michigan State,0.2929578664848976,84
Cincinnati,0.2802347377838368,85
Marshall,0.2793635240489073,86
Kentucky,0.2770949601670004,87
Nevada,0.27652196140246244,88
Florida A&M,0.24349891364546505,89
Arizona,0.2352383589656201,90
SMU,0.228730882290291,91
Oregon,0.22689899032931454,92
Vanderbilt,0.22625995824990416,93
Oregon State,0.21894091083372388,94
Kansas,0.21320666297448135,95
Clemson,0.20745643931325355,96
Indiana,0.19053380479700086,97
Ball State,0.19045286073360887,98
New Mexico State,0.18789673241596735,99
Temple,0.1878583904912027,100
Houston,0.18697652622161637,101
Middle Tennessee,0.1748817790653091,102
UNLV,0.1744770587483492,103
North Texas,0.16415669066587146,104
Colorado State,0.1618881267839646,105
Tulsa,0.1554466834235079,106
Duke,0.14777829847058324,107
Akron,0.14166915179141998,108
Western Michigan,0.12133089081071874,109
Idaho,0.1153538107613003,110
Buffalo,0.10307161419503263,111
Eastern Michigan,0.09797213820133777,112
Mississippi State,0.08492310313977763,113
Arkansas State,0.0727814936309803,114
Kent State,0.0417628764964002,115
East Carolina,0.036680441358156235,116
Army,0.032462829634047674,117
Washington,0.008618945171047665,118
Louisiana Monroe,0.006158671665317639,119
UCF,0.0,120
