,PCT,Rank
USC,1.0,1
Auburn,0.9814458082304616,2
Oklahoma,0.9515358168320354,3
Texas,0.9296555954336838,4
Iowa,0.796702004510734,5
Virginia Tech,0.791571414170271,6
Georgia,0.7830910670268653,7
Utah,0.782828732772786,8
Tennessee,0.7466693564771838,9
Florida State,0.726469618913083,10
California,0.724905329472092,11
Miami,0.7246806936219323,12
Wisconsin,0.7036232202078274,13
Arizona State,0.6962620562644741,14
Michigan,0.685745626596502,15
Texas Tech,0.6835747944505238,16
Boise State,0.6754386756884538,17
Louisville,0.640017721737667,18
Ohio State,0.6143725727977805,19
Pittsburgh,0.6108181703636215,20
Texas A&M,0.6069624397936658,21
LSU,0.6066683663335375,22
Virginia,0.6058618018565511,23
Boston College,0.6026687081802328,24
Navy,0.6021137254916029,25
Georgia Tech,0.5778011697885489,26
Fresno State,0.5637714691065018,27
Colorado,0.5554723792374531,28
Purdue,0.5497580266708185,29
West Virginia,0.544765643880966,30
Florida,0.5405109061492505,31
Oklahoma State,0.5392504062518721,32
Bowling Green,0.5282691591500055,33
Toledo,0.522900479920712,34
Florida Atlantic,0.5221214044860761,35
Oregon State,0.521466864328676,36
Memphis,0.5198530876358044,37
Connecticut,0.5146306279890409,38
Minnesota,0.5112390671140808,39
Hawai'i,0.5034966540200131,40
Northern Illinois,0.5018332505622672,41
Notre Dame,0.4952482073676493,42
Wyoming,0.4878869138765164,43
UAB,0.4716436950550496,44
Southern Mississippi,0.47135013978604046,45
Northwestern,0.463113232851292,46
Clemson,0.4613655744165406,47
Syracuse,0.46005137107590305,48
UCLA,0.4588196307856387,49
South Carolina,0.4431219494419478,50
UTEP,0.44192232522400104,51
North Carolina,0.4397930131414463,52
Michigan State,0.4372325660477432,53
Alabama,0.43041252318058215,54
Nebraska,0.4250539205943279,55
Louisiana Tech,0.4121674025179863,56
Iowa State,0.40198527089576785,57
Troy,0.4015100248656001,58
Cincinnati,0.39744352005792255,59
NC State,0.38526836061749087,60
Arkansas,0.38304334216834696,61
Maryland,0.3828483138744052,62
New Mexico,0.3748601033456451,63
Missouri,0.3716822374219877,64
Miami (OH),0.36173570746182054,65
BYU,0.3494391191730826,66
Oregon,0.344257867497364,67
Air Force,0.34215820419077536,68
Rutgers,0.3373891971044973,69
North Texas,0.3352002164922774,70
TCU,0.33446264209656584,71
Washington State,0.3338001111965667,72
New Mexico State,0.3318564705251315,73
Akron,0.3291250851359925,74
Kansas,0.32770053064111376,75
Stanford,0.3208844330927009,76
Marshall,0.31627147219571805,77
Ole Miss,0.30927388998488725,78
Tulane,0.30659790393721575,79
Florida International,0.30636140386584126,80
Louisiana Monroe,0.3016600136543722,81
Nevada,0.2963779855830461,82
South Florida,0.28993513874235644,83
Colorado State,0.2839074925359008,84
Eastern Michigan,0.27809084433151404,85
Middle Tennessee,0.2756703736138763,86
Kansas State,0.2711383683021927,87
Rice,0.27100778414016213,88
Penn State,0.2707183508459645,89
San Diego State,0.26491576446422066,90
Wake Forest,0.25765562423496374,91
Baylor,0.2556689501464957,92
Ohio,0.25026737302856317,93
Central Michigan,0.22689740108274187,94
Tulsa,0.22483069002050401,95
Louisiana,0.22352100907508826,96
Arizona,0.2228171406562645,97
Houston,0.21316479467950636,98
Florida A&M,0.20453825513142648,99
San José State,0.1981059958774671,100
Army,0.1973433363207595,101
Kent State,0.19207926828254093,102
UNLV,0.1910146681823503,103
Idaho,0.1899978829899739,104
SMU,0.188128108107162,105
Arkansas State,0.1857383048821224,106
Illinois,0.18241081127280498,107
East Carolina,0.17400438517966296,108
Utah State,0.16636125460505663,109
Indiana,0.162493193441879,110
Mississippi State,0.14465884523486244,111
Temple,0.14456754938132163,112
Kentucky,0.1358206717228857,113
Duke,0.12452754422970469,114
Ball State,0.11198793155350484,115
Buffalo,0.10937766156140064,116
Western Michigan,0.10478658246213171,117
Vanderbilt,0.07574376034749297,118
Washington,0.03611174982092241,119
UCF,0.0,120
