,PCT,Rank
Florida State,1.0,1
Oregon,0.8896358336837591,2
Ohio State,0.8895096882600684,3
Alabama,0.8495237163245494,4
Clemson,0.8128357525388703,5
Stanford,0.7972417172449934,6
Missouri,0.7944262422612487,7
Michigan State,0.7925705414375372,8
Baylor,0.7825905065275107,9
Auburn,0.7772040695464435,10
Oklahoma,0.7458591247934377,11
Fresno State,0.7305729941163914,12
Northern Illinois,0.728369113013299,13
Oklahoma State,0.7280808931757847,14
Arizona State,0.7224296412277598,15
Miami,0.7216236026991181,16
South Carolina,0.7030978109613668,17
Notre Dame,0.6977749475818884,18
Texas A&M,0.6653823966205498,19
Minnesota,0.6641684199777476,20
Texas,0.6617971066289696,21
Ball State,0.6600969930403077,22
BYU,0.660028431177192,23
Wisconsin,0.6465374499446528,24
Houston,0.6464875072976539,25
USC,0.6329914064841794,26
Louisville,0.6324604108284168,27
LSU,0.6297174560499548,28
UCLA,0.6221877587566867,29
Georgia Tech,0.6164041893727772,30
Texas Tech,0.6129980190542286,31
Michigan,0.6061010261745057,32
UCF,0.5975471575593261,33
Duke,0.5926159036635716,34
Arizona,0.5857009237768838,35
Louisiana,0.5779156789149067,36
Nebraska,0.5761171020338408,37
Georgia,0.5597351371577379,38
North Texas,0.538049050057724,39
East Carolina,0.5359708284965112,40
Ole Miss,0.5343503601290323,41
Virginia Tech,0.53359774233572,42
Buffalo,0.5319431177901213,43
Oregon State,0.528056063302048,44
Toledo,0.5263807428176884,45
Ohio,0.5245247268273969,46
Penn State,0.5238485256738129,47
Boise State,0.5207813882998557,48
Washington,0.5080600307240141,49
Tulane,0.5077332817720808,50
Rice,0.50480160224386,51
San José State,0.4917043034657056,52
Cincinnati,0.49059519850243644,53
Texas State,0.4848746699385159,54
Iowa,0.47322170080537923,55
Rutgers,0.47259622646326127,56
Louisiana Monroe,0.45297834125360076,57
Syracuse,0.44756624821211904,58
Maryland,0.44721641330819245,59
Kansas State,0.4405116382744913,60
Marshall,0.4364478803905008,61
Middle Tennessee,0.4262009481628979,62
Boston College,0.42248166735097203,63
UNLV,0.4168323064024278,64
Mississippi State,0.414270947605841,65
Vanderbilt,0.4129876680832616,66
Utah State,0.40931810479934877,67
Western Kentucky,0.4055020678473279,68
Utah,0.40278643500977523,69
Troy,0.4021866204800549,70
Bowling Green,0.4012918362952294,71
San Diego State,0.39637618314519063,72
Navy,0.3920465034592289,73
Florida,0.3885252260512598,74
Arkansas State,0.38187669136818503,75
Tennessee,0.38029504476980663,76
Wake Forest,0.3700754532430286,77
North Carolina,0.36717229629030806,78
Pittsburgh,0.36659625057350465,79
West Virginia,0.3658768040627493,80
Wyoming,0.3553344031662895,81
UT San Antonio,0.34563775178756573,82
Washington State,0.3358069707651217,83
Colorado State,0.33096643231667683,84
Indiana,0.3222355301310675,85
SMU,0.30782118398246444,86
Central Michigan,0.30487402752397014,87
Florida Atlantic,0.29074991602780426,88
Northwestern,0.28862149105676743,89
Colorado,0.26879848493121605,90
South Alabama,0.2619102829478885,91
Louisiana Tech,0.25376562999711383,92
Nevada,0.24729663896116047,93
Illinois,0.24693947643424624,94
South Florida,0.2466690635085084,95
Arkansas,0.23525538460132328,96
Akron,0.23413290531910796,97
TCU,0.22615523475124558,98
NC State,0.2078820640353881,99
Army,0.19949112153419515,100
Kansas,0.17774603262399574,101
Kentucky,0.17757548810833151,102
New Mexico,0.1763426746343929,103
UAB,0.172342619795408,104
Memphis,0.16961924286474395,105
Air Force,0.16728025660232612,106
Tulsa,0.16616023336824584,107
Purdue,0.1516139562380172,108
Virginia,0.1356974136090977,109
Kent State,0.12316141075179754,110
Florida International,0.11431699681998042,111
Eastern Michigan,0.10832309501565884,112
Iowa State,0.10648667188109773,113
Western Michigan,0.10184873301590269,114
Idaho,0.09886179428063524,115
Temple,0.09855588759480355,116
New Mexico State,0.09725339416678658,117
UTEP,0.09193082156599813,118
Connecticut,0.07662181799599843,119
UMass,0.07139345099079569,120
California,0.0497750196499796,121
Southern Mississippi,0.04065873439659501,122
Hawai'i,0.03543425739386702,123
Georgia State,0.01988273019248299,124
Miami (OH),0.0,125
