,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Air Force,-0.028805803571428572,-0.04210071428571428,-0.05410357142857143,-0.06925736151603498,-0.07085021865889213,-0.08466438137755102,-0.06578174603174604,-0.08331988095238095,-0.08272353896103896,-0.09554188311688312,-0.10828493901931402,-0.10839208187645688,-0.10851356456043956,-0.10815037120617478,-0.10815037120617478,-0.10815037120617478
Akron,-0.025681250000000003,-0.037418571428571426,-0.046575,-0.05950233236151604,-0.047226785714285714,-0.05762500944822374,-0.04473824829931973,-0.04534696428571429,-0.03316272136953955,-0.03309539551357733,-0.014478368506493505,-0.015178605769230767,-0.015178605769230767,-0.016763378139717424,-0.016763378139717424,-0.016763378139717424
Alabama,0.07288392857142859,0.10926250000000001,0.10057428571428573,0.1058937074829932,0.12727004373177842,0.1502828443877551,0.14897098214285714,0.17575277777777776,0.18978454545454548,0.19316003541912632,0.17558060897435898,0.17574201007326007,0.17574201007326007,0.15623151491365778,0.15623151491365778,0.15623151491365778
Arizona,0.04896428571428572,0.033941964285714284,0.02770625,0.0027954081632653033,0.031276785714285715,0.05667447157434402,0.06592633928571429,0.04455079365079365,0.019590519480519486,0.05866469893742621,0.043592891483516485,0.04251116071428572,0.04251116071428572,0.07064284204806183,0.07064284204806183,0.07011875075473978
Arizona State,0.03665178571428572,0.061653125,0.0331225,0.05690446428571429,0.08692948250728863,0.08864431486880467,0.10896502976190475,0.1239103835978836,0.14747060064935064,0.170161525974026,0.19204515796703298,0.17002773668639057,0.17002773668639057,0.1437973270352097,0.1437973270352097,0.14332322970396952
Arkansas,0.021714285714285714,0.006331428571428573,-0.006164285714285712,-0.020602040816326533,-0.034006377551020414,-0.03339285714285714,-0.04438492063492064,-0.06072904761904762,-0.060341428571428574,-0.08645867768595042,-0.1009797077922078,-0.10080975274725275,-0.10080975274725275,-0.10015924254317111,-0.10015924254317111,-0.10015924254317111
Arkansas State,-0.0020767857142857155,-0.012664285714285715,-0.011883571428571427,0.0016762755102040822,0.0016312074829931973,-0.014296246355685131,0.001767703018707483,0.021238525132275136,0.040608928571428574,0.0477641971664699,0.0319545183982684,0.03125473901098901,0.03125473901098901,0.05276551443062431,0.05276551443062431,0.05276551443062431
Army,-0.03333125,-0.019295714285714284,-0.03202857142857143,-0.021126239067055394,-0.037706600765306124,-0.03900100446428571,-0.05564259259259259,-0.06683095238095238,-0.06767139610389611,-0.06772487012987013,-0.08797353896103896,-0.08787763486513486,-0.09866759386446887,-0.09934863454997384,-0.09934863454997384,-0.09934863454997384
Auburn,0.047200892857142865,0.039596428571428574,0.0662457142857143,0.07281913265306122,0.09848126822157435,0.11015017006802721,0.12620661375661377,0.14340785714285714,0.1666344155844156,0.16536995277449823,0.19830401785714288,0.22796786770921387,0.22796786770921387,0.2079506167302086,0.2079506167302086,0.2079506167302086
BYU,-0.00999404761904762,0.011483035714285713,0.02371642857142857,0.04930867346938775,0.06806632653061223,0.08580691964285714,0.0893227306547619,0.06741640211640212,0.07454607142857142,0.05461629279811098,0.06526139069264068,0.06446755952380952,0.06446755952380952,0.04170705832628909,0.04170705832628909,0.04170705832628909
Ball State,0.023204910714285716,0.0398925,0.0598625,0.07007973760932945,0.0765828443877551,0.08882900132275133,0.08934431216931217,0.10305928571428571,0.0934792502951594,0.09376000590318773,0.10224931006493507,0.10154395292207792,0.10146116071428571,0.08351088183794228,0.08351088183794228,0.08351088183794228
Baylor,0.05329642857142857,0.05318928571428572,0.08362678571428572,0.0999538775510204,0.10885782312925171,0.12558549562682217,0.12790212585034016,0.16343020833333333,0.19332034632034634,0.17237837662337663,0.18380516528925622,0.2099133928571429,0.2099133928571429,0.1891362426035503,0.1891362426035503,0.1891362426035503
Boise State,0.005452232142857142,0.013796071428571428,0.012253214285714286,0.027801488095238094,0.0447591472303207,0.02938404017857143,0.04549133597883598,0.04549424603174603,0.06383913961038962,0.04716238193624557,0.05995254120879122,0.059579429945054954,0.059579429945054954,0.036062263011713565,0.036062263011713565,0.036107094553797854
Boston College,0.019428571428571434,0.0027642857142857157,0.020355714285714286,0.010875000000000001,0.006293686224489795,-0.02117100947521866,0.014549107142857141,0.026310185185185186,0.04478224025974027,0.06751779811097992,0.0410151202963703,0.0410151202963703,0.04082904075091576,0.019375520770438352,0.019375520770438352,0.019375520770438352
Bowling Green,0.020584821428571428,0.034391785714285715,0.043508035714285714,0.022412354227405246,0.02253790087463557,0.008801737882653062,0.00787909226190476,0.01853736772486772,0.04296362012987013,0.0556491292798111,0.07667485119047619,0.10060772400676248,0.10060772400676248,0.07350974153397623,0.07350974153397623,0.07350974153397623
Buffalo,-0.0075785714285714284,0.0018160714285714286,0.015592857142857144,0.024085714285714287,0.03588542274052478,0.04977429315476191,0.049004761904761905,0.07193333333333334,0.0554875,0.06346847697756788,0.049577218614718616,0.050122126831501836,0.050122126831501836,0.033215301594010385,0.033215301594010385,0.033215301594010385
California,-0.008119642857142857,-0.018589732142857144,-0.039317500000000005,-0.05077410714285714,-0.06719121720116618,-0.0869205038265306,-0.10276937830687831,-0.11726303571428573,-0.13856887544273908,-0.1474828327922078,-0.15005131639194141,-0.1503965544871795,-0.1503965544871795,-0.14987495257718472,-0.14987495257718472,-0.15036900019623234
