,PCT,Rank
Clemson,1.0,1
Ohio State,0.9971509376186378,2
Penn State,0.9952611708867187,3
LSU,0.9850917230529358,4
Alabama,0.9210189289134624,5
Minnesota,0.9175402958072364,6
Baylor,0.899269470755061,7
Oregon,0.8614404237601923,8
Utah,0.8516263617459721,9
SMU,0.8292900173259865,10
Oklahoma,0.8001724005943017,11
Appalachian State,0.7941730909108766,12
Florida,0.7889378498591582,13
Michigan,0.7789170360221163,14
Memphis,0.7216606075187595,15
Navy,0.720759898387543,16
San Diego State,0.7097789101032842,17
Cincinnati,0.7069578520776343,18
Georgia,0.7060993419785461,19
Kansas State,0.6994641342262886,20
Louisiana Tech,0.691212901063775,21
Wake Forest,0.6799129761437931,22
Auburn,0.678429147027164,23
Air Force,0.6726579062896925,24
Wisconsin,0.6626318782525282,25
Boise State,0.6607270631549276,26
Indiana,0.6557617887791977,27
Louisville,0.6459362438074051,28
Notre Dame,0.6422810141962388,29
UCF,0.6399189982798998,30
Iowa,0.6335401567618998,31
Georgia State,0.6234671618659573,32
UAB,0.6113868366248542,33
Wyoming,0.6060460896233122,34
USC,0.5971380095269491,35
Virginia Tech,0.5894904769567507,36
Louisiana,0.5861470280565815,37
Iowa State,0.5761034575419597,38
Texas A&M,0.570301634641974,39
Oklahoma State,0.555174009770669,40
Temple,0.5498825926174739,41
Texas,0.5447546318501311,42
Washington,0.5431836929504015,43
Marshall,0.5335492572010643,44
TCU,0.5263462623921646,45
Western Kentucky,0.5231191579476909,46
Pittsburgh,0.5208312958244218,47
Hawai'i,0.5181727568003325,48
Florida Atlantic,0.5105052462274189,49
Tulane,0.5092258924289034,50
Florida State,0.5081415731495644,51
Toledo,0.5060383171452274,52
Utah State,0.5038775626580023,53
Virginia,0.4976888595001555,54
Southern Mississippi,0.49083810357783964,55
Arizona State,0.4815694234617915,56
Missouri,0.4782700651013391,57
North Carolina,0.47415494806109876,58
Stanford,0.4721231676089983,59
Georgia Southern,0.4610330075327756,60
Western Michigan,0.45829401526999014,61
Illinois,0.4529161634735713,62
Kentucky,0.45021473911814014,63
Michigan State,0.4493166077937255,64
Boston College,0.44549418899854554,65
Miami,0.4416936425035035,66
Miami (OH),0.4414333816607013,67
South Florida,0.4310731175370541,68
Liberty,0.4291030872751645,69
Ball State,0.4250886804597558,70
Central Michigan,0.4219411588257075,71
Buffalo,0.4213235397505621,72
Arkansas State,0.4209367124995509,73
Ohio,0.41778341032903754,74
NC State,0.41461701825645186,75
Florida International,0.40744435452498834,76
UCLA,0.40712757722093684,77
Nebraska,0.40684079621421737,78
Nevada,0.4058702519532746,79
San José State,0.40496333265112594,80
BYU,0.4044947409393439,81
Duke,0.40173181747878,82
Oregon State,0.39902289404901586,83
Eastern Michigan,0.39752690683493763,84
Tennessee,0.3918180412105381,85
Washington State,0.38099922040873085,86
Arizona,0.3771311041293341,87
California,0.3578207533757552,88
Louisiana Monroe,0.3545756126531703,89
South Carolina,0.35352565855152257,90
Coastal Carolina,0.3492664688934603,91
West Virginia,0.3462667052482138,92
UT San Antonio,0.3438611093318169,93
Fresno State,0.33512093819669136,94
Middle Tennessee,0.3230422729069381,95
Houston,0.32047108638152483,96
Troy,0.3174437452251988,97
Charlotte,0.31466381493534396,98
Colorado State,0.30620907731701874,99
Kansas,0.301218912040545,100
Maryland,0.2977051270233831,101
Vanderbilt,0.29009502286882893,102
East Carolina,0.2877304207761855,103
North Texas,0.28681137406476387,104
Mississippi State,0.283029028448051,105
Ole Miss,0.2801189775012147,106
Army,0.2729615211559823,107
Kent State,0.2728478047241044,108
Texas Tech,0.27013091352786145,109
Georgia Tech,0.2672290061070587,110
Texas State,0.2643863212866805,111
Colorado,0.2639599955630477,112
Northern Illinois,0.2551871331507517,113
Tulsa,0.24549411088318787,114
Syracuse,0.242587516540927,115
Bowling Green,0.23072519173414532,116
Purdue,0.21916181440103485,117
UNLV,0.2160898889043384,118
Rutgers,0.21430030511858694,119
Connecticut,0.18380197991185465,120
New Mexico,0.17383201917263338,121
Arkansas,0.16150002577806802,122
UTEP,0.13166261508345067,123
South Alabama,0.12115559173164564,124
Northwestern,0.11042523657236053,125
UMass,0.10420041901077842,126
Old Dominion,0.09603234522613618,127
Rice,0.03710889593315819,128
New Mexico State,0.023552073259706985,129
Akron,0.0,130
