,PCT,Rank
Auburn,1.0,1
Stanford,0.887178612292248,2
Oklahoma,0.8634792885410483,3
Ohio State,0.8598066852785717,4
Oregon,0.8408100494383173,5
TCU,0.8359475977681887,6
Wisconsin,0.7751177052856315,7
Nevada,0.7739893958679513,8
Boise State,0.7728618571489791,9
LSU,0.7570247319064007,10
Oklahoma State,0.7526352809459895,11
Virginia Tech,0.7502054801224214,12
Alabama,0.7211893801561127,13
Michigan State,0.7145220531360462,14
Arkansas,0.7095402832458872,15
Florida State,0.6606810080729726,16
Missouri,0.6414175188465842,17
Texas A&M,0.6383580324433797,18
Tulsa,0.6299692941397317,19
UCF,0.6270190852625463,20
Northern Illinois,0.6234986942137714,21
NC State,0.5998369435868098,22
Utah,0.588806057437722,23
Nebraska,0.5887744744129682,24
Mississippi State,0.588169066623745,25
West Virginia,0.5834788504925663,26
Notre Dame,0.5728967244958619,27
Miami (OH),0.5584755990422995,28
Maryland,0.5575549413729102,29
South Carolina,0.5521635055430695,30
Connecticut,0.5502269297610218,31
Hawai'i,0.5485951244396821,32
Pittsburgh,0.543768046017649,33
Air Force,0.5357540011168413,34
Navy,0.523458898821468,35
San Diego State,0.5224636836028514,36
Texas Tech,0.5165420799658909,37
Iowa,0.5133851355866151,38
North Carolina,0.4984321381965265,39
Washington,0.4898199967293734,40
Florida,0.48857660559121546,41
South Florida,0.48172033345102366,42
Fresno State,0.4715451827181739,43
USC,0.4689456690920685,44
Syracuse,0.4615426721410958,45
Temple,0.4603506427342117,46
Troy,0.4535982978827419,47
Illinois,0.44321810484161855,48
Ohio,0.44160184289891624,49
Toledo,0.43814929859244345,50
Boston College,0.43783992711252356,51
Penn State,0.420283278798198,52
Southern Mississippi,0.41982002534416657,53
Miami,0.4130034931372157,54
BYU,0.4122486822790072,55
Louisville,0.4015478796168722,56
Florida International,0.394885298642768,57
Michigan,0.3882592060865451,58
Arizona State,0.3845876398391037,59
Baylor,0.38105913358462634,60
Army,0.3622075692783216,61
Arizona,0.3615187073168471,62
Georgia,0.35615257696248714,63
SMU,0.3558519281776396,64
Western Michigan,0.34523797319220184,65
Kansas State,0.3451312375832724,66
Northwestern,0.34352616639410616,67
Clemson,0.33069363818445696,68
Tennessee,0.3292004599498644,69
East Carolina,0.32090681753489636,70
Oregon State,0.320073877963076,71
Idaho,0.31648153064679374,72
Marshall,0.30561546084652635,73
Middle Tennessee,0.30398991944836756,74
Louisiana Tech,0.29921435772185867,75
Colorado,0.29482950031668553,76
Kent State,0.29228705133192134,77
UTEP,0.28925997892810784,78
Iowa State,0.28925476903087943,79
California,0.28491093740204476,80
Georgia Tech,0.28236751363095874,81
Louisiana Monroe,0.28188750472702795,82
Kentucky,0.2691676152184218,83
Houston,0.25557747967724564,84
Texas,0.2526864241390486,85
Indiana,0.23825747418421211,86
Utah State,0.23449814041207176,87
Rice,0.2335336377973371,88
Cincinnati,0.22409690365102547,89
Tulane,0.22081402015964338,90
Ole Miss,0.21103913236489152,91
UAB,0.2074708968089967,92
Ball State,0.20482966846439685,93
Minnesota,0.20391043676119797,94
Arkansas State,0.19988794014749664,95
Florida Atlantic,0.19917876563178222,96
UCLA,0.18684001362605726,97
Purdue,0.18573734469478267,98
Colorado State,0.17587398038459476,99
Virginia,0.1688200781396318,100
Wyoming,0.1581047487615468,101
Kansas,0.15614912357266866,102
Rutgers,0.15383358594936264,103
Central Michigan,0.1495300692835312,104
North Texas,0.13290294488498072,105
Louisiana,0.13079822659901316,106
Wake Forest,0.12409964019557615,107
Duke,0.11723354668070127,108
Eastern Michigan,0.09942407117598362,109
Bowling Green,0.09714378199618495,110
UNLV,0.09713811371548514,111
New Mexico State,0.09182468682851108,112
Western Kentucky,0.0734798385664977,113
Washington State,0.06456735294878357,114
Buffalo,0.059059185382869916,115
New Mexico,0.05070766970045004,116
Akron,0.04337376228684131,117
Memphis,0.0254058543876004,118
Vanderbilt,0.016470022500783,119
San José State,0.0,120
