,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Air Force,0.04957142857142858,0.08650714285714285,0.08187142857142857,0.08906000000000001,0.10116198979591837,0.08290379008746356,0.05594252232142857,0.04053333333333333,0.05135682900432901,0.06693627508854783,0.04607122564935064,0.04485220508658008,0.04520065351315351,0.02518558090261387
Akron,-0.04790476190476191,-0.06653794642857143,-0.07477142857142857,-0.08438690476190476,-0.06974504373177842,-0.06933332725947522,-0.08516076211734694,-0.05914877645502646,-0.07547354978354978,-0.06194415584415584,-0.046775473484848486,-0.04684365218115218,-0.046642353479853474,-0.04639294217687075
Alabama,0.018095238095238095,0.03937946428571429,0.06916571428571427,0.04731666666666667,0.04953630952380952,0.086899416909621,0.1087517538265306,0.11657638888888888,0.1278657142857143,0.15713326446280992,0.13058306277056275,0.1452184065934066,0.14486654691462383,0.14236979229561647
Arizona,0.044185714285714286,0.02267142857142857,0.0322625,0.01584928571428572,-0.008117091836734694,-0.04134890670553937,-0.05490900829081634,-0.0683526455026455,-0.08235438311688312,-0.05167260920897284,-0.05263256175642538,-0.07129596549284048,-0.07197724254911754,-0.0753653328814043
Arizona State,0.020099107142857144,0.020099107142857144,0.04744642857142857,0.013345238095238098,0.041788483965014576,0.07672366071428571,0.09660477607709751,0.07758869047619049,0.05285277449822904,0.03573070887445888,0.037251650432900435,0.05630965765004227,0.056426137324214254,0.03697154274297132
Arkansas,0.06617857142857143,0.06617857142857143,0.02878214285714286,0.0039017857142857183,0.04125714285714286,0.014305272108843532,0.04732015306122449,0.060767782738095244,0.08327655122655123,0.09115896103896104,0.10273612750885477,0.12970667873792874,0.1125555310074541,0.08849185380945586
Arkansas State,-0.03344642857142857,-0.020639285714285714,-0.006369642857142856,0.004573979591836735,-0.003370854591836733,-0.022860544217687073,-0.034997767857142856,-0.02191590909090909,-0.039440061327561324,-0.025640759240759245,-0.025652397602397597,-0.024717582417582415,-0.02480126796280642,-0.024115858591957494
Army,-0.043246428571428575,-0.05562857142857143,-0.062039285714285713,-0.07431714285714286,-0.08395416666666666,-0.09872711370262391,-0.11314339923469388,-0.11297396896258503,-0.1242771164021164,-0.10222165584415585,-0.11942302243211333,-0.11974757969303423,-0.1342396645021645,-0.13469337225274725
Auburn,0.029628571428571428,0.04044017857142857,0.051634285714285716,0.0465,0.024883333333333334,0.002634912536443151,0.04917385204081634,0.07500416666666668,0.08564380952380954,0.06610430932703659,0.09596477272727275,0.09483537087912086,0.0941816391941392,0.12175419031517934
BYU,0.01876785714285714,0.0034464285714285703,0.0019982142857142885,0.008029999999999999,-0.0021488095238095255,-0.02011734693877551,-0.031224144345238097,-0.011284920634920636,0.0019959523809523825,-0.014965938606847699,-0.03133770292207792,-0.032333973318348315,-0.03262449529637029,-0.034422179754769036
Ball State,-0.0047857142857142855,-0.02144047619047619,0.00030535714285714405,-0.023827142857142856,-0.03738690476190476,-0.01607051749271137,-0.02646651785714286,-0.011625661375661374,-0.010566931216931216,0.004868766233766233,0.016433146399055493,0.0035200216450216454,0.003313644688644689,0.002764750130821559
Baylor,-0.01370357142857143,-0.005898214285714287,-0.007839285714285715,0.01708857142857143,-0.0028989795918367366,-0.018400382653061223,-0.03318162202380952,-0.04969973544973545,-0.057515811688311685,-0.06904799291617474,-0.08562804487179487,-0.08619077380952381,-0.08664635989010988,-0.08595558935112506
Boise State,0.01,0.013401785714285713,0.021889285714285715,0.04518428571428571,0.05447610544217687,0.07575145772594752,0.09432355442176871,0.1048498015873016,0.12193119047619047,0.13477446871310508,0.14971929632867134,0.1487812552031302,0.1485998948967699,0.1734693390400808
Boston College,0.05139285714285714,0.033035714285714286,0.049362500000000004,0.04664107142857143,0.028015000000000005,0.039017857142857146,0.016012299562682214,0.054757068452380944,0.030623809523809525,0.05225837662337662,0.06876269185360094,0.07583996212121212,0.07577955377955378,0.09285039960039962
Bowling Green,0.07097142857142857,0.07715952380952382,0.08902499999999999,0.08203928571428572,0.09316816326530612,0.09989183673469387,0.1116716836734694,0.12314285714285714,0.10402192159692161,0.0888259090909091,0.10095569657615112,0.08452757034632034,0.08385174617049616,0.08327246830550401
Buffalo,-0.010472023809523811,-0.020563839285714286,-0.0481275,-0.06373005952380953,-0.07155870991253645,-0.08175545280612244,-0.09829580498866214,-0.10063452380952383,-0.11395440476190477,-0.13028239374262102,-0.14123313041125543,-0.1415138392857143,-0.141446875,-0.14112922390109892
California,0.07080952380952381,0.053982142857142854,0.03290714285714286,0.061361904761904756,0.03616326530612244,0.05660459183673469,0.03296726190476191,0.03271031746031747,0.06271805194805194,0.031117502951593864,0.044199269480519485,0.04455844155844156,0.04365882034632035,0.040644658912516056
Central Michigan,0.03215357142857143,0.007150892857142859,-0.0068685714285714305,-0.0047771428571428565,-0.011448894557823129,-0.023284948979591838,-0.03476997767857143,-0.018171031746031747,-0.03339553571428572,-0.04859232585596222,-0.06375083874458876,-0.06429717261904762,-0.06462976190476191,-0.06473386316064889
Cincinnati,-0.006571428571428575,-0.013336309523809526,0.008361160714285713,-0.012374285714285716,-0.02380569727891157,-0.03273378279883382,-0.01847512755102041,-0.01999572172619048,-0.001248677248677249,0.01656175324675325,0.0022452479338843003,0.01786695075757576,0.032145517943594874,0.013321793002915455
Clemson,0.049761904761904764,0.057191964285714283,0.06090178571428573,0.03224,0.006035714285714288,0.03327733236151604,0.0195014880952381,0.03073571428571429,0.042669285714285715,0.02555076741440378,0.04908373917748918,0.047260312604062604,0.04715293040293041,0.029484497645211938
