,PCT,Rank
Ohio State,1.0,1
Miami,0.9531813938084625,2
Georgia,0.9522180031054598,3
USC,0.9426548881786314,4
Oklahoma,0.870013698702771,5
Iowa,0.8010343040324817,6
Kansas State,0.7964645746971764,7
Texas,0.7881442285510437,8
Maryland,0.7757022600779047,9
Boise State,0.7604537970285813,10
Michigan,0.7286032096947279,11
Washington State,0.7206045958592044,12
Alabama,0.7114682811150566,13
NC State,0.6781933632472872,14
Marshall,0.6736940691094945,15
West Virginia,0.6594440981333165,16
Notre Dame,0.6581483470240193,17
Penn State,0.6483819327984544,18
Auburn,0.6408228219302718,19
Florida State,0.6360181345617317,20
TCU,0.6347257601923179,21
South Florida,0.6332677894205755,22
Virginia,0.6299098540226035,23
Colorado,0.6275220694928754,24
Texas Tech,0.6228673354485103,25
Pittsburgh,0.611721345116798,26
Arkansas,0.5999652318295099,27
Colorado State,0.5902373505951388,28
Hawai'i,0.5807042714765362,29
Virginia Tech,0.5783972288440515,30
Boston College,0.5703468816032344,31
Bowling Green,0.5652760500532712,32
Florida,0.5635096931228784,33
Tennessee,0.55961870436845,34
Oklahoma State,0.5570211674681679,35
LSU,0.546493801056128,36
Toledo,0.5385190408831168,37
Fresno State,0.5298091358789936,38
Oregon State,0.5259643732334514,39
Northern Illinois,0.5239377192538508,40
UCLA,0.48872569434730123,41
Arizona State,0.48370911580443793,42
Minnesota,0.4800024768103871,43
Washington,0.47832111598561583,44
California,0.46897329355033157,45
North Texas,0.46727285895793824,46
Wisconsin,0.459971156164705,47
Tulane,0.4562583772749457,48
Clemson,0.45593520879295096,49
Georgia Tech,0.4523994192852181,50
Air Force,0.45136620444800857,51
Louisville,0.4439086773882328,52
Purdue,0.4401259561628902,53
Iowa State,0.4366861077041043,54
Miami (OH),0.43642938815080395,55
UCF,0.4270458008668572,56
Wake Forest,0.42369638336586335,57
Cincinnati,0.42315695436853296,58
New Mexico State,0.4210265248409524,59
Kentucky,0.4191482570172055,60
Ole Miss,0.4098775376906103,61
Southern Mississippi,0.403538217354145,62
New Mexico,0.38264401071256476,63
Oregon,0.3783293680034752,64
Ball State,0.37230574452874604,65
Illinois,0.3679991751873963,66
Nebraska,0.3646928621720063,67
Texas A&M,0.3519116620498209,68
Connecticut,0.35124197982075617,69
San José State,0.3325648760992283,70
Utah,0.332455950743389,71
UNLV,0.31065666659106106,72
Nevada,0.3076860358406813,73
Arkansas State,0.30494205970972393,74
Houston,0.30487886931953634,75
Missouri,0.2934692232001943,76
UAB,0.2879405119033578,77
BYU,0.28619750848528486,78
South Carolina,0.28100082455400727,79
Utah State,0.27649712391651915,80
Rice,0.25807486666970614,81
Syracuse,0.2528785318078625,82
Akron,0.2526105437233235,83
Ohio,0.2518021088875979,84
East Carolina,0.24061937535382594,85
Middle Tennessee,0.23760104675864355,86
Western Michigan,0.22997093996249582,87
Louisiana Tech,0.22468162547020085,88
San Diego State,0.2243308001402319,89
Temple,0.21855960085639894,90
Central Michigan,0.20951248658658841,91
Michigan State,0.20643953111833857,92
Arizona,0.1919078304215019,93
Troy,0.19139231969466836,94
Louisiana Monroe,0.18388017094032763,95
SMU,0.17351173660877237,96
Kent State,0.16729203488727865,97
North Carolina,0.16268261789169902,98
Louisiana,0.16188929526911247,99
Eastern Michigan,0.15971179265977745,100
Baylor,0.1567604405155668,101
Memphis,0.14539196464261167,102
Northwestern,0.1414041430682105,103
Indiana,0.1158845444355405,104
Stanford,0.11092654171646488,105
Mississippi State,0.10281713516055468,106
Wyoming,0.09981542227043055,107
Idaho,0.09388000269598429,108
UTEP,0.09122541193108652,109
Vanderbilt,0.06464489155437447,110
Kansas,0.052761426065383754,111
Navy,0.05069044698053926,112
Army,0.042726283229409134,113
Buffalo,0.02545771610208153,114
Duke,0.012837207956676977,115
Tulsa,0.009399809039215223,116
Rutgers,0.0,117
