,PCT,Rank
Ohio State,1.0,1
Florida,0.868805328749463,2
Penn State,0.8555301532731701,3
Wisconsin,0.8348924222890703,4
Clemson,0.8319117604927662,5
Baylor,0.8235267153702909,6
Alabama,0.8219693453659935,7
Oklahoma,0.8204738576135227,8
SMU,0.8103939263715801,9
Georgia,0.7974433462254693,10
Auburn,0.786448932817648,11
LSU,0.7789199255121044,12
Minnesota,0.7544764360406819,13
Wake Forest,0.7503096977510386,14
Memphis,0.7435765649620399,15
Oregon,0.7271107291219024,16
Michigan,0.7235834407677985,17
Notre Dame,0.7198086234063888,18
Boise State,0.7179040252112878,19
Appalachian State,0.716053573986535,20
Texas,0.715903165735568,21
Arizona,0.6947566251253403,22
Missouri,0.6697252542615671,23
Cincinnati,0.6352912190230626,24
Arizona State,0.6341463973642746,25
Hawai'i,0.6306380174760065,26
Temple,0.6209207849878242,27
Iowa,0.6066053573986536,28
Utah,0.604975791433892,29
Virginia,0.6047059160578715,30
Tulane,0.6010153273170034,31
Louisiana,0.591980518550351,32
Pittsburgh,0.5893969345365995,33
Florida State,0.5887695172611375,34
Toledo,0.585321300673256,35
Michigan State,0.5758773814639737,36
Navy,0.575353101274889,37
Wyoming,0.5636590746311417,38
Iowa State,0.5563329035954735,39
Louisiana Tech,0.5521283483741585,40
Washington,0.5368313995129639,41
Texas Tech,0.5352310557226759,42
California,0.5259590316573557,43
Nebraska,0.525111015613809,44
San Diego State,0.5238069044549492,45
Oklahoma State,0.5234149835267154,46
Maryland,0.5158206560664662,47
UCF,0.512671537029079,48
USC,0.5114373298954306,49
UAB,0.5094536599341069,50
Colorado,0.5090651769087524,51
Air Force,0.5088228047557657,52
Liberty,0.5008293940696176,53
Duke,0.49608709353960756,54
Louisville,0.4942546913049707,55
West Virginia,0.4859109010170463,56
Utah State,0.4842142959461396,57
Texas A&M,0.4792173041111589,58
Stanford,0.4781263429308123,59
Western Kentucky,0.4761541326457528,60
Florida Atlantic,0.4711880819366853,61
Syracuse,0.47039220742014043,62
Mississippi State,0.46787222460965483,63
San José State,0.46584042400802184,64
TCU,0.4621378026070764,65
Coastal Carolina,0.4543475146827103,66
Kansas State,0.45204068185073776,67
Virginia Tech,0.44085030797879965,68
Southern Mississippi,0.4388288210858044,69
Georgia State,0.43856066466122334,70
North Carolina,0.43853316143818943,71
Nevada,0.43802435181206134,72
Army,0.4242400802177339,73
Eastern Michigan,0.4205374588167885,74
Indiana,0.4148700759203553,75
Ole Miss,0.4074029508666381,76
NC State,0.39866208279616105,77
Western Michigan,0.390548632001146,78
Arkansas State,0.3881206130926802,79
East Carolina,0.3687910041541327,80
Fresno State,0.36533161438189377,81
South Carolina,0.35770806474717093,82
Tulsa,0.35682108580432603,83
Texas State,0.3541704626844292,84
Central Michigan,0.35403810342357833,85
BYU,0.344898438619109,86
Miami (OH),0.34360406818507383,87
Washington State,0.3363174330325168,88
Boston College,0.3349520126056439,89
Kent State,0.3303681420999857,90
Georgia Southern,0.3300535739865349,91
Florida International,0.32541240509955593,92
Houston,0.3182375017905744,93
Middle Tennessee,0.316107720956883,94
Charlotte,0.3154390488468701,95
UT San Antonio,0.3112138662082796,96
South Florida,0.3040767798309698,97
North Texas,0.3006663801747601,98
Ohio,0.30044291648760924,99
Marshall,0.2998172181635869,100
Louisiana Monroe,0.29665090961180346,101
Ball State,0.27714768657785416,102
Illinois,0.2767729551640166,103
Oregon State,0.2763604068185074,104
Miami,0.27504369001575707,105
New Mexico,0.2750333763071193,106
Kentucky,0.2722693023922074,107
Troy,0.2596556367282625,108
Kansas,0.2487867067755336,109
Buffalo,0.24758057584873228,110
Arkansas,0.2389594613952156,111
Tennessee,0.20923879100415416,112
Purdue,0.2063922074201404,113
Bowling Green,0.1822065606646612,114
Georgia Tech,0.1578971494055293,115
UNLV,0.15598911330754908,116
Vanderbilt,0.14754218593324736,117
Northwestern,0.14247471708924223,118
UCLA,0.13797450222031227,119
UTEP,0.13229852456668098,120
Old Dominion,0.1318137802607076,121
Rutgers,0.12273427875662513,122
Connecticut,0.11694141240509953,123
UMass,0.10974502220312277,124
South Alabama,0.10369717805471995,125
Colorado State,0.10182065606646612,126
Northern Illinois,0.0663251683139951,127
Rice,0.04625125340209135,128
Akron,0.02132989543045405,129
New Mexico State,0.0,130
