,PCT,Rank
Florida State,1.0,1
Ohio State,0.9564497348214205,2
Alabama,0.9292965173782459,3
Oregon,0.910375729362974,4
TCU,0.9039452274582893,5
Wisconsin,0.8864552340177028,6
Baylor,0.8445642232365079,7
Michigan State,0.8397281911942411,8
Georgia Tech,0.8360464419831171,9
Arizona,0.8190555480871267,10
Missouri,0.7938719326723024,11
Kansas State,0.7739161854506251,12
Mississippi State,0.7513019383839372,13
Marshall,0.7470815238516133,14
Boise State,0.742776342631878,15
UCLA,0.7303212329129432,16
Clemson,0.724891468973445,17
Georgia,0.7088722260516986,18
Louisville,0.7022881402643024,19
Arizona State,0.6984374066998384,20
Ole Miss,0.6944008669867553,21
Colorado State,0.6886299321797462,22
Northern Illinois,0.6870760453164766,23
Nebraska,0.6718899968396049,24
Air Force,0.6320047844878686,25
Oklahoma,0.6301190649360506,26
USC,0.6251908509960549,27
Duke,0.607563473986865,28
Minnesota,0.6066437431660429,29
Memphis,0.6065891447910732,30
LSU,0.6016404379338391,31
Georgia Southern,0.5978187690650292,32
Auburn,0.595401006652804,33
Utah,0.5911987795021886,34
Cincinnati,0.5868098434971194,35
Utah State,0.5858632073689969,36
Louisiana Tech,0.5795330957896163,37
UCF,0.5662629767273151,38
BYU,0.5623934031372388,39
East Carolina,0.554492098015759,40
Louisiana,0.5523924863321679,41
Stanford,0.5482724117463708,42
Western Michigan,0.5388093018938872,43
Toledo,0.5263220340079996,44
West Virginia,0.5170573745197056,45
Washington,0.5159894649230228,46
Boston College,0.5119570095353163,47
Western Kentucky,0.5112139354340375,48
Rutgers,0.5055186401806526,49
Arkansas,0.5013968070539639,50
NC State,0.498614282571935,51
Rice,0.49093666304111927,52
Maryland,0.4901375859616865,53
Appalachian State,0.4864997835513841,54
Houston,0.4843991673130264,55
Iowa,0.47186593363591744,56
Texas,0.47154189391081563,57
Texas A&M,0.46888805783481996,58
North Carolina,0.46805788718846686,59
UTEP,0.4673462968216596,60
Nevada,0.46555945763502915,61
San Diego State,0.4655052187715888,62
Florida,0.4643534580949733,63
Bowling Green,0.4513373069457767,64
Navy,0.4457912621817294,65
Arkansas State,0.44500067099317986,66
Notre Dame,0.4431072631137586,67
Central Michigan,0.4419619290540937,68
Texas State,0.44159810896023505,69
Illinois,0.438809871310492,70
Tennessee,0.43243131742833985,71
Miami,0.4240810880559938,72
Fresno State,0.40794036089335595,73
Pittsburgh,0.3987454856585069,74
Virginia Tech,0.3935455610626932,75
South Carolina,0.39181815832866734,76
Ohio,0.39087886339206307,77
Middle Tennessee,0.3788772565655436,78
Old Dominion,0.37725604350440156,79
UAB,0.375722905194123,80
South Alabama,0.36690122800891706,81
Buffalo,0.34413655133614934,82
Penn State,0.3398567363277092,83
Ball State,0.3371825028495185,84
Temple,0.3341786140203997,85
Michigan,0.3330696184943079,86
Oklahoma State,0.3327598796767357,87
Virginia,0.33124776455686733,88
Northwestern,0.3295047829899039,89
Kentucky,0.29287441802313546,90
California,0.28812485547094985,91
Akron,0.2867962457779264,92
Oregon State,0.26916116295960024,93
Army,0.26475030992573073,94
New Mexico,0.2620751767819723,95
UT San Antonio,0.24657557572639324,96
Florida International,0.23767908391324286,97
Wyoming,0.23502736867657914,98
South Florida,0.23317017113282118,99
Tulane,0.23170177555384364,100
North Texas,0.21705006432526477,101
Indiana,0.21697992334720162,102
Texas Tech,0.21627641223561547,103
Louisiana Monroe,0.2043587499577388,104
Hawai'i,0.1970619560378145,105
Troy,0.18504400419218828,106
Southern Mississippi,0.17163856336877217,107
Washington State,0.16760493597776763,108
Florida Atlantic,0.16216674163225236,109
Wake Forest,0.16100934024761088,110
San José State,0.15662557649615075,111
Connecticut,0.1527497389433886,112
UMass,0.1521388642493929,113
Kent State,0.14750651639032386,114
Kansas,0.14633708948437185,115
Vanderbilt,0.1370992038508241,116
Syracuse,0.12227924122651929,117
Purdue,0.11017474164292373,118
Eastern Michigan,0.11013231649555183,119
Miami (OH),0.10878112446204657,120
Tulsa,0.10040482074963542,121
New Mexico State,0.07213481836390018,122
UNLV,0.06705727989627885,123
Idaho,0.05705943533910707,124
Colorado,0.055633693434209985,125
Iowa State,0.049252167438068706,126
Georgia State,0.029662034320918962,127
SMU,0.0,128
